#2022-05-02
#12:30:02
#Balayage par: iq-qfl
#Description Keyword: 
#
#Instrument: Triax320@Triax320.lvclass; Function:Position (nm); Parameters: *BeforeWait(ms): 0;*AfterWait(ms): 0; ; Grating#: 1; Line Density(Grv/mm): 1800; Blaze: 400nm; Input Slit(mm): 0.400; Output Slit(mm): 0.000;
#Instrument: Tools@Tools.lvclass; Function:Indice de Point (Points); Parameters: *BeforeWait(ms): 0;*AfterWait(ms): 0; 
#Instrument: SympCCD@SymphonyCCD.lvclass; Function:AcqImage (Counts); Parameters: *BeforeWait(ms): 0;*AfterWait(ms): 0;  Lambda Factor: 0.00000; Lambda Source: Lambda@Triax320; Lambda Offset: 0.00000;Multiplier Source: GrooveRatio@Triax320; Multiplier Value: 0.00000; Y Bins: 1; X Start: 1; X End: 1024; Y Start: 1; Y End: 256; Integration Time(ms): 30000; ADC1:  20 kHz Tab 1; Gain  2.0(x); Ccd Temp(degC): -101.907; Shutter Enable: True; Accumulation: 1; Noise Mode: Off; Noise Window Enabled: False; Window Width(ds): 1.000; Window Avg Samples: 1;

#SympCCD.XPixels               	SympCCD.Wavelenght(nm)        	SympCCD.Y Pix Row 1(Cnt)      
292E+0	564.7388E+0	1.096E+3
293E+0	564.7716E+0	1.097E+3
294E+0	564.8045E+0	1.097E+3
295E+0	564.8374E+0	1.098E+3
296E+0	564.8703E+0	1.1E+3
297E+0	564.9032E+0	1.097E+3
298E+0	564.936E+0	1.098E+3
299E+0	564.9689E+0	1.098E+3
300E+0	565.0018E+0	1.092E+3
301E+0	565.0347E+0	1.097E+3
302E+0	565.0676E+0	1.096E+3
303E+0	565.1004E+0	1.1E+3
304E+0	565.1333E+0	1.096E+3
305E+0	565.1662E+0	1.096E+3
306E+0	565.199E+0	1.098E+3
307E+0	565.2319E+0	1.098E+3
308E+0	565.2648E+0	1.099E+3
309E+0	565.2976E+0	1.1E+3
310E+0	565.3305E+0	1.101E+3
311E+0	565.3634E+0	1.094E+3
312E+0	565.3962E+0	1.095E+3
313E+0	565.4291E+0	1.099E+3
314E+0	565.462E+0	1.097E+3
315E+0	565.4948E+0	1.1E+3
316E+0	565.5277E+0	1.098E+3
317E+0	565.5605E+0	1.097E+3
318E+0	565.5934E+0	1.099E+3
319E+0	565.6263E+0	1.101E+3
320E+0	565.6591E+0	1.095E+3
321E+0	565.692E+0	1.096E+3
322E+0	565.7248E+0	1.101E+3
323E+0	565.7577E+0	1.094E+3
324E+0	565.7905E+0	1.099E+3
325E+0	565.8234E+0	1.099E+3
326E+0	565.8562E+0	1.099E+3
327E+0	565.8891E+0	1.098E+3
328E+0	565.9219E+0	1.1E+3
329E+0	565.9548E+0	1.099E+3
330E+0	565.9876E+0	1.097E+3
331E+0	566.0205E+0	1.096E+3
332E+0	566.0533E+0	1.098E+3
333E+0	566.0861E+0	1.103E+3
334E+0	566.119E+0	1.098E+3
335E+0	566.1518E+0	1.099E+3
336E+0	566.1847E+0	1.097E+3
337E+0	566.2175E+0	1.099E+3
338E+0	566.2503E+0	1.098E+3
339E+0	566.2832E+0	1.101E+3
340E+0	566.316E+0	1.095E+3
341E+0	566.3488E+0	1.098E+3
342E+0	566.3817E+0	1.103E+3
343E+0	566.4145E+0	1.097E+3
344E+0	566.4473E+0	1.096E+3
345E+0	566.4802E+0	1.099E+3
346E+0	566.513E+0	1.098E+3
347E+0	566.5458E+0	1.096E+3
348E+0	566.5787E+0	1.099E+3
349E+0	566.6115E+0	1.097E+3
350E+0	566.6443E+0	1.097E+3
351E+0	566.6771E+0	1.096E+3
352E+0	566.7099E+0	1.103E+3
353E+0	566.7428E+0	1.098E+3
354E+0	566.7756E+0	1.099E+3
355E+0	566.8084E+0	1.103E+3
356E+0	566.8412E+0	1.096E+3
357E+0	566.874E+0	1.098E+3
358E+0	566.9069E+0	1.098E+3
359E+0	566.9397E+0	1.1E+3
360E+0	566.9725E+0	1.097E+3
361E+0	567.0053E+0	1.097E+3
362E+0	567.0381E+0	1.102E+3
363E+0	567.0709E+0	1.098E+3
364E+0	567.1037E+0	1.097E+3
365E+0	567.1365E+0	1.098E+3
366E+0	567.1693E+0	1.1E+3
367E+0	567.2021E+0	1.097E+3
368E+0	567.235E+0	1.103E+3
369E+0	567.2678E+0	1.102E+3
370E+0	567.3006E+0	1.103E+3
371E+0	567.3334E+0	1.101E+3
372E+0	567.3662E+0	1.1E+3
373E+0	567.399E+0	1.099E+3
374E+0	567.4318E+0	1.103E+3
375E+0	567.4646E+0	1.1E+3
376E+0	567.4974E+0	1.102E+3
377E+0	567.5301E+0	1.1E+3
378E+0	567.5629E+0	1.099E+3
379E+0	567.5957E+0	1.1E+3
380E+0	567.6285E+0	1.101E+3
381E+0	567.6613E+0	1.1E+3
382E+0	567.6941E+0	1.102E+3
383E+0	567.7269E+0	1.098E+3
384E+0	567.7597E+0	1.099E+3
385E+0	567.7925E+0	1.102E+3
386E+0	567.8253E+0	1.093E+3
387E+0	567.858E+0	1.098E+3
388E+0	567.8908E+0	1.099E+3
389E+0	567.9236E+0	1.098E+3
390E+0	567.9564E+0	1.1E+3
391E+0	567.9892E+0	1.102E+3
392E+0	568.0219E+0	1.101E+3
393E+0	568.0547E+0	1.101E+3
394E+0	568.0875E+0	1.1E+3
395E+0	568.1203E+0	1.101E+3
396E+0	568.153E+0	1.102E+3
397E+0	568.1858E+0	1.101E+3
398E+0	568.2186E+0	1.103E+3
399E+0	568.2514E+0	1.103E+3
400E+0	568.2841E+0	1.102E+3
401E+0	568.3169E+0	1.105E+3
402E+0	568.3497E+0	1.104E+3
403E+0	568.3824E+0	1.103E+3
404E+0	568.4152E+0	1.099E+3
405E+0	568.448E+0	1.103E+3
406E+0	568.4807E+0	1.099E+3
407E+0	568.5135E+0	1.1E+3
408E+0	568.5462E+0	1.103E+3
409E+0	568.579E+0	1.103E+3
410E+0	568.6118E+0	1.102E+3
411E+0	568.6445E+0	1.104E+3
412E+0	568.6773E+0	1.102E+3
413E+0	568.71E+0	1.1E+3
414E+0	568.7428E+0	1.101E+3
415E+0	568.7755E+0	1.104E+3
416E+0	568.8083E+0	1.1E+3
417E+0	568.841E+0	1.101E+3
418E+0	568.8738E+0	1.103E+3
419E+0	568.9065E+0	1.1E+3
420E+0	568.9393E+0	1.106E+3
421E+0	568.972E+0	1.105E+3
422E+0	569.0048E+0	1.1E+3
423E+0	569.0375E+0	1.1E+3
424E+0	569.0703E+0	1.101E+3
425E+0	569.103E+0	1.104E+3
426E+0	569.1357E+0	1.1E+3
427E+0	569.1685E+0	1.103E+3
428E+0	569.2012E+0	1.103E+3
429E+0	569.234E+0	1.1E+3
430E+0	569.2667E+0	1.107E+3
431E+0	569.2994E+0	1.101E+3
432E+0	569.3322E+0	1.103E+3
433E+0	569.3649E+0	1.103E+3
434E+0	569.3976E+0	1.104E+3
435E+0	569.4304E+0	1.102E+3
436E+0	569.4631E+0	1.104E+3
437E+0	569.4958E+0	1.104E+3
438E+0	569.5285E+0	1.106E+3
439E+0	569.5613E+0	1.098E+3
440E+0	569.594E+0	1.104E+3
441E+0	569.6267E+0	1.104E+3
442E+0	569.6594E+0	1.103E+3
443E+0	569.6922E+0	1.1E+3
444E+0	569.7249E+0	1.099E+3
445E+0	569.7576E+0	1.104E+3
446E+0	569.7903E+0	1.099E+3
447E+0	569.823E+0	1.104E+3
448E+0	569.8558E+0	1.101E+3
449E+0	569.8885E+0	1.103E+3
450E+0	569.9212E+0	1.099E+3
451E+0	569.9539E+0	1.1E+3
452E+0	569.9866E+0	1.103E+3
453E+0	570.0193E+0	1.1E+3
454E+0	570.052E+0	1.103E+3
455E+0	570.0847E+0	1.104E+3
456E+0	570.1174E+0	1.104E+3
457E+0	570.1501E+0	1.102E+3
458E+0	570.1828E+0	1.106E+3
459E+0	570.2155E+0	1.101E+3
460E+0	570.2482E+0	1.104E+3
461E+0	570.281E+0	1.103E+3
462E+0	570.3136E+0	1.103E+3
463E+0	570.3463E+0	1.106E+3
464E+0	570.379E+0	1.102E+3
465E+0	570.4117E+0	1.099E+3
466E+0	570.4444E+0	1.106E+3
467E+0	570.4771E+0	1.103E+3
468E+0	570.5098E+0	1.103E+3
469E+0	570.5425E+0	1.102E+3
470E+0	570.5752E+0	1.104E+3
471E+0	570.6079E+0	1.103E+3
472E+0	570.6406E+0	1.104E+3
473E+0	570.6733E+0	1.105E+3
474E+0	570.706E+0	1.102E+3
475E+0	570.7386E+0	1.101E+3
476E+0	570.7713E+0	1.102E+3
477E+0	570.804E+0	1.105E+3
478E+0	570.8367E+0	1.106E+3
479E+0	570.8694E+0	1.105E+3
480E+0	570.902E+0	1.107E+3
481E+0	570.9347E+0	1.104E+3
482E+0	570.9674E+0	1.104E+3
483E+0	571.0001E+0	1.104E+3
484E+0	571.0327E+0	1.102E+3
485E+0	571.0654E+0	1.102E+3
486E+0	571.0981E+0	1.101E+3
487E+0	571.1308E+0	1.101E+3
488E+0	571.1634E+0	1.1E+3
489E+0	571.1961E+0	1.102E+3
490E+0	571.2288E+0	1.104E+3
491E+0	571.2614E+0	1.103E+3
492E+0	571.2941E+0	1.101E+3
493E+0	571.3268E+0	1.103E+3
494E+0	571.3594E+0	1.104E+3
495E+0	571.3921E+0	1.104E+3
496E+0	571.4247E+0	1.102E+3
497E+0	571.4574E+0	1.108E+3
498E+0	571.49E+0	1.102E+3
499E+0	571.5227E+0	1.101E+3
500E+0	571.5554E+0	1.102E+3
501E+0	571.588E+0	1.101E+3
502E+0	571.6207E+0	1.102E+3
503E+0	571.6533E+0	1.104E+3
504E+0	571.686E+0	1.105E+3
505E+0	571.7186E+0	1.1E+3
506E+0	571.7513E+0	1.102E+3
507E+0	571.7839E+0	1.102E+3
508E+0	571.8166E+0	1.104E+3
509E+0	571.8492E+0	1.103E+3
510E+0	571.8818E+0	1.102E+3
511E+0	571.9145E+0	1.104E+3
512E+0	571.9471E+0	1.104E+3
513E+0	571.9798E+0	1.103E+3
514E+0	572.0124E+0	1.105E+3
515E+0	572.045E+0	1.101E+3
516E+0	572.0777E+0	1.106E+3
517E+0	572.1103E+0	1.1E+3
518E+0	572.1429E+0	1.099E+3
519E+0	572.1756E+0	1.103E+3
520E+0	572.2082E+0	1.104E+3
521E+0	572.2408E+0	1.1E+3
522E+0	572.2735E+0	1.103E+3
523E+0	572.3061E+0	1.103E+3
524E+0	572.3387E+0	1.106E+3
525E+0	572.3713E+0	1.101E+3
526E+0	572.404E+0	1.101E+3
527E+0	572.4366E+0	1.102E+3
528E+0	572.4692E+0	1.104E+3
529E+0	572.5018E+0	1.102E+3
530E+0	572.5344E+0	1.102E+3
531E+0	572.5671E+0	1.103E+3
532E+0	572.5997E+0	1.103E+3
533E+0	572.6323E+0	1.104E+3
534E+0	572.6649E+0	1.102E+3
535E+0	572.6975E+0	1.099E+3
536E+0	572.7301E+0	1.107E+3
537E+0	572.7627E+0	1.108E+3
538E+0	572.7954E+0	1.102E+3
539E+0	572.828E+0	1.104E+3
540E+0	572.8606E+0	1.107E+3
541E+0	572.8932E+0	1.1E+3
542E+0	572.9258E+0	1.104E+3
543E+0	572.9584E+0	1.107E+3
544E+0	572.991E+0	1.104E+3
545E+0	573.0236E+0	1.101E+3
546E+0	573.0562E+0	1.104E+3
547E+0	573.0888E+0	1.102E+3
548E+0	573.1214E+0	1.101E+3
549E+0	573.154E+0	1.101E+3
550E+0	573.1866E+0	1.104E+3
551E+0	573.2192E+0	1.102E+3
552E+0	573.2517E+0	1.101E+3
553E+0	573.2843E+0	1.103E+3
554E+0	573.3169E+0	1.099E+3
555E+0	573.3495E+0	1.101E+3
556E+0	573.3821E+0	1.101E+3
557E+0	573.4147E+0	1.101E+3
558E+0	573.4473E+0	1.1E+3
559E+0	573.4799E+0	1.104E+3
560E+0	573.5124E+0	1.101E+3
561E+0	573.545E+0	1.099E+3
562E+0	573.5776E+0	1.106E+3
563E+0	573.6102E+0	1.104E+3
564E+0	573.6428E+0	1.103E+3
565E+0	573.6753E+0	1.104E+3
566E+0	573.7079E+0	1.102E+3
567E+0	573.7405E+0	1.103E+3
568E+0	573.773E+0	1.101E+3
569E+0	573.8056E+0	1.101E+3
570E+0	573.8382E+0	1.104E+3
571E+0	573.8708E+0	1.102E+3
572E+0	573.9033E+0	1.101E+3
573E+0	573.9359E+0	1.108E+3
574E+0	573.9685E+0	1.101E+3
575E+0	574.001E+0	1.107E+3
576E+0	574.0336E+0	1.106E+3
577E+0	574.0661E+0	1.102E+3
578E+0	574.0987E+0	1.105E+3
579E+0	574.1313E+0	1.101E+3
580E+0	574.1638E+0	1.102E+3
581E+0	574.1964E+0	1.103E+3
582E+0	574.2289E+0	1.102E+3
583E+0	574.2615E+0	1.103E+3
584E+0	574.294E+0	1.1E+3
585E+0	574.3266E+0	1.102E+3
586E+0	574.3591E+0	1.103E+3
587E+0	574.3917E+0	1.102E+3
588E+0	574.4242E+0	1.1E+3
589E+0	574.4568E+0	1.106E+3
590E+0	574.4893E+0	1.105E+3
591E+0	574.5219E+0	1.102E+3
592E+0	574.5544E+0	1.106E+3
593E+0	574.5869E+0	1.104E+3
594E+0	574.6195E+0	1.103E+3
595E+0	574.652E+0	1.105E+3
596E+0	574.6846E+0	1.102E+3
597E+0	574.7171E+0	1.104E+3
598E+0	574.7496E+0	1.105E+3
599E+0	574.7822E+0	1.107E+3
600E+0	574.8147E+0	1.105E+3
601E+0	574.8472E+0	1.101E+3
602E+0	574.8798E+0	1.105E+3
603E+0	574.9123E+0	1.108E+3
604E+0	574.9448E+0	1.099E+3
605E+0	574.9773E+0	1.104E+3
606E+0	575.0099E+0	1.103E+3
607E+0	575.0424E+0	1.103E+3
608E+0	575.0749E+0	1.104E+3
609E+0	575.1074E+0	1.105E+3
610E+0	575.1399E+0	1.106E+3
611E+0	575.1725E+0	1.1E+3
612E+0	575.205E+0	1.105E+3
613E+0	575.2375E+0	1.105E+3
614E+0	575.27E+0	1.099E+3
615E+0	575.3025E+0	1.102E+3
616E+0	575.335E+0	1.107E+3
617E+0	575.3675E+0	1.102E+3
618E+0	575.4E+0	1.103E+3
619E+0	575.4326E+0	1.107E+3
620E+0	575.4651E+0	1.104E+3
621E+0	575.4976E+0	1.104E+3
622E+0	575.5301E+0	1.108E+3
623E+0	575.5626E+0	1.104E+3
624E+0	575.5951E+0	1.103E+3
625E+0	575.6276E+0	1.103E+3
626E+0	575.6601E+0	1.106E+3
627E+0	575.6926E+0	1.105E+3
628E+0	575.7251E+0	1.102E+3
629E+0	575.7576E+0	1.106E+3
630E+0	575.79E+0	1.104E+3
631E+0	575.8225E+0	1.099E+3
632E+0	575.855E+0	1.106E+3
633E+0	575.8875E+0	1.104E+3
634E+0	575.92E+0	1.105E+3
635E+0	575.9525E+0	1.104E+3
636E+0	575.985E+0	1.102E+3
637E+0	576.0175E+0	1.102E+3
638E+0	576.0499E+0	1.104E+3
639E+0	576.0824E+0	1.105E+3
640E+0	576.1149E+0	1.107E+3
641E+0	576.1474E+0	1.104E+3
642E+0	576.1799E+0	1.108E+3
643E+0	576.2123E+0	1.099E+3
