#2022-05-02
#16:08:20
#Balayage par: iq-qfl
#Description Keyword: 
#
#Instrument: Triax320@Triax320.lvclass; Function:Position (nm); Parameters: *BeforeWait(ms): 0;*AfterWait(ms): 0; ; Grating#: 3; Line Density(Grv/mm): 600; Blaze: 500nm; Input Slit(mm): 0.400; Output Slit(mm): 0.000;
#Instrument: Tools@Tools.lvclass; Function:Indice de Point (Points); Parameters: *BeforeWait(ms): 0;*AfterWait(ms): 0; 
#Instrument: SympCCD@SymphonyCCD.lvclass; Function:AcqImage (Counts); Parameters: *BeforeWait(ms): 0;*AfterWait(ms): 0;  Lambda Factor: 0.00000; Lambda Source: Lambda@Triax320; Lambda Offset: 0.00000;Multiplier Source: GrooveRatio@Triax320; Multiplier Value: 0.00000; Y Bins: 1; X Start: 1; X End: 1024; Y Start: 1; Y End: 256; Integration Time(ms): 2000; ADC1:  20 kHz Tab 1; ; Ccd Temp(degC): -124.178; Shutter Enable: True; Accumulation: 1; Noise Mode: Off; Noise Window Enabled: False; Window Width(ds): 1.000; Window Avg Samples: 1;

#SympCCD.XPixels               	SympCCD.Wavelenght(nm)        	SympCCD.Y Pix Row 1(Cnt)      
28E+0	-11.9066134E+3	1.596E+3
29E+0	-11.8809408E+3	1.565E+3
30E+0	-11.8552675E+3	1.59E+3
31E+0	-11.8295934E+3	1.589E+3
32E+0	-11.8039186E+3	1.578E+3
33E+0	-11.778243E+3	1.629E+3
34E+0	-11.7525667E+3	1.599E+3
35E+0	-11.7268896E+3	1.592E+3
36E+0	-11.7012118E+3	1.631E+3
37E+0	-11.6755332E+3	1.56E+3
38E+0	-11.6498539E+3	1.598E+3
39E+0	-11.6241738E+3	1.609E+3
40E+0	-11.598493E+3	1.57E+3
41E+0	-11.5728115E+3	1.53E+3
42E+0	-11.5471292E+3	1.63E+3
43E+0	-11.5214462E+3	1.583E+3
44E+0	-11.4957624E+3	1.575E+3
45E+0	-11.4700779E+3	1.608E+3
46E+0	-11.4443926E+3	1.584E+3
47E+0	-11.4187066E+3	1.557E+3
48E+0	-11.3930199E+3	1.599E+3
49E+0	-11.3673324E+3	1.592E+3
50E+0	-11.3416442E+3	1.619E+3
51E+0	-11.3159552E+3	1.571E+3
52E+0	-11.2902655E+3	1.613E+3
53E+0	-11.264575E+3	1.548E+3
54E+0	-11.2388839E+3	1.591E+3
55E+0	-11.2131919E+3	1.562E+3
56E+0	-11.1874993E+3	1.552E+3
57E+0	-11.1618059E+3	1.581E+3
58E+0	-11.1361118E+3	1.631E+3
59E+0	-11.1104169E+3	1.59E+3
60E+0	-11.0847213E+3	1.622E+3
61E+0	-11.059025E+3	1.585E+3
62E+0	-11.0333279E+3	1.627E+3
63E+0	-11.0076301E+3	1.587E+3
64E+0	-10.9819316E+3	1.644E+3
65E+0	-10.9562323E+3	1.577E+3
66E+0	-10.9305323E+3	1.599E+3
67E+0	-10.9048315E+3	1.622E+3
68E+0	-10.8791301E+3	1.627E+3
69E+0	-10.8534279E+3	1.604E+3
70E+0	-10.8277249E+3	1.574E+3
71E+0	-10.8020213E+3	1.643E+3
72E+0	-10.7763169E+3	1.646E+3
73E+0	-10.7506117E+3	1.663E+3
74E+0	-10.7249059E+3	1.624E+3
75E+0	-10.6991993E+3	1.566E+3
76E+0	-10.673492E+3	1.568E+3
77E+0	-10.6477839E+3	1.666E+3
78E+0	-10.6220752E+3	1.656E+3
79E+0	-10.5963657E+3	1.639E+3
80E+0	-10.5706555E+3	1.597E+3
81E+0	-10.5449445E+3	1.645E+3
82E+0	-10.5192328E+3	1.648E+3
83E+0	-10.4935204E+3	1.641E+3
84E+0	-10.4678073E+3	1.66E+3
85E+0	-10.4420935E+3	1.634E+3
86E+0	-10.4163789E+3	1.616E+3
87E+0	-10.3906636E+3	1.657E+3
88E+0	-10.3649476E+3	1.612E+3
89E+0	-10.3392308E+3	1.647E+3
90E+0	-10.3135133E+3	1.641E+3
91E+0	-10.2877952E+3	1.605E+3
92E+0	-10.2620762E+3	1.638E+3
93E+0	-10.2363566E+3	1.647E+3
94E+0	-10.2106363E+3	1.656E+3
95E+0	-10.1849152E+3	1.654E+3
96E+0	-10.1591934E+3	1.644E+3
97E+0	-10.1334709E+3	1.646E+3
98E+0	-10.1077477E+3	1.635E+3
99E+0	-10.0820237E+3	1.676E+3
100E+0	-10.056299E+3	1.677E+3
101E+0	-10.0305737E+3	1.624E+3
102E+0	-10.0048476E+3	1.645E+3
103E+0	-9.9791207E+3	1.645E+3
104E+0	-9.9533932E+3	1.659E+3
105E+0	-9.9276649E+3	1.668E+3
106E+0	-9.901936E+3	1.686E+3
107E+0	-9.8762063E+3	1.66E+3
108E+0	-9.8504759E+3	1.666E+3
109E+0	-9.8247448E+3	1.682E+3
110E+0	-9.799013E+3	1.64E+3
111E+0	-9.7732804E+3	1.626E+3
112E+0	-9.7475472E+3	1.689E+3
113E+0	-9.7218132E+3	1.665E+3
114E+0	-9.6960786E+3	1.659E+3
115E+0	-9.6703432E+3	1.692E+3
116E+0	-9.6446071E+3	1.622E+3
117E+0	-9.6188703E+3	1.634E+3
118E+0	-9.5931328E+3	1.653E+3
119E+0	-9.5673945E+3	1.626E+3
120E+0	-9.5416556E+3	1.644E+3
121E+0	-9.515916E+3	1.683E+3
122E+0	-9.4901756E+3	1.67E+3
123E+0	-9.4644346E+3	1.649E+3
124E+0	-9.4386928E+3	1.694E+3
125E+0	-9.4129503E+3	1.661E+3
126E+0	-9.3872071E+3	1.64E+3
127E+0	-9.3614633E+3	1.719E+3
128E+0	-9.3357187E+3	1.679E+3
129E+0	-9.3099734E+3	1.697E+3
130E+0	-9.2842274E+3	1.691E+3
131E+0	-9.2584807E+3	1.657E+3
132E+0	-9.2327333E+3	1.715E+3
133E+0	-9.2069852E+3	1.696E+3
134E+0	-9.1812364E+3	1.667E+3
135E+0	-9.1554868E+3	1.642E+3
136E+0	-9.1297366E+3	1.745E+3
137E+0	-9.1039857E+3	1.758E+3
138E+0	-9.0782341E+3	1.657E+3
139E+0	-9.0524818E+3	1.687E+3
140E+0	-9.0267287E+3	1.671E+3
141E+0	-9.000975E+3	1.687E+3
142E+0	-8.9752206E+3	1.729E+3
143E+0	-8.9494655E+3	1.657E+3
144E+0	-8.9237097E+3	1.677E+3
145E+0	-8.8979532E+3	1.676E+3
146E+0	-8.872196E+3	1.694E+3
147E+0	-8.846438E+3	1.663E+3
148E+0	-8.8206794E+3	1.68E+3
149E+0	-8.7949201E+3	1.671E+3
150E+0	-8.7691602E+3	1.714E+3
151E+0	-8.7433995E+3	1.706E+3
152E+0	-8.7176381E+3	1.723E+3
153E+0	-8.691876E+3	1.697E+3
154E+0	-8.6661132E+3	1.669E+3
155E+0	-8.6403498E+3	1.699E+3
156E+0	-8.6145856E+3	1.796E+3
157E+0	-8.5888208E+3	1.742E+3
158E+0	-8.5630552E+3	1.687E+3
159E+0	-8.537289E+3	1.695E+3
160E+0	-8.511522E+3	1.687E+3
161E+0	-8.4857544E+3	1.69E+3
162E+0	-8.4599861E+3	1.677E+3
163E+0	-8.4342171E+3	1.685E+3
164E+0	-8.4084474E+3	1.653E+3
165E+0	-8.3826771E+3	1.725E+3
166E+0	-8.356906E+3	1.702E+3
167E+0	-8.3311343E+3	1.711E+3
168E+0	-8.3053618E+3	1.77E+3
169E+0	-8.2795887E+3	1.703E+3
170E+0	-8.2538149E+3	1.731E+3
171E+0	-8.2280404E+3	1.734E+3
172E+0	-8.2022652E+3	1.732E+3
173E+0	-8.1764893E+3	1.652E+3
174E+0	-8.1507128E+3	1.739E+3
175E+0	-8.1249356E+3	1.701E+3
176E+0	-8.0991576E+3	1.717E+3
177E+0	-8.073379E+3	1.772E+3
178E+0	-8.0475997E+3	1.736E+3
179E+0	-8.0218198E+3	1.707E+3
180E+0	-7.9960391E+3	1.679E+3
181E+0	-7.9702578E+3	1.733E+3
182E+0	-7.9444758E+3	1.736E+3
183E+0	-7.9186931E+3	1.747E+3
184E+0	-7.8929097E+3	1.749E+3
185E+0	-7.8671257E+3	1.79E+3
186E+0	-7.8413409E+3	1.725E+3
187E+0	-7.8155555E+3	1.768E+3
188E+0	-7.7897694E+3	1.728E+3
189E+0	-7.7639826E+3	1.684E+3
190E+0	-7.7381952E+3	1.78E+3
191E+0	-7.7124071E+3	1.764E+3
192E+0	-7.6866183E+3	1.763E+3
193E+0	-7.6608288E+3	1.773E+3
194E+0	-7.6350387E+3	1.755E+3
195E+0	-7.6092478E+3	1.756E+3
196E+0	-7.5834563E+3	1.744E+3
197E+0	-7.5576642E+3	1.798E+3
198E+0	-7.5318713E+3	1.706E+3
199E+0	-7.5060778E+3	1.766E+3
200E+0	-7.4802836E+3	1.78E+3
201E+0	-7.4544887E+3	1.769E+3
202E+0	-7.4286932E+3	1.773E+3
203E+0	-7.402897E+3	1.756E+3
204E+0	-7.3771001E+3	1.759E+3
205E+0	-7.3513025E+3	1.739E+3
206E+0	-7.3255043E+3	1.734E+3
207E+0	-7.2997054E+3	1.711E+3
208E+0	-7.2739059E+3	1.779E+3
209E+0	-7.2481056E+3	1.747E+3
210E+0	-7.2223047E+3	1.729E+3
211E+0	-7.1965032E+3	1.778E+3
212E+0	-7.1707009E+3	1.745E+3
213E+0	-7.144898E+3	1.758E+3
214E+0	-7.1190945E+3	1.736E+3
215E+0	-7.0932902E+3	1.796E+3
216E+0	-7.0674853E+3	1.808E+3
217E+0	-7.0416798E+3	1.765E+3
218E+0	-7.0158735E+3	1.777E+3
219E+0	-6.9900666E+3	1.739E+3
220E+0	-6.9642591E+3	1.714E+3
221E+0	-6.9384509E+3	1.716E+3
222E+0	-6.912642E+3	1.833E+3
223E+0	-6.8868324E+3	1.845E+3
224E+0	-6.8610222E+3	1.826E+3
225E+0	-6.8352114E+3	1.743E+3
226E+0	-6.8093998E+3	1.772E+3
227E+0	-6.7835877E+3	1.795E+3
228E+0	-6.7577748E+3	1.831E+3
229E+0	-6.7319613E+3	1.795E+3
230E+0	-6.7061471E+3	1.751E+3
231E+0	-6.6803323E+3	1.8E+3
232E+0	-6.6545168E+3	1.833E+3
233E+0	-6.6287007E+3	1.774E+3
234E+0	-6.6028839E+3	1.76E+3
235E+0	-6.5770664E+3	1.785E+3
236E+0	-6.5512483E+3	1.806E+3
237E+0	-6.5254295E+3	1.847E+3
238E+0	-6.4996101E+3	1.825E+3
239E+0	-6.47379E+3	1.835E+3
240E+0	-6.4479693E+3	1.822E+3
241E+0	-6.4221479E+3	1.867E+3
242E+0	-6.3963258E+3	1.811E+3
243E+0	-6.3705032E+3	1.852E+3
244E+0	-6.3446798E+3	1.844E+3
245E+0	-6.3188558E+3	1.863E+3
246E+0	-6.2930312E+3	1.822E+3
247E+0	-6.2672058E+3	1.807E+3
248E+0	-6.2413799E+3	1.836E+3
249E+0	-6.2155533E+3	1.854E+3
250E+0	-6.189726E+3	1.806E+3
251E+0	-6.1638981E+3	1.868E+3
252E+0	-6.1380696E+3	1.792E+3
253E+0	-6.1122404E+3	1.865E+3
254E+0	-6.0864105E+3	1.883E+3
255E+0	-6.06058E+3	1.85E+3
256E+0	-6.0347489E+3	1.863E+3
257E+0	-6.0089171E+3	1.862E+3
258E+0	-5.9830846E+3	1.845E+3
259E+0	-5.9572516E+3	1.867E+3
260E+0	-5.9314178E+3	1.868E+3
261E+0	-5.9055835E+3	1.871E+3
262E+0	-5.8797484E+3	1.828E+3
263E+0	-5.8539128E+3	1.872E+3
264E+0	-5.8280765E+3	1.916E+3
265E+0	-5.8022395E+3	1.886E+3
266E+0	-5.7764019E+3	1.856E+3
267E+0	-5.7505637E+3	1.819E+3
268E+0	-5.7247248E+3	1.839E+3
269E+0	-5.6988853E+3	1.904E+3
270E+0	-5.6730451E+3	1.824E+3
271E+0	-5.6472043E+3	1.872E+3
272E+0	-5.6213629E+3	1.852E+3
273E+0	-5.5955208E+3	1.903E+3
274E+0	-5.5696781E+3	1.849E+3
275E+0	-5.5438347E+3	1.926E+3
276E+0	-5.5179908E+3	1.898E+3
277E+0	-5.4921461E+3	1.855E+3
278E+0	-5.4663009E+3	1.868E+3
279E+0	-5.440455E+3	1.897E+3
280E+0	-5.4146084E+3	1.908E+3
281E+0	-5.3887612E+3	1.858E+3
282E+0	-5.3629134E+3	1.9E+3
283E+0	-5.337065E+3	1.904E+3
284E+0	-5.3112159E+3	1.924E+3
285E+0	-5.2853662E+3	1.892E+3
286E+0	-5.2595158E+3	1.888E+3
287E+0	-5.2336649E+3	1.933E+3
288E+0	-5.2078132E+3	1.91E+3
289E+0	-5.181961E+3	1.873E+3
290E+0	-5.1561081E+3	1.889E+3
291E+0	-5.1302546E+3	1.916E+3
292E+0	-5.1044005E+3	1.881E+3
293E+0	-5.0785457E+3	1.895E+3
294E+0	-5.0526903E+3	1.905E+3
295E+0	-5.0268343E+3	1.932E+3
296E+0	-5.0009776E+3	1.909E+3
297E+0	-4.9751203E+3	1.866E+3
298E+0	-4.9492624E+3	1.921E+3
299E+0	-4.9234039E+3	1.904E+3
300E+0	-4.8975447E+3	1.992E+3
301E+0	-4.8716849E+3	1.914E+3
302E+0	-4.8458245E+3	1.893E+3
303E+0	-4.8199635E+3	1.972E+3
304E+0	-4.7941018E+3	1.914E+3
305E+0	-4.7682395E+3	1.937E+3
306E+0	-4.7423766E+3	1.887E+3
307E+0	-4.7165131E+3	1.944E+3
308E+0	-4.6906489E+3	2.016E+3
309E+0	-4.6647841E+3	1.929E+3
310E+0	-4.6389187E+3	1.977E+3
311E+0	-4.6130527E+3	1.954E+3
312E+0	-4.587186E+3	1.937E+3
313E+0	-4.5613187E+3	1.941E+3
314E+0	-4.5354509E+3	1.973E+3
315E+0	-4.5095823E+3	1.928E+3
316E+0	-4.4837132E+3	1.96E+3
317E+0	-4.4578435E+3	1.968E+3
318E+0	-4.4319731E+3	1.897E+3
319E+0	-4.4061021E+3	1.921E+3
320E+0	-4.3802305E+3	1.948E+3
321E+0	-4.3543583E+3	2.02E+3
322E+0	-4.3284854E+3	1.917E+3
323E+0	-4.302612E+3	1.945E+3
324E+0	-4.2767379E+3	2.003E+3
325E+0	-4.2508632E+3	1.941E+3
326E+0	-4.2249879E+3	1.952E+3
327E+0	-4.199112E+3	1.976E+3
328E+0	-4.1732355E+3	1.974E+3
329E+0	-4.1473583E+3	1.924E+3
330E+0	-4.1214806E+3	1.96E+3
331E+0	-4.0956022E+3	1.922E+3
332E+0	-4.0697232E+3	1.92E+3
333E+0	-4.0438437E+3	1.971E+3
334E+0	-4.0179635E+3	1.953E+3
335E+0	-3.9920826E+3	1.955E+3
336E+0	-3.9662012E+3	2.007E+3
337E+0	-3.9403192E+3	1.989E+3
338E+0	-3.9144366E+3	2.016E+3
339E+0	-3.8885533E+3	1.991E+3
340E+0	-3.8626694E+3	2.006E+3
341E+0	-3.836785E+3	1.967E+3
342E+0	-3.8108999E+3	2.004E+3
343E+0	-3.7850142E+3	2.046E+3
344E+0	-3.7591279E+3	1.904E+3
345E+0	-3.7332411E+3	2.003E+3
346E+0	-3.7073536E+3	1.989E+3
347E+0	-3.6814655E+3	2.016E+3
348E+0	-3.6555767E+3	1.966E+3
349E+0	-3.6296874E+3	2.013E+3
350E+0	-3.6037975E+3	1.992E+3
351E+0	-3.577907E+3	1.955E+3
352E+0	-3.5520159E+3	2.003E+3
353E+0	-3.5261242E+3	2.021E+3
354E+0	-3.5002318E+3	1.897E+3
355E+0	-3.4743389E+3	2.032E+3
356E+0	-3.4484454E+3	2.022E+3
357E+0	-3.4225513E+3	1.99E+3
358E+0	-3.3966565E+3	2.028E+3
359E+0	-3.3707612E+3	2.061E+3
360E+0	-3.3448653E+3	2.086E+3
361E+0	-3.3189688E+3	2.091E+3
362E+0	-3.2930717E+3	2.005E+3
363E+0	-3.2671739E+3	2.027E+3
364E+0	-3.2412756E+3	2.039E+3
365E+0	-3.2153767E+3	2.021E+3
366E+0	-3.1894772E+3	1.974E+3
367E+0	-3.1635771E+3	2.034E+3
368E+0	-3.1376764E+3	2.038E+3
369E+0	-3.1117751E+3	2E+3
370E+0	-3.0858732E+3	2.02E+3
371E+0	-3.0599708E+3	1.994E+3
372E+0	-3.0340677E+3	2.041E+3
373E+0	-3.008164E+3	2.044E+3
374E+0	-2.9822598E+3	2.056E+3
375E+0	-2.9563549E+3	2.035E+3
376E+0	-2.9304495E+3	2.15E+3
377E+0	-2.9045435E+3	2.071E+3
378E+0	-2.8786368E+3	2.064E+3
379E+0	-2.8527296E+3	2.102E+3
380E+0	-2.8268218E+3	2.085E+3
381E+0	-2.8009134E+3	2.105E+3
382E+0	-2.7750045E+3	2.136E+3
383E+0	-2.7490949E+3	2.136E+3
384E+0	-2.7231847E+3	2.021E+3
385E+0	-2.697274E+3	2.03E+3
386E+0	-2.6713627E+3	2.157E+3
387E+0	-2.6454508E+3	2.111E+3
388E+0	-2.6195383E+3	2.087E+3
389E+0	-2.5936252E+3	2.134E+3
390E+0	-2.5677115E+3	2.117E+3
391E+0	-2.5417973E+3	2.056E+3
392E+0	-2.5158824E+3	2.183E+3
393E+0	-2.489967E+3	2.143E+3
394E+0	-2.464051E+3	2.188E+3
395E+0	-2.4381344E+3	2.158E+3
396E+0	-2.4122173E+3	2.145E+3
397E+0	-2.3862995E+3	2.134E+3
398E+0	-2.3603812E+3	2.212E+3
399E+0	-2.3344623E+3	2.155E+3
400E+0	-2.3085428E+3	2.168E+3
401E+0	-2.2826227E+3	2.168E+3
402E+0	-2.2567021E+3	2.214E+3
403E+0	-2.2307809E+3	2.21E+3
404E+0	-2.204859E+3	2.198E+3
405E+0	-2.1789367E+3	2.214E+3
406E+0	-2.1530137E+3	2.239E+3
407E+0	-2.1270902E+3	2.267E+3
408E+0	-2.1011661E+3	2.286E+3
409E+0	-2.0752414E+3	2.326E+3
410E+0	-2.0493161E+3	2.346E+3
411E+0	-2.0233903E+3	2.295E+3
412E+0	-1.9974639E+3	2.385E+3
413E+0	-1.9715369E+3	2.265E+3
414E+0	-1.9456093E+3	2.346E+3
415E+0	-1.9196812E+3	2.317E+3
416E+0	-1.8937525E+3	2.342E+3
417E+0	-1.8678232E+3	2.338E+3
418E+0	-1.8418934E+3	2.307E+3
419E+0	-1.815963E+3	2.337E+3
420E+0	-1.790032E+3	2.275E+3
421E+0	-1.7641004E+3	2.237E+3
422E+0	-1.7381683E+3	2.24E+3
423E+0	-1.7122356E+3	2.357E+3
424E+0	-1.6863023E+3	2.321E+3
425E+0	-1.6603685E+3	2.345E+3
426E+0	-1.6344341E+3	2.273E+3
427E+0	-1.6084991E+3	2.297E+3
428E+0	-1.5825636E+3	2.311E+3
429E+0	-1.5566275E+3	2.284E+3
430E+0	-1.5306908E+3	2.257E+3
431E+0	-1.5047536E+3	2.231E+3
432E+0	-1.4788158E+3	2.225E+3
433E+0	-1.4528775E+3	2.198E+3
434E+0	-1.4269385E+3	2.248E+3
435E+0	-1.400999E+3	2.281E+3
436E+0	-1.375059E+3	2.225E+3
437E+0	-1.3491184E+3	2.235E+3
438E+0	-1.3231772E+3	2.232E+3
439E+0	-1.2972355E+3	2.269E+3
440E+0	-1.2712932E+3	2.154E+3
441E+0	-1.2453503E+3	2.294E+3
442E+0	-1.2194069E+3	2.273E+3
443E+0	-1.1934629E+3	2.232E+3
444E+0	-1.1675184E+3	2.255E+3
445E+0	-1.1415733E+3	2.276E+3
446E+0	-1.1156277E+3	2.279E+3
447E+0	-1.0896814E+3	2.232E+3
448E+0	-1.0637347E+3	2.352E+3
449E+0	-1.0377874E+3	2.309E+3
450E+0	-1.0118395E+3	2.282E+3
451E+0	-985.891E+0	2.264E+3
452E+0	-959.9421E+0	2.168E+3
453E+0	-933.9925E+0	2.218E+3
454E+0	-908.0424E+0	2.268E+3
455E+0	-882.0918E+0	2.27E+3
456E+0	-856.1405E+0	2.216E+3
457E+0	-830.1888E+0	2.215E+3
458E+0	-804.2365E+0	2.277E+3
459E+0	-778.2836E+0	2.249E+3
460E+0	-752.3302E+0	2.248E+3
461E+0	-726.3762E+0	2.21E+3
462E+0	-700.4217E+0	2.263E+3
463E+0	-674.4667E+0	2.246E+3
464E+0	-648.511E+0	2.274E+3
465E+0	-622.5549E+0	2.297E+3
466E+0	-596.5982E+0	2.323E+3
467E+0	-570.6409E+0	2.255E+3
468E+0	-544.6831E+0	2.261E+3
469E+0	-518.7247E+0	2.325E+3
470E+0	-492.7658E+0	2.296E+3
471E+0	-466.8064E+0	2.164E+3
472E+0	-440.8464E+0	2.317E+3
473E+0	-414.8859E+0	2.278E+3
474E+0	-388.9248E+0	2.326E+3
475E+0	-362.9632E+0	2.338E+3
476E+0	-337.001E+0	2.216E+3
477E+0	-311.0383E+0	2.224E+3
478E+0	-285.075E+0	2.275E+3
479E+0	-259.1112E+0	2.32E+3
480E+0	-233.1469E+0	2.31E+3
481E+0	-207.182E+0	2.326E+3
482E+0	-181.2166E+0	2.234E+3
483E+0	-155.2506E+0	2.364E+3
484E+0	-129.2841E+0	2.292E+3
485E+0	-103.3171E+0	2.343E+3
486E+0	-77.3495E+0	2.296E+3
487E+0	-51.3814E+0	2.371E+3
488E+0	-25.4127E+0	2.245E+3
489E+0	556.5E-3	2.382E+3
490E+0	26.5262E+0	2.291E+3
491E+0	52.4965E+0	2.336E+3
492E+0	78.4673E+0	2.281E+3
493E+0	104.4386E+0	2.418E+3
494E+0	130.4105E+0	2.303E+3
495E+0	156.3829E+0	2.312E+3
496E+0	182.3558E+0	2.305E+3
497E+0	208.3293E+0	2.364E+3
498E+0	234.3033E+0	2.267E+3
499E+0	260.2779E+0	2.362E+3
500E+0	286.253E+0	2.398E+3
501E+0	312.2286E+0	2.338E+3
502E+0	338.2047E+0	2.318E+3
503E+0	364.1814E+0	2.356E+3
504E+0	390.1586E+0	2.354E+3
505E+0	416.1363E+0	2.362E+3
506E+0	442.1145E+0	2.297E+3
507E+0	468.0933E+0	2.356E+3
508E+0	494.0726E+0	2.349E+3
509E+0	520.0525E+0	2.308E+3
510E+0	546.0329E+0	2.328E+3
511E+0	572.0138E+0	2.349E+3
512E+0	597.9952E+0	2.289E+3
513E+0	623.9771E+0	2.428E+3
514E+0	649.9596E+0	2.438E+3
515E+0	675.9426E+0	2.383E+3
516E+0	701.9261E+0	2.356E+3
517E+0	727.9102E+0	2.39E+3
518E+0	753.8947E+0	2.438E+3
519E+0	779.8798E+0	2.387E+3
520E+0	805.8654E+0	2.425E+3
521E+0	831.8516E+0	2.455E+3
522E+0	857.8382E+0	2.421E+3
523E+0	883.8254E+0	2.388E+3
524E+0	909.8131E+0	2.409E+3
525E+0	935.8013E+0	2.405E+3
526E+0	961.7901E+0	2.494E+3
527E+0	987.7793E+0	2.407E+3
528E+0	1.0137691E+3	2.413E+3
529E+0	1.0397594E+3	2.399E+3
530E+0	1.0657502E+3	2.45E+3
531E+0	1.0917416E+3	2.436E+3
532E+0	1.1177334E+3	2.431E+3
533E+0	1.1437258E+3	2.473E+3
534E+0	1.1697187E+3	2.362E+3
535E+0	1.1957121E+3	2.446E+3
536E+0	1.221706E+3	2.479E+3
537E+0	1.2477004E+3	2.465E+3
538E+0	1.2736953E+3	2.431E+3
539E+0	1.2996908E+3	2.418E+3
540E+0	1.3256867E+3	2.495E+3
541E+0	1.3516832E+3	2.545E+3
542E+0	1.3776802E+3	2.475E+3
543E+0	1.4036777E+3	2.463E+3
544E+0	1.4296757E+3	2.421E+3
545E+0	1.4556742E+3	2.486E+3
546E+0	1.4816733E+3	2.525E+3
547E+0	1.5076728E+3	2.483E+3
548E+0	1.5336729E+3	2.561E+3
549E+0	1.5596734E+3	2.511E+3
550E+0	1.5856745E+3	2.567E+3
551E+0	1.6116761E+3	2.499E+3
552E+0	1.6376781E+3	2.538E+3
553E+0	1.6636807E+3	2.578E+3
554E+0	1.6896838E+3	2.618E+3
555E+0	1.7156874E+3	2.61E+3
556E+0	1.7416915E+3	2.55E+3
557E+0	1.7676961E+3	2.648E+3
558E+0	1.7937012E+3	2.477E+3
559E+0	1.8197068E+3	2.56E+3
560E+0	1.845713E+3	2.53E+3
561E+0	1.8717196E+3	2.51E+3
562E+0	1.8977267E+3	2.491E+3
563E+0	1.9237343E+3	2.57E+3
564E+0	1.9497425E+3	2.521E+3
565E+0	1.9757511E+3	2.634E+3
566E+0	2.0017602E+3	2.603E+3
567E+0	2.0277698E+3	2.51E+3
568E+0	2.05378E+3	2.701E+3
569E+0	2.0797906E+3	2.56E+3
570E+0	2.1058017E+3	2.656E+3
571E+0	2.1318133E+3	2.538E+3
572E+0	2.1578254E+3	2.598E+3
573E+0	2.183838E+3	2.65E+3
574E+0	2.2098512E+3	2.616E+3
575E+0	2.2358648E+3	2.643E+3
576E+0	2.2618789E+3	2.666E+3
577E+0	2.2878935E+3	2.555E+3
578E+0	2.3139085E+3	2.594E+3
579E+0	2.3399241E+3	2.68E+3
580E+0	2.3659402E+3	2.555E+3
581E+0	2.3919568E+3	2.702E+3
582E+0	2.4179738E+3	2.577E+3
583E+0	2.4439914E+3	2.54E+3
584E+0	2.4700094E+3	2.599E+3
585E+0	2.496028E+3	2.568E+3
586E+0	2.522047E+3	2.614E+3
587E+0	2.5480665E+3	2.626E+3
588E+0	2.5740865E+3	2.588E+3
589E+0	2.600107E+3	2.648E+3
590E+0	2.626128E+3	2.603E+3
591E+0	2.6521495E+3	2.527E+3
592E+0	2.6781714E+3	2.664E+3
593E+0	2.7041939E+3	2.69E+3
