#2022-05-02
#15:56:40
#Balayage par: iq-qfl
#Description Keyword: 
#
#Instrument: Triax320@Triax320.lvclass; Function:Position (nm); Parameters: *BeforeWait(ms): 0;*AfterWait(ms): 0; ; Grating#: 3; Line Density(Grv/mm): 600; Blaze: 500nm; Input Slit(mm): 1.000; Output Slit(mm): 0.000;
#Instrument: Tools@Tools.lvclass; Function:Indice de Point (Points); Parameters: *BeforeWait(ms): 0;*AfterWait(ms): 0; 
#Instrument: SympCCD@SymphonyCCD.lvclass; Function:AcqImage (Counts); Parameters: *BeforeWait(ms): 0;*AfterWait(ms): 0;  Lambda Factor: 0.00000; Lambda Source: Lambda@Triax320; Lambda Offset: 0.00000;Multiplier Source: GrooveRatio@Triax320; Multiplier Value: 0.00000; Y Bins: 1; X Start: 1; X End: 1024; Y Start: 1; Y End: 256; Integration Time(ms): 2000; ADC1:  20 kHz Tab 1; ; Ccd Temp(degC): -124.178; Shutter Enable: True; Accumulation: 1; Noise Mode: Off; Noise Window Enabled: False; Window Width(ds): 1.000; Window Avg Samples: 1;

#SympCCD.XPixels               	SympCCD.Wavelenght(nm)        	SympCCD.Y Pix Row 1(Cnt)      
77E+0	697.235E+0	2.732E+3
78E+0	697.3557E+0	2.688E+3
79E+0	697.4764E+0	2.74E+3
80E+0	697.597E+0	2.731E+3
81E+0	697.7177E+0	2.638E+3
82E+0	697.8384E+0	2.717E+3
83E+0	697.9591E+0	2.665E+3
84E+0	698.0797E+0	2.768E+3
85E+0	698.2004E+0	2.749E+3
86E+0	698.3211E+0	2.723E+3
87E+0	698.4417E+0	2.74E+3
88E+0	698.5624E+0	2.778E+3
89E+0	698.6831E+0	2.732E+3
90E+0	698.8038E+0	2.727E+3
91E+0	698.9245E+0	2.719E+3
92E+0	699.0451E+0	2.684E+3
93E+0	699.1658E+0	2.718E+3
94E+0	699.2865E+0	2.752E+3
95E+0	699.4072E+0	2.631E+3
96E+0	699.5279E+0	2.705E+3
97E+0	699.6485E+0	2.692E+3
98E+0	699.7692E+0	2.719E+3
99E+0	699.8899E+0	2.751E+3
100E+0	700.0106E+0	2.716E+3
101E+0	700.1313E+0	2.691E+3
102E+0	700.252E+0	2.677E+3
103E+0	700.3727E+0	2.775E+3
104E+0	700.4934E+0	2.692E+3
105E+0	700.6141E+0	2.711E+3
106E+0	700.7348E+0	2.752E+3
107E+0	700.8554E+0	2.76E+3
108E+0	700.9761E+0	2.648E+3
109E+0	701.0968E+0	2.784E+3
110E+0	701.2175E+0	2.73E+3
111E+0	701.3382E+0	2.661E+3
112E+0	701.4589E+0	2.737E+3
113E+0	701.5796E+0	2.802E+3
114E+0	701.7003E+0	2.771E+3
115E+0	701.821E+0	2.699E+3
116E+0	701.9417E+0	2.747E+3
117E+0	702.0625E+0	2.792E+3
118E+0	702.1832E+0	2.739E+3
119E+0	702.3039E+0	2.755E+3
120E+0	702.4246E+0	2.672E+3
121E+0	702.5453E+0	2.654E+3
122E+0	702.666E+0	2.765E+3
123E+0	702.7867E+0	2.685E+3
124E+0	702.9074E+0	2.698E+3
125E+0	703.0281E+0	2.737E+3
126E+0	703.1488E+0	2.694E+3
127E+0	703.2696E+0	2.667E+3
128E+0	703.3903E+0	2.761E+3
129E+0	703.511E+0	2.716E+3
130E+0	703.6317E+0	2.708E+3
131E+0	703.7524E+0	2.602E+3
132E+0	703.8731E+0	2.72E+3
133E+0	703.9939E+0	2.68E+3
134E+0	704.1146E+0	2.717E+3
135E+0	704.2353E+0	2.724E+3
136E+0	704.356E+0	2.753E+3
137E+0	704.4768E+0	2.688E+3
138E+0	704.5975E+0	2.688E+3
139E+0	704.7182E+0	2.704E+3
140E+0	704.8389E+0	2.722E+3
141E+0	704.9597E+0	2.702E+3
142E+0	705.0804E+0	2.603E+3
143E+0	705.2011E+0	2.735E+3
144E+0	705.3218E+0	2.642E+3
145E+0	705.4426E+0	2.674E+3
146E+0	705.5633E+0	2.735E+3
147E+0	705.684E+0	2.657E+3
148E+0	705.8048E+0	2.698E+3
149E+0	705.9255E+0	2.737E+3
150E+0	706.0463E+0	2.766E+3
151E+0	706.167E+0	2.73E+3
152E+0	706.2877E+0	2.77E+3
153E+0	706.4085E+0	2.63E+3
154E+0	706.5292E+0	2.813E+3
155E+0	706.6499E+0	2.755E+3
156E+0	706.7707E+0	2.621E+3
157E+0	706.8914E+0	2.714E+3
158E+0	707.0122E+0	2.647E+3
159E+0	707.1329E+0	2.647E+3
160E+0	707.2537E+0	2.683E+3
161E+0	707.3744E+0	2.71E+3
162E+0	707.4952E+0	2.765E+3
163E+0	707.6159E+0	2.598E+3
164E+0	707.7366E+0	2.658E+3
165E+0	707.8574E+0	2.688E+3
166E+0	707.9781E+0	2.692E+3
167E+0	708.0989E+0	2.741E+3
168E+0	708.2197E+0	2.633E+3
169E+0	708.3404E+0	2.718E+3
170E+0	708.4612E+0	2.679E+3
171E+0	708.5819E+0	2.689E+3
172E+0	708.7027E+0	2.734E+3
173E+0	708.8234E+0	2.703E+3
174E+0	708.9442E+0	2.771E+3
175E+0	709.0649E+0	2.697E+3
176E+0	709.1857E+0	2.769E+3
177E+0	709.3065E+0	2.724E+3
178E+0	709.4272E+0	2.657E+3
179E+0	709.548E+0	2.741E+3
180E+0	709.6687E+0	2.733E+3
181E+0	709.7895E+0	2.735E+3
182E+0	709.9103E+0	2.677E+3
183E+0	710.031E+0	2.731E+3
184E+0	710.1518E+0	2.636E+3
185E+0	710.2726E+0	2.73E+3
186E+0	710.3933E+0	2.594E+3
187E+0	710.5141E+0	2.623E+3
188E+0	710.6349E+0	2.655E+3
189E+0	710.7556E+0	2.694E+3
190E+0	710.8764E+0	2.66E+3
191E+0	710.9972E+0	2.697E+3
192E+0	711.1179E+0	2.683E+3
193E+0	711.2387E+0	2.642E+3
194E+0	711.3595E+0	2.59E+3
195E+0	711.4803E+0	2.568E+3
196E+0	711.601E+0	2.71E+3
197E+0	711.7218E+0	2.685E+3
198E+0	711.8426E+0	2.647E+3
199E+0	711.9634E+0	2.613E+3
200E+0	712.0842E+0	2.66E+3
201E+0	712.2049E+0	2.687E+3
202E+0	712.3257E+0	2.711E+3
203E+0	712.4465E+0	2.71E+3
204E+0	712.5673E+0	2.731E+3
205E+0	712.6881E+0	2.616E+3
206E+0	712.8088E+0	2.623E+3
207E+0	712.9296E+0	2.65E+3
208E+0	713.0504E+0	2.591E+3
209E+0	713.1712E+0	2.666E+3
210E+0	713.292E+0	2.756E+3
211E+0	713.4128E+0	2.729E+3
212E+0	713.5336E+0	2.609E+3
213E+0	713.6543E+0	2.614E+3
214E+0	713.7751E+0	2.61E+3
215E+0	713.8959E+0	2.678E+3
216E+0	714.0167E+0	2.667E+3
217E+0	714.1375E+0	2.646E+3
218E+0	714.2583E+0	2.606E+3
219E+0	714.3791E+0	2.616E+3
220E+0	714.4999E+0	2.611E+3
221E+0	714.6207E+0	2.579E+3
222E+0	714.7415E+0	2.618E+3
223E+0	714.8623E+0	2.683E+3
224E+0	714.9831E+0	2.586E+3
225E+0	715.1039E+0	2.662E+3
226E+0	715.2247E+0	2.702E+3
227E+0	715.3455E+0	2.615E+3
228E+0	715.4663E+0	2.56E+3
229E+0	715.5871E+0	2.556E+3
230E+0	715.7079E+0	2.666E+3
231E+0	715.8287E+0	2.671E+3
232E+0	715.9495E+0	2.643E+3
233E+0	716.0703E+0	2.672E+3
234E+0	716.1911E+0	2.682E+3
235E+0	716.3119E+0	2.601E+3
236E+0	716.4327E+0	2.626E+3
237E+0	716.5535E+0	2.64E+3
238E+0	716.6743E+0	2.614E+3
239E+0	716.7951E+0	2.683E+3
240E+0	716.9159E+0	2.609E+3
241E+0	717.0367E+0	2.62E+3
242E+0	717.1575E+0	2.55E+3
243E+0	717.2783E+0	2.571E+3
244E+0	717.3991E+0	2.604E+3
245E+0	717.5199E+0	2.613E+3
246E+0	717.6408E+0	2.616E+3
247E+0	717.7616E+0	2.627E+3
248E+0	717.8824E+0	2.57E+3
249E+0	718.0032E+0	2.485E+3
250E+0	718.124E+0	2.621E+3
251E+0	718.2448E+0	2.482E+3
252E+0	718.3656E+0	2.692E+3
253E+0	718.4865E+0	2.586E+3
254E+0	718.6073E+0	2.631E+3
255E+0	718.7281E+0	2.544E+3
256E+0	718.8489E+0	2.581E+3
257E+0	718.9697E+0	2.549E+3
258E+0	719.0905E+0	2.576E+3
259E+0	719.2114E+0	2.55E+3
260E+0	719.3322E+0	2.627E+3
261E+0	719.453E+0	2.604E+3
262E+0	719.5738E+0	2.628E+3
263E+0	719.6947E+0	2.622E+3
264E+0	719.8155E+0	2.592E+3
265E+0	719.9363E+0	2.599E+3
266E+0	720.0571E+0	2.546E+3
267E+0	720.178E+0	2.585E+3
268E+0	720.2988E+0	2.49E+3
269E+0	720.4196E+0	2.596E+3
270E+0	720.5404E+0	2.599E+3
271E+0	720.6613E+0	2.609E+3
272E+0	720.7821E+0	2.607E+3
273E+0	720.9029E+0	2.476E+3
274E+0	721.0237E+0	2.611E+3
275E+0	721.1446E+0	2.541E+3
276E+0	721.2654E+0	2.635E+3
277E+0	721.3862E+0	2.517E+3
278E+0	721.5071E+0	2.503E+3
279E+0	721.6279E+0	2.705E+3
280E+0	721.7487E+0	2.473E+3
281E+0	721.8696E+0	2.55E+3
282E+0	721.9904E+0	2.477E+3
283E+0	722.1112E+0	2.569E+3
284E+0	722.2321E+0	2.478E+3
285E+0	722.3529E+0	2.515E+3
286E+0	722.4737E+0	2.554E+3
287E+0	722.5946E+0	2.544E+3
288E+0	722.7154E+0	2.529E+3
289E+0	722.8363E+0	2.537E+3
290E+0	722.9571E+0	2.542E+3
291E+0	723.0779E+0	2.525E+3
292E+0	723.1988E+0	2.479E+3
293E+0	723.3196E+0	2.552E+3
294E+0	723.4405E+0	2.533E+3
295E+0	723.5613E+0	2.508E+3
296E+0	723.6821E+0	2.572E+3
297E+0	723.803E+0	2.517E+3
298E+0	723.9238E+0	2.52E+3
299E+0	724.0447E+0	2.474E+3
300E+0	724.1655E+0	2.584E+3
301E+0	724.2864E+0	2.494E+3
302E+0	724.4072E+0	2.486E+3
303E+0	724.5281E+0	2.488E+3
304E+0	724.6489E+0	2.495E+3
305E+0	724.7697E+0	2.52E+3
306E+0	724.8906E+0	2.528E+3
307E+0	725.0114E+0	2.582E+3
308E+0	725.1323E+0	2.494E+3
309E+0	725.2531E+0	2.521E+3
310E+0	725.374E+0	2.498E+3
311E+0	725.4948E+0	2.541E+3
312E+0	725.6157E+0	2.533E+3
313E+0	725.7365E+0	2.486E+3
314E+0	725.8574E+0	2.518E+3
315E+0	725.9782E+0	2.507E+3
316E+0	726.0991E+0	2.484E+3
317E+0	726.22E+0	2.487E+3
318E+0	726.3408E+0	2.416E+3
319E+0	726.4617E+0	2.509E+3
320E+0	726.5825E+0	2.478E+3
321E+0	726.7034E+0	2.521E+3
322E+0	726.8242E+0	2.451E+3
323E+0	726.9451E+0	2.501E+3
324E+0	727.0659E+0	2.451E+3
325E+0	727.1868E+0	2.535E+3
326E+0	727.3077E+0	2.48E+3
327E+0	727.4285E+0	2.515E+3
328E+0	727.5494E+0	2.47E+3
329E+0	727.6702E+0	2.519E+3
330E+0	727.7911E+0	2.481E+3
331E+0	727.9119E+0	2.487E+3
332E+0	728.0328E+0	2.474E+3
333E+0	728.1537E+0	2.513E+3
334E+0	728.2745E+0	2.509E+3
335E+0	728.3954E+0	2.481E+3
336E+0	728.5163E+0	2.518E+3
337E+0	728.6371E+0	2.464E+3
338E+0	728.758E+0	2.475E+3
339E+0	728.8788E+0	2.468E+3
340E+0	728.9997E+0	2.434E+3
341E+0	729.1206E+0	2.385E+3
342E+0	729.2414E+0	2.465E+3
343E+0	729.3623E+0	2.394E+3
344E+0	729.4832E+0	2.371E+3
345E+0	729.604E+0	2.469E+3
346E+0	729.7249E+0	2.36E+3
347E+0	729.8458E+0	2.427E+3
348E+0	729.9666E+0	2.352E+3
349E+0	730.0875E+0	2.336E+3
350E+0	730.2084E+0	2.46E+3
351E+0	730.3292E+0	2.466E+3
352E+0	730.4501E+0	2.461E+3
353E+0	730.571E+0	2.455E+3
354E+0	730.6918E+0	2.469E+3
355E+0	730.8127E+0	2.402E+3
356E+0	730.9336E+0	2.476E+3
357E+0	731.0545E+0	2.415E+3
358E+0	731.1753E+0	2.49E+3
359E+0	731.2962E+0	2.418E+3
360E+0	731.4171E+0	2.474E+3
361E+0	731.538E+0	2.449E+3
362E+0	731.6588E+0	2.465E+3
363E+0	731.7797E+0	2.437E+3
364E+0	731.9006E+0	2.37E+3
365E+0	732.0214E+0	2.409E+3
366E+0	732.1423E+0	2.424E+3
367E+0	732.2632E+0	2.35E+3
368E+0	732.3841E+0	2.397E+3
369E+0	732.5049E+0	2.418E+3
370E+0	732.6258E+0	2.366E+3
371E+0	732.7467E+0	2.457E+3
372E+0	732.8676E+0	2.436E+3
373E+0	732.9885E+0	2.383E+3
374E+0	733.1093E+0	2.429E+3
375E+0	733.2302E+0	2.385E+3
376E+0	733.3511E+0	2.505E+3
377E+0	733.472E+0	2.416E+3
378E+0	733.5928E+0	2.399E+3
379E+0	733.7137E+0	2.411E+3
380E+0	733.8346E+0	2.336E+3
381E+0	733.9555E+0	2.437E+3
382E+0	734.0764E+0	2.376E+3
383E+0	734.1972E+0	2.478E+3
384E+0	734.3181E+0	2.501E+3
385E+0	734.439E+0	2.39E+3
386E+0	734.5599E+0	2.386E+3
387E+0	734.6808E+0	2.44E+3
388E+0	734.8017E+0	2.347E+3
389E+0	734.9225E+0	2.323E+3
390E+0	735.0434E+0	2.304E+3
391E+0	735.1643E+0	2.38E+3
392E+0	735.2852E+0	2.443E+3
393E+0	735.4061E+0	2.422E+3
394E+0	735.527E+0	2.339E+3
395E+0	735.6478E+0	2.443E+3
396E+0	735.7687E+0	2.382E+3
397E+0	735.8896E+0	2.347E+3
398E+0	736.0105E+0	2.372E+3
399E+0	736.1314E+0	2.4E+3
400E+0	736.2523E+0	2.369E+3
401E+0	736.3732E+0	2.312E+3
402E+0	736.494E+0	2.33E+3
403E+0	736.6149E+0	2.348E+3
404E+0	736.7358E+0	2.321E+3
405E+0	736.8567E+0	2.338E+3
406E+0	736.9776E+0	2.334E+3
407E+0	737.0985E+0	2.368E+3
408E+0	737.2194E+0	2.325E+3
409E+0	737.3403E+0	2.38E+3
410E+0	737.4611E+0	2.329E+3
411E+0	737.582E+0	2.359E+3
412E+0	737.7029E+0	2.287E+3
413E+0	737.8238E+0	2.285E+3
414E+0	737.9447E+0	2.336E+3
415E+0	738.0656E+0	2.372E+3
416E+0	738.1865E+0	2.344E+3
417E+0	738.3074E+0	2.338E+3
418E+0	738.4283E+0	2.387E+3
419E+0	738.5492E+0	2.268E+3
420E+0	738.6701E+0	2.372E+3
421E+0	738.7909E+0	2.329E+3
422E+0	738.9118E+0	2.311E+3
423E+0	739.0327E+0	2.357E+3
424E+0	739.1536E+0	2.284E+3
425E+0	739.2745E+0	2.43E+3
426E+0	739.3954E+0	2.309E+3
427E+0	739.5163E+0	2.269E+3
428E+0	739.6372E+0	2.357E+3
429E+0	739.7581E+0	2.319E+3
430E+0	739.879E+0	2.321E+3
431E+0	739.9999E+0	2.248E+3
432E+0	740.1208E+0	2.25E+3
433E+0	740.2417E+0	2.351E+3
434E+0	740.3626E+0	2.287E+3
435E+0	740.4835E+0	2.346E+3
436E+0	740.6043E+0	2.334E+3
437E+0	740.7252E+0	2.381E+3
438E+0	740.8461E+0	2.28E+3
439E+0	740.967E+0	2.31E+3
440E+0	741.0879E+0	2.352E+3
441E+0	741.2088E+0	2.36E+3
442E+0	741.3297E+0	2.357E+3
443E+0	741.4506E+0	2.248E+3
444E+0	741.5715E+0	2.249E+3
445E+0	741.6924E+0	2.3E+3
446E+0	741.8133E+0	2.305E+3
447E+0	741.9342E+0	2.352E+3
448E+0	742.0551E+0	2.292E+3
449E+0	742.176E+0	2.263E+3
450E+0	742.2969E+0	2.282E+3
451E+0	742.4178E+0	2.323E+3
452E+0	742.5387E+0	2.282E+3
453E+0	742.6596E+0	2.282E+3
454E+0	742.7805E+0	2.287E+3
455E+0	742.9014E+0	2.343E+3
456E+0	743.0223E+0	2.273E+3
457E+0	743.1432E+0	2.266E+3
458E+0	743.2641E+0	2.222E+3
459E+0	743.385E+0	2.215E+3
460E+0	743.5059E+0	2.243E+3
461E+0	743.6268E+0	2.242E+3
462E+0	743.7477E+0	2.308E+3
463E+0	743.8686E+0	2.367E+3
464E+0	743.9895E+0	2.237E+3
465E+0	744.1104E+0	2.211E+3
466E+0	744.2313E+0	2.256E+3
467E+0	744.3522E+0	2.265E+3
468E+0	744.4731E+0	2.263E+3
469E+0	744.594E+0	2.251E+3
470E+0	744.7149E+0	2.265E+3
471E+0	744.8358E+0	2.273E+3
472E+0	744.9567E+0	2.212E+3
473E+0	745.0776E+0	2.257E+3
474E+0	745.1985E+0	2.216E+3
475E+0	745.3194E+0	2.245E+3
476E+0	745.4403E+0	2.252E+3
477E+0	745.5612E+0	2.211E+3
478E+0	745.6821E+0	2.273E+3
479E+0	745.803E+0	2.223E+3
480E+0	745.9239E+0	2.264E+3
481E+0	746.0448E+0	2.178E+3
482E+0	746.1657E+0	2.206E+3
483E+0	746.2866E+0	2.182E+3
484E+0	746.4075E+0	2.2E+3
485E+0	746.5284E+0	2.23E+3
486E+0	746.6493E+0	2.236E+3
487E+0	746.7702E+0	2.244E+3
488E+0	746.8911E+0	2.234E+3
489E+0	747.012E+0	2.277E+3
490E+0	747.1329E+0	2.15E+3
491E+0	747.2538E+0	2.16E+3
492E+0	747.3747E+0	2.194E+3
493E+0	747.4956E+0	2.184E+3
494E+0	747.6165E+0	2.223E+3
495E+0	747.7374E+0	2.184E+3
496E+0	747.8583E+0	2.131E+3
497E+0	747.9792E+0	2.164E+3
498E+0	748.1001E+0	2.225E+3
499E+0	748.221E+0	2.158E+3
500E+0	748.342E+0	2.204E+3
501E+0	748.4629E+0	2.135E+3
502E+0	748.5838E+0	2.208E+3
503E+0	748.7047E+0	2.246E+3
504E+0	748.8256E+0	2.24E+3
505E+0	748.9465E+0	2.233E+3
506E+0	749.0674E+0	2.172E+3
507E+0	749.1883E+0	2.232E+3
508E+0	749.3092E+0	2.162E+3
509E+0	749.4301E+0	2.221E+3
510E+0	749.551E+0	2.215E+3
511E+0	749.6719E+0	2.277E+3
512E+0	749.7928E+0	2.169E+3
513E+0	749.9137E+0	2.256E+3
514E+0	750.0346E+0	2.149E+3
515E+0	750.1555E+0	2.142E+3
516E+0	750.2764E+0	2.233E+3
517E+0	750.3973E+0	2.211E+3
518E+0	750.5182E+0	2.155E+3
519E+0	750.6391E+0	2.207E+3
520E+0	750.76E+0	2.139E+3
521E+0	750.8809E+0	2.197E+3
522E+0	751.0018E+0	2.156E+3
523E+0	751.1227E+0	2.198E+3
524E+0	751.2436E+0	2.171E+3
525E+0	751.3645E+0	2.154E+3
526E+0	751.4854E+0	2.185E+3
527E+0	751.6063E+0	2.194E+3
528E+0	751.7273E+0	2.192E+3
529E+0	751.8482E+0	2.114E+3
530E+0	751.9691E+0	2.152E+3
531E+0	752.09E+0	2.14E+3
532E+0	752.2109E+0	2.137E+3
533E+0	752.3318E+0	2.187E+3
534E+0	752.4527E+0	2.139E+3
535E+0	752.5736E+0	2.129E+3
536E+0	752.6945E+0	2.197E+3
537E+0	752.8154E+0	2.139E+3
538E+0	752.9363E+0	2.135E+3
539E+0	753.0572E+0	2.122E+3
540E+0	753.1781E+0	2.112E+3
541E+0	753.299E+0	2.131E+3
542E+0	753.4199E+0	2.193E+3
543E+0	753.5408E+0	2.094E+3
544E+0	753.6617E+0	2.104E+3
545E+0	753.7826E+0	2.095E+3
546E+0	753.9035E+0	2.081E+3
547E+0	754.0244E+0	2.158E+3
548E+0	754.1453E+0	2.154E+3
549E+0	754.2662E+0	2.15E+3
550E+0	754.3871E+0	2.144E+3
551E+0	754.508E+0	2.153E+3
552E+0	754.6289E+0	2.117E+3
553E+0	754.7498E+0	2.049E+3
554E+0	754.8707E+0	2.106E+3
555E+0	754.9916E+0	2.141E+3
556E+0	755.1125E+0	2.133E+3
557E+0	755.2334E+0	2.123E+3
558E+0	755.3543E+0	2.119E+3
559E+0	755.4752E+0	2.22E+3
560E+0	755.5961E+0	2.132E+3
561E+0	755.717E+0	2.113E+3
562E+0	755.8379E+0	2.169E+3
563E+0	755.9588E+0	2.054E+3
564E+0	756.0797E+0	2.137E+3
565E+0	756.2006E+0	2.174E+3
566E+0	756.3215E+0	2.139E+3
567E+0	756.4424E+0	2.107E+3
568E+0	756.5633E+0	2.11E+3
569E+0	756.6842E+0	2.062E+3
570E+0	756.8051E+0	2.105E+3
571E+0	756.926E+0	2.081E+3
572E+0	757.0469E+0	2.101E+3
573E+0	757.1678E+0	2.14E+3
574E+0	757.2887E+0	2.119E+3
575E+0	757.4096E+0	2.093E+3
576E+0	757.5305E+0	2.154E+3
577E+0	757.6514E+0	2.086E+3
578E+0	757.7723E+0	2.135E+3
579E+0	757.8932E+0	2.142E+3
580E+0	758.0141E+0	2.048E+3
581E+0	758.135E+0	2.104E+3
582E+0	758.2559E+0	2.09E+3
583E+0	758.3768E+0	2.05E+3
584E+0	758.4977E+0	2.112E+3
585E+0	758.6186E+0	2.098E+3
586E+0	758.7395E+0	2.057E+3
587E+0	758.8604E+0	2.09E+3
588E+0	758.9813E+0	2.143E+3
589E+0	759.1022E+0	2.078E+3
590E+0	759.2231E+0	2.111E+3
591E+0	759.344E+0	2.073E+3
592E+0	759.4649E+0	2.1E+3
593E+0	759.5858E+0	2.086E+3
594E+0	759.7067E+0	2.105E+3
595E+0	759.8276E+0	2.053E+3
596E+0	759.9485E+0	2.084E+3
597E+0	760.0694E+0	2.021E+3
598E+0	760.1903E+0	2.046E+3
599E+0	760.3112E+0	2.101E+3
600E+0	760.4321E+0	2.065E+3
601E+0	760.553E+0	2.031E+3
602E+0	760.6739E+0	2.087E+3
603E+0	760.7948E+0	2.164E+3
604E+0	760.9157E+0	2.071E+3
605E+0	761.0366E+0	2.046E+3
606E+0	761.1574E+0	2.058E+3
607E+0	761.2783E+0	2.064E+3
608E+0	761.3992E+0	2.038E+3
609E+0	761.5201E+0	2.137E+3
610E+0	761.641E+0	2.087E+3
611E+0	761.7619E+0	2.092E+3
612E+0	761.8828E+0	2.074E+3
613E+0	762.0037E+0	2.075E+3
614E+0	762.1246E+0	2.027E+3
615E+0	762.2455E+0	2.036E+3
616E+0	762.3664E+0	2.038E+3
617E+0	762.4873E+0	2.065E+3
618E+0	762.6082E+0	2.119E+3
619E+0	762.729E+0	2.013E+3
620E+0	762.8499E+0	2.019E+3
621E+0	762.9708E+0	2.099E+3
622E+0	763.0917E+0	2.034E+3
623E+0	763.2126E+0	2.075E+3
624E+0	763.3335E+0	2.073E+3
625E+0	763.4544E+0	2.108E+3
626E+0	763.5753E+0	2.094E+3
627E+0	763.6962E+0	2.006E+3
628E+0	763.8171E+0	1.997E+3
629E+0	763.9379E+0	2.1E+3
630E+0	764.0588E+0	2.041E+3
631E+0	764.1797E+0	2.019E+3
632E+0	764.3006E+0	2.055E+3
633E+0	764.4215E+0	2.062E+3
634E+0	764.5424E+0	2.057E+3
635E+0	764.6633E+0	2.016E+3
636E+0	764.7841E+0	2.005E+3
637E+0	764.905E+0	2.004E+3
638E+0	765.0259E+0	2.072E+3
639E+0	765.1468E+0	2.006E+3
640E+0	765.2677E+0	2.028E+3
641E+0	765.3886E+0	2.022E+3
642E+0	765.5095E+0	1.999E+3
643E+0	765.6303E+0	2.03E+3
