#2020-11-27
#19:15
#Balayage par: Administrateur
#ScanTask Size: 901

#Instrument: Triax320@Triax320.lvclass Function:Position (nm); Parameters:*BeforeWait(ms):0*AfterWait(ms):0; Grating#: 0; Line Density(Grv/mm): 1800; Blaze: 400nm; Input Slit(mm): 0.250; Output Slit(mm): 0.500;
#Instrument: SR530@SR530.lvclass Function:Read Mag & Phase (V,°); Parameters:*BeforeWait(ms):100*AfterWait(ms):0BandFilter: On; LineFilter1x: On; LineFilter2x: On; Expand Ch1: Off; Expand Ch2: Off; Sensitivity: 2 mV; Pre Time: 300 ms; Post Time: 1 s; Dynamic Res.: Low; Reference Trigger: Negative; Channels Settings: R, Teta; Frequency: 321.000000; 

#Triax320.Position(nm)         	SR530.Mag(V)                  	SR530.Phase(°)                
345.0188666667E+0	0E+0	0E+0
345.5161333333E+0	0E+0	0E+0
346.0133333333E+0	0E+0	0E+0
346.5104E+0	0E+0	0E+0
347.0074666667E+0	0E+0	0E+0
347.5044E+0	0E+0	0E+0
348.0012666667E+0	0E+0	0E+0
348.498E+0	0E+0	0E+0
348.9948E+0	0E+0	0E+0
349.4913333333E+0	0E+0	0E+0
349.9878666667E+0	0E+0	0E+0
350.4843333333E+0	0E+0	0E+0
350.9806666667E+0	0E+0	0E+0
351.5221333333E+0	0E+0	0E+0
352.0183333333E+0	0E+0	0E+0
352.5144E+0	0E+0	0E+0
353.0104666667E+0	0E+0	0E+0
353.5064666667E+0	0E+0	0E+0
354.0023333333E+0	0E+0	0E+0
354.498E+0	0E+0	0E+0
354.9938E+0	0E+0	0E+0
355.4894666667E+0	0E+0	0E+0
355.9850666667E+0	0E+0	0E+0
356.4805333333E+0	0E+0	0E+0
357.0209333333E+0	0E+0	0E+0
357.5162E+0	0E+0	0E+0
358.0114666667E+0	0E+0	0E+0
358.5065333333E+0	0E+0	0E+0
359.0016E+0	0E+0	0E+0
359.4966E+0	0E+0	0E+0
359.9914666667E+0	0E+0	0E+0
360.4862E+0	0E+0	0E+0
360.981E+0	0E+0	0E+0
361.5206666667E+0	0E+0	0E+0
362.0151333333E+0	0E+0	0E+0
362.5096E+0	0E+0	0E+0
363.004E+0	0E+0	0E+0
363.4982666667E+0	0E+0	0E+0
363.9924666667E+0	0E+0	0E+0
364.4866E+0	0E+0	0E+0
364.9806666667E+0	86E-6	98.65E+0
365.5195333333E+0	878E-6	105.65E+0
366.0133333333E+0	1.221E-3	106.5E+0
366.5072E+0	774E-6	107.55E+0
367.0009333333E+0	564.5E-6	108.45E+0
367.4945333333E+0	141.5E-6	107E+0
367.988E+0	27.5E-6	97.45E+0
368.4814666667E+0	4.5E-6	0E+0
369.0196666667E+0	0E+0	0E+0
369.5129333333E+0	0E+0	0E+0
370.0061333333E+0	0E+0	0E+0
370.4993333333E+0	0E+0	0E+0
370.9922E+0	0E+0	0E+0
371.4852E+0	0E+0	0E+0
371.9781333333E+0	0E+0	0E+0
372.5156E+0	0E+0	0E+0
373.0082666667E+0	0E+0	0E+0
373.5008E+0	0E+0	0E+0
373.9932666667E+0	0E+0	0E+0
374.4857333333E+0	0E+0	0E+0
374.978E+0	0E+0	0E+0
375.5149333333E+0	0E+0	0E+0
376.0071333333E+0	0E+0	0E+0
376.4992E+0	0E+0	0E+0
376.9912E+0	0E+0	0E+0
377.4830666667E+0	0E+0	0E+0
378.0195333333E+0	0E+0	0E+0
378.5112E+0	0E+0	0E+0
379.0028666667E+0	0E+0	0E+0
379.4943333333E+0	0E+0	0E+0
379.9858E+0	0E+0	0E+0
380.5218E+0	0E+0	0E+0
381.0130666667E+0	0E+0	0E+0
381.5042E+0	0E+0	0E+0
381.9953333333E+0	0E+0	0E+0
382.4862E+0	0E+0	0E+0
383.0218E+0	0E+0	0E+0
383.5126E+0	0E+0	0E+0
384.0033333333E+0	0E+0	0E+0
384.4939333333E+0	0E+0	0E+0
384.9845333333E+0	0E+0	0E+0
385.5194666667E+0	0E+0	0E+0
386.0098666667E+0	0E+0	0E+0
386.5001333333E+0	0E+0	0E+0
386.9902666667E+0	0E+0	0E+0
387.4803333333E+0	0E+0	0E+0
388.0148E+0	0E+0	0E+0
388.5048E+0	0E+0	0E+0
388.9946666667E+0	0E+0	0E+0
389.4843333333E+0	0E+0	0E+0
390.0184666667E+0	0E+0	0E+0
390.508E+0	0E+0	0E+0
390.9974666667E+0	4.5E-6	0E+0
391.4868E+0	4.5E-6	0E+0
392.0205333333E+0	0E+0	0E+0
392.5096E+0	0E+0	0E+0
392.9986666667E+0	0E+0	0E+0
393.4877333333E+0	0E+0	0E+0
394.0210666667E+0	0E+0	0E+0
394.5098666667E+0	0E+0	0E+0
394.9985333333E+0	0E+0	0E+0
395.4871333333E+0	0E+0	0E+0
396.02E+0	0E+0	0E+0
396.5084666667E+0	0E+0	0E+0
396.9968E+0	0E+0	0E+0
397.4850666667E+0	0E+0	0E+0
398.0176E+0	0E+0	0E+0
398.5056E+0	0E+0	0E+0
398.9936E+0	4E-6	0E+0
399.4814666667E+0	0E+0	0E+0
400.0134666667E+0	0E+0	0E+0
400.5012E+0	0E+0	0E+0
400.9888E+0	0E+0	0E+0
401.5205333333E+0	0E+0	0E+0
402.008E+0	0E+0	0E+0
402.4952666667E+0	0E+0	0E+0
402.9824666667E+0	0E+0	0E+0
403.5138E+0	0E+0	0E+0
404.0008E+0	0E+0	0E+0
404.4877333333E+0	27.5E-6	90E+0
405.0188E+0	1.52E-3	109.3E+0
405.5055333333E+0	2.0475E-3	110.85E+0
405.9921333333E+0	401.5E-6	110.05E+0
406.4786666667E+0	80E-6	107.55E+0
407.0093333333E+0	14.5E-6	90E+0
407.4956666667E+0	4.5E-6	0E+0
407.9819333333E+0	441.5E-6	106.85E+0
408.5122E+0	592E-6	107.25E+0
408.9982666667E+0	126E-6	105.5E+0
409.4842E+0	22.5E-6	93.8E+0
410.0142E+0	3E-6	0E+0
410.5E+0	0E+0	0E+0
410.9856666667E+0	0E+0	0E+0
411.5153333333E+0	0E+0	0E+0
412.0008E+0	0E+0	0E+0
412.4861333333E+0	0E+0	0E+0
413.0154666667E+0	0E+0	0E+0
413.5006666667E+0	0E+0	0E+0
413.9858E+0	0E+0	0E+0
414.5148E+0	0E+0	0E+0
414.9996E+0	0E+0	0E+0
415.4844E+0	0E+0	0E+0
416.0132666667E+0	5.5E-6	0E+0
416.4977333333E+0	7E-6	90E+0
416.9822666667E+0	1.5E-6	0E+0
417.5106666667E+0	0E+0	0E+0
417.9949333333E+0	0E+0	0E+0
418.4791333333E+0	0E+0	0E+0
419.0071333333E+0	4E-6	0E+0
419.4912E+0	5.5E-6	0E+0
420.019E+0	19.5E-6	90E+0
420.5028E+0	26.5E-6	91.1E+0
420.9865333333E+0	4.5E-6	0E+0
421.514E+0	0E+0	0E+0
421.9974666667E+0	0E+0	0E+0
422.4808666667E+0	0E+0	0E+0
423.0081333333E+0	0E+0	0E+0
423.4912666667E+0	0E+0	0E+0
424.0182666667E+0	0E+0	0E+0
424.5012666667E+0	0E+0	0E+0
424.9841333333E+0	0E+0	0E+0
425.5108E+0	0E+0	0E+0
425.9934666667E+0	1.5E-6	0E+0
426.5198666667E+0	3E-6	0E+0
427.0023333333E+0	1.5E-6	0E+0
427.4846666667E+0	6E-6	0E+0
428.0108E+0	5.5E-6	0E+0
428.4929333333E+0	0E+0	0E+0
429.0188666667E+0	0E+0	0E+0
429.5008E+0	0E+0	0E+0
429.9826666667E+0	0E+0	0E+0
430.5081333333E+0	0E+0	0E+0
430.9898666667E+0	0E+0	0E+0
431.5151333333E+0	0E+0	0E+0
431.9966E+0	0E+0	0E+0
432.5216E+0	0E+0	0E+0
433.0028666667E+0	0E+0	0E+0
433.4841333333E+0	4E-6	0E+0
434.0088E+0	21E-6	96.7E+0
434.4897333333E+0	29.5E-6	103.75E+0
435.0142E+0	81.5E-6	107.4E+0
435.4949333333E+0	102E-6	108.7E+0
436.0192E+0	2.0475E-3	147.5E+0
436.4997333333E+0	2.0475E-3	135E+0
436.9801333333E+0	921.5E-6	124.6E+0
437.5041333333E+0	165E-6	123.6E+0
437.9843333333E+0	32.5E-6	116.95E+0
438.508E+0	6E-6	0E+0
438.988E+0	0E+0	0E+0
439.5114666667E+0	0E+0	0E+0
439.9913333333E+0	0E+0	0E+0
440.5146E+0	0E+0	0E+0
440.9941333333E+0	0E+0	0E+0
441.5171333333E+0	0E+0	0E+0
441.9964666667E+0	0E+0	0E+0
442.5193333333E+0	0E+0	0E+0
442.9985333333E+0	0E+0	0E+0
443.521E+0	0E+0	0E+0
443.9999333333E+0	0E+0	0E+0
444.4786666667E+0	0E+0	0E+0
445.001E+0	0E+0	0E+0
445.4796E+0	0E+0	0E+0
446.0014666667E+0	0E+0	0E+0
446.48E+0	0E+0	0E+0
447.0016E+0	0E+0	0E+0
447.4798666667E+0	0E+0	0E+0
448.0014666667E+0	0E+0	0E+0
448.4793333333E+0	0E+0	0E+0
449.0006666667E+0	0E+0	0E+0
449.4783333333E+0	0E+0	0E+0
449.9993333333E+0	0E+0	0E+0
450.5204E+0	0E+0	0E+0
450.9977333333E+0	0E+0	0E+0
451.5185333333E+0	0E+0	0E+0
451.9956E+0	0E+0	0E+0
452.5161333333E+0	0E+0	0E+0
452.993E+0	0E+0	0E+0
453.5132666667E+0	0E+0	0E+0
453.99E+0	0E+0	0E+0
454.51E+0	0E+0	0E+0
454.9865333333E+0	0E+0	0E+0
455.5062666667E+0	0E+0	0E+0
455.9826E+0	0E+0	0E+0
456.5020666667E+0	0E+0	0E+0
457.0214666667E+0	0E+0	0E+0
457.4974666667E+0	0E+0	0E+0
458.0166666667E+0	0E+0	0E+0
458.4924E+0	0E+0	0E+0
459.0113333333E+0	0E+0	0E+0
459.4868E+0	0E+0	0E+0
460.0054666667E+0	0E+0	0E+0
460.4808E+0	0E+0	0E+0
460.9991333333E+0	0E+0	0E+0
461.5174666667E+0	0E+0	0E+0
461.9924666667E+0	0E+0	0E+0
462.5105333333E+0	0E+0	0E+0
462.9852E+0	0E+0	0E+0
463.503E+0	0E+0	0E+0
464.0206666667E+0	0E+0	0E+0
464.4951333333E+0	0E+0	0E+0
465.0125333333E+0	0E+0	0E+0
465.4866666667E+0	0E+0	0E+0
466.0039333333E+0	0E+0	0E+0
466.521E+0	0E+0	0E+0
466.9948E+0	0E+0	0E+0
467.5116E+0	0E+0	0E+0
467.9853333333E+0	0E+0	0E+0
468.5018666667E+0	0E+0	0E+0
469.0182666667E+0	0E+0	0E+0
469.4916E+0	0E+0	0E+0
470.0078E+0	0E+0	0E+0
470.4808E+0	0E+0	0E+0
470.9968E+0	0E+0	0E+0
471.5125333333E+0	0E+0	0E+0
471.9852E+0	0E+0	0E+0
472.5008666667E+0	0E+0	0E+0
473.0163333333E+0	0E+0	0E+0
473.4886666667E+0	0E+0	0E+0
474.0038666667E+0	0E+0	0E+0
474.5188666667E+0	0E+0	0E+0
474.9908E+0	0E+0	0E+0
475.5057333333E+0	0E+0	0E+0
476.0204E+0	0E+0	0E+0
476.4921333333E+0	0E+0	0E+0
477.0065333333E+0	0E+0	0E+0
477.5208E+0	0E+0	0E+0
477.9921333333E+0	0E+0	0E+0
478.5062E+0	0E+0	0E+0
479.0200666667E+0	0E+0	0E+0
479.4910666667E+0	0E+0	0E+0
480.0046666667E+0	0E+0	0E+0
480.5182E+0	0E+0	0E+0
480.9888E+0	0E+0	0E+0
481.5021333333E+0	0E+0	0E+0
482.0153333333E+0	0E+0	0E+0
482.4854666667E+0	0E+0	0E+0
482.9983333333E+0	0E+0	0E+0
483.5111333333E+0	0E+0	0E+0
483.981E+0	0E+0	0E+0
484.4936E+0	0E+0	0E+0
485.006E+0	0E+0	0E+0
485.5182E+0	0E+0	0E+0
485.9876666667E+0	0E+0	0E+0
486.4996E+0	0E+0	0E+0
487.0115333333E+0	0E+0	0E+0
487.4805333333E+0	0E+0	0E+0
487.9921333333E+0	0E+0	0E+0
488.5036E+0	0E+0	0E+0
489.015E+0	0E+0	0E+0
489.4836E+0	0E+0	0E+0
489.9946E+0	0E+0	0E+0
490.5055333333E+0	0E+0	0E+0
491.0163333333E+0	0E+0	0E+0
491.4844E+0	6.5E-6	0E+0
491.995E+0	15.5E-6	99.25E+0
492.5054666667E+0	5.5E-6	0E+0
493.0156E+0	0E+0	0E+0
493.4833333333E+0	0E+0	0E+0
493.9932666667E+0	0E+0	0E+0
494.5031333333E+0	0E+0	0E+0
495.0129333333E+0	0E+0	0E+0
495.4801333333E+0	0E+0	0E+0
495.9896E+0	0E+0	0E+0
496.4988666667E+0	0E+0	0E+0
497.0081333333E+0	0E+0	0E+0
497.5172E+0	0E+0	0E+0
497.9838E+0	0E+0	0E+0
498.4924666667E+0	0E+0	0E+0
499.0012E+0	0E+0	0E+0
499.5097333333E+0	0E+0	0E+0
500.0182E+0	0E+0	0E+0
500.484E+0	0E+0	0E+0
500.9922666667E+0	0E+0	0E+0
501.5001333333E+0	0E+0	0E+0
502.0081333333E+0	0E+0	0E+0
502.5158666667E+0	0E+0	0E+0
502.981E+0	0E+0	0E+0
503.4885333333E+0	0E+0	0E+0
503.9958666667E+0	0E+0	0E+0
504.5030666667E+0	0E+0	0E+0
505.0101333333E+0	0E+0	0E+0
505.517E+0	0E+0	0E+0
505.9816E+0	0E+0	0E+0
506.4882666667E+0	0E+0	0E+0
506.9947333333E+0	0E+0	0E+0
507.501E+0	0E+0	0E+0
508.0073333333E+0	0E+0	0E+0
508.5133333333E+0	0E+0	0E+0
509.0193333333E+0	0E+0	0E+0
509.4830666667E+0	0E+0	0E+0
509.9886666667E+0	0E+0	0E+0
510.4942666667E+0	0E+0	0E+0
510.9996E+0	0E+0	0E+0
511.5048666667E+0	0E+0	0E+0
512.01E+0	0E+0	0E+0
512.5150666667E+0	0E+0	0E+0
513.0198666667E+0	0E+0	0E+0
513.4825333333E+0	0E+0	0E+0
513.9870666667E+0	0E+0	0E+0
514.4914666667E+0	0E+0	0E+0
514.9958E+0	0E+0	0E+0
515.4999333333E+0	0E+0	0E+0
516.0039333333E+0	0E+0	0E+0
516.5078E+0	0E+0	0E+0
517.0115333333E+0	0E+0	0E+0
517.5150666667E+0	0E+0	0E+0
518.0185333333E+0	0E+0	0E+0
518.4798666667E+0	0E+0	0E+0
518.9830666667E+0	0E+0	0E+0
519.486E+0	0E+0	0E+0
519.9889333333E+0	0E+0	0E+0
520.4916666667E+0	0E+0	0E+0
520.9943333333E+0	0E+0	0E+0
521.4966666667E+0	0E+0	0E+0
521.9991333333E+0	0E+0	0E+0
522.5012666667E+0	0E+0	0E+0
523.0031333333E+0	0E+0	0E+0
523.5052E+0	0E+0	0E+0
524.0068E+0	0E+0	0E+0
524.5084666667E+0	0E+0	0E+0
525.01E+0	0E+0	0E+0
525.5112E+0	0E+0	0E+0
526.0124E+0	0E+0	0E+0
526.5133333333E+0	0E+0	0E+0
527.0142666667E+0	0E+0	0E+0
527.515E+0	0E+0	0E+0
528.0156E+0	0E+0	0E+0
528.5160666667E+0	0E+0	0E+0
529.0163333333E+0	0E+0	0E+0
529.5164666667E+0	0E+0	0E+0
530.0164666667E+0	0E+0	0E+0
530.5163333333E+0	0E+0	0E+0
531.0160666667E+0	0E+0	0E+0
531.5156E+0	0E+0	0E+0
532.0150666667E+0	0E+0	0E+0
532.5142666667E+0	0E+0	0E+0
533.0134666667E+0	0E+0	0E+0
533.5124E+0	0E+0	0E+0
534.0113333333E+0	0E+0	0E+0
534.51E+0	0E+0	0E+0
535.0084666667E+0	0E+0	0E+0
535.5068E+0	0E+0	0E+0
536.0052E+0	0E+0	0E+0
536.5031333333E+0	0E+0	0E+0
537.0012E+0	0E+0	0E+0
537.4990666667E+0	0E+0	0E+0
537.9966666667E+0	0E+0	0E+0
538.4942E+0	0E+0	0E+0
538.9915333333E+0	0E+0	0E+0
539.4888E+0	0E+0	0E+0
539.9858E+0	0E+0	0E+0
540.4828E+0	0E+0	0E+0
540.9796E+0	0E+0	0E+0
541.5175333333E+0	0E+0	0E+0
542.014E+0	0E+0	0E+0
542.5103333333E+0	0E+0	0E+0
543.0065333333E+0	0E+0	0E+0
543.5025333333E+0	0E+0	0E+0
543.9983333333E+0	0E+0	0E+0
544.4942E+0	0E+0	0E+0
544.9897333333E+0	0E+0	0E+0
545.4852E+0	0E+0	0E+0
545.9804E+0	564E-6	106.25E+0
546.5166666667E+0	863E-6	106.25E+0
547.0118666667E+0	288.5E-6	106.35E+0
547.5065333333E+0	56.5E-6	101.95E+0
548.0012666667E+0	7E-6	0E+0
548.4958E+0	0E+0	0E+0
548.99E+0	0E+0	0E+0
549.4843333333E+0	0E+0	0E+0
550.0196E+0	0E+0	0E+0
550.5134666667E+0	0E+0	0E+0
551.0072E+0	0E+0	0E+0
551.5008666667E+0	0E+0	0E+0
551.9942666667E+0	0E+0	0E+0
552.4875333333E+0	0E+0	0E+0
552.9806666667E+0	0E+0	0E+0
553.5148E+0	0E+0	0E+0
554.0076E+0	0E+0	0E+0
554.5002E+0	0E+0	0E+0
554.9926666667E+0	0E+0	0E+0
555.4852E+0	0E+0	0E+0
556.0182666667E+0	0E+0	0E+0
556.5103333333E+0	0E+0	0E+0
557.0022666667E+0	0E+0	0E+0
557.494E+0	0E+0	0E+0
557.9856666667E+0	0E+0	0E+0
558.518E+0	0E+0	0E+0
559.0092666667E+0	0E+0	0E+0
559.5004E+0	0E+0	0E+0
559.9914E+0	0E+0	0E+0
560.4822666667E+0	0E+0	0E+0
561.0137333333E+0	0E+0	0E+0
561.5042E+0	0E+0	0E+0
561.9945333333E+0	0E+0	0E+0
562.4848E+0	0E+0	0E+0
563.0156E+0	0E+0	0E+0
563.5054666667E+0	0E+0	0E+0
563.9952E+0	0E+0	0E+0
564.4848E+0	0E+0	0E+0
565.0148666667E+0	0E+0	0E+0
565.5042E+0	0E+0	0E+0
565.9932666667E+0	0E+0	0E+0
566.4820666667E+0	0E+0	0E+0
567.0116E+0	0E+0	0E+0
567.5002666667E+0	0E+0	0E+0
567.9887333333E+0	0E+0	0E+0
568.5176E+0	0E+0	0E+0
569.0057333333E+0	0E+0	0E+0
569.4937333333E+0	0E+0	0E+0
569.9814666667E+0	0E+0	0E+0
570.5098666667E+0	0E+0	0E+0
570.9973333333E+0	0E+0	0E+0
571.4846666667E+0	0E+0	0E+0
572.0124E+0	0E+0	0E+0
572.4993333333E+0	0E+0	0E+0
572.9862666667E+0	0E+0	0E+0
573.5134666667E+0	0E+0	0E+0
573.9999333333E+0	0E+0	0E+0
574.4862666667E+0	0E+0	0E+0
575.0129333333E+0	0E+0	0E+0
575.4990666667E+0	0E+0	0E+0
575.9849333333E+0	0E+0	0E+0
576.5112E+0	0E+0	0E+0
576.9966666667E+0	63.5E-6	108.7E+0
577.482E+0	96.5E-6	110.45E+0
578.0077333333E+0	23.5E-6	101.25E+0
578.4927333333E+0	1.5E-6	0E+0
579.018E+0	54E-6	108.9E+0
579.5028666667E+0	86E-6	110.55E+0
579.9874E+0	24E-6	100.8E+0
580.5121333333E+0	1.5E-6	0E+0
580.9964E+0	0E+0	0E+0
581.4804E+0	0E+0	0E+0
582.0046666667E+0	0E+0	0E+0
582.4884E+0	0E+0	0E+0
583.0122666667E+0	0E+0	0E+0
583.4956E+0	0E+0	0E+0
584.0190666667E+0	0E+0	0E+0
584.5022666667E+0	0E+0	0E+0
584.9852E+0	0E+0	0E+0
585.5081333333E+0	0E+0	0E+0
585.9906E+0	0E+0	0E+0
586.5132666667E+0	0E+0	0E+0
586.9956E+0	0E+0	0E+0
587.5177333333E+0	0E+0	0E+0
587.9996E+0	0E+0	0E+0
588.4814666667E+0	0E+0	0E+0
589.0032E+0	0E+0	0E+0
589.4845333333E+0	0E+0	0E+0
590.006E+0	0E+0	0E+0
590.4870666667E+0	0E+0	0E+0
591.0079333333E+0	0E+0	0E+0
591.4887333333E+0	0E+0	0E+0
592.0093333333E+0	0E+0	0E+0
592.4896E+0	0E+0	0E+0
593.0100666667E+0	0E+0	0E+0
593.4901333333E+0	0E+0	0E+0
594.01E+0	0E+0	0E+0
594.4896E+0	0E+0	0E+0
595.0092E+0	0E+0	0E+0
595.4885333333E+0	0E+0	0E+0
596.0077333333E+0	0E+0	0E+0
596.4866666667E+0	0E+0	0E+0
597.0056E+0	0E+0	0E+0
597.4842E+0	0E+0	0E+0
598.0026E+0	0E+0	0E+0
598.4809333333E+0	0E+0	0E+0
598.9990666667E+0	0E+0	0E+0
599.5169333333E+0	0E+0	0E+0
599.9948E+0	0E+0	0E+0
600.5122666667E+0	0E+0	0E+0
600.9896E+0	0E+0	0E+0
601.5068E+0	0E+0	0E+0
601.9839333333E+0	0E+0	0E+0
602.5006666667E+0	0E+0	0E+0
603.0172E+0	0E+0	0E+0
603.494E+0	0E+0	0E+0
604.01E+0	0E+0	0E+0
604.4864E+0	0E+0	0E+0
605.0021333333E+0	0E+0	0E+0
605.5177333333E+0	0E+0	0E+0
605.9934666667E+0	0E+0	0E+0
606.5085333333E+0	0E+0	0E+0
606.9841333333E+0	0E+0	0E+0
607.4989333333E+0	0E+0	0E+0
608.0135333333E+0	0E+0	0E+0
608.4885333333E+0	0E+0	0E+0
609.0028E+0	0E+0	0E+0
609.5169333333E+0	0E+0	0E+0
609.9912E+0	0E+0	0E+0
610.5049333333E+0	0E+0	0E+0
611.0182666667E+0	0E+0	0E+0
611.4922E+0	0E+0	0E+0
612.0052666667E+0	0E+0	0E+0
612.5182666667E+0	0E+0	0E+0
612.9914666667E+0	0E+0	0E+0
613.5041333333E+0	0E+0	0E+0
614.0164666667E+0	0E+0	0E+0
614.4892E+0	0E+0	0E+0
615.0012666667E+0	0E+0	0E+0
615.5129333333E+0	0E+0	0E+0
615.9852E+0	0E+0	0E+0
616.4966666667E+0	0E+0	0E+0
617.0077333333E+0	0E+0	0E+0
617.5188E+0	0E+0	0E+0
617.9903333333E+0	0E+0	0E+0
618.5009333333E+0	0E+0	0E+0
619.0113333333E+0	0E+0	0E+0
619.4822666667E+0	0E+0	0E+0
619.9922E+0	0E+0	0E+0
620.5021333333E+0	0E+0	0E+0
621.0118666667E+0	0E+0	0E+0
621.482E+0	0E+0	0E+0
621.9913333333E+0	0E+0	0E+0
622.5002666667E+0	0E+0	0E+0
623.0090666667E+0	0E+0	0E+0
623.5178666667E+0	0E+0	0E+0
623.9872E+0	0E+0	0E+0
624.4954E+0	0E+0	0E+0
625.0034666667E+0	0E+0	0E+0
625.5114E+0	0E+0	0E+0
626.0189333333E+0	0E+0	0E+0
626.4874E+0	0E+0	0E+0
626.9948E+0	3E-6	0E+0
627.5017333333E+0	0E+0	0E+0
628.0086666667E+0	0E+0	0E+0
628.5154E+0	0E+0	0E+0
628.9828666667E+0	0E+0	0E+0
629.4892E+0	0E+0	0E+0
629.9950666667E+0	0E+0	0E+0
630.5009333333E+0	0E+0	0E+0
631.0066E+0	0E+0	0E+0
631.5121333333E+0	0E+0	0E+0
632.0173333333E+0	0E+0	0E+0
632.4836E+0	0E+0	0E+0
632.9885333333E+0	0E+0	0E+0
633.4932E+0	0E+0	0E+0
633.9976E+0	0E+0	0E+0
634.5018666667E+0	0E+0	0E+0
635.0058666667E+0	0E+0	0E+0
635.5098666667E+0	0E+0	0E+0
636.0134666667E+0	0E+0	0E+0
636.5169333333E+0	0E+0	0E+0
636.9814666667E+0	0E+0	0E+0
637.4844E+0	0E+0	0E+0
637.9873333333E+0	0E+0	0E+0
638.4898666667E+0	0E+0	0E+0
638.9924E+0	0E+0	0E+0
