#2020-11-05
#16:23
#Balayage par: dphy-morrislab
#ScanTask Size: 401

#Instrument: Monospec50@Monospec50.lvclass Function:Position (nm); Parameters:*BeforeWait(ms):0*AfterWait(ms):0
#Instrument: SR400@SR400.lvclass Function:Read_Count (Arb); Parameters:*BeforeWait(ms):0*AfterWait(ms):0; NbPeriod:2; Dwell(s)1.000000E-2; T Preset(s)1.000000E+0; Mode:A,B for T Preset

#Monospec50.Position(nm)       	SR400.Compte moy(ph)          
621E+0	1.987E+3
621.5E+0	1.8835E+3
622E+0	1.9655E+3
622.5E+0	2.0425E+3
623E+0	1.974E+3
623.5E+0	1.8235E+3
624E+0	2.0515E+3
624.5E+0	1.913E+3
625E+0	1.92E+3
625.5E+0	2.0455E+3
626E+0	2.156E+3
626.5E+0	1.987E+3
627E+0	1.9515E+3
627.5E+0	1.894E+3
628E+0	2.1365E+3
628.5E+0	2.012E+3
629E+0	1.7995E+3
629.5E+0	2.303E+3
630E+0	1.874E+3
630.5E+0	1.976E+3
631E+0	2.001E+3
631.5E+0	2.138E+3
632E+0	2.4235E+3
632.5E+0	1.887E+3
633E+0	2.1755E+3
633.5E+0	2.126E+3
634E+0	2.119E+3
634.5E+0	2.029E+3
635E+0	1.9755E+3
635.5E+0	2.1585E+3
636E+0	2.213E+3
636.5E+0	1.8105E+3
637E+0	1.6395E+3
637.5E+0	2.0855E+3
638E+0	1.939E+3
638.5E+0	2.0975E+3
639E+0	2.0555E+3
639.5E+0	1.9735E+3
640E+0	2.1545E+3
640.5E+0	2.4785E+3
641E+0	2.291E+3
641.5E+0	2.062E+3
642E+0	2.1485E+3
642.5E+0	2.2425E+3
643E+0	2.179E+3
643.5E+0	2.048E+3
644E+0	2.14E+3
644.5E+0	1.919E+3
645E+0	2.192E+3
645.5E+0	2.1275E+3
646E+0	2.2895E+3
646.5E+0	1.9215E+3
647E+0	2.219E+3
647.5E+0	2.1795E+3
648E+0	2.379E+3
648.5E+0	1.932E+3
649E+0	2.1445E+3
649.5E+0	2.231E+3
650E+0	2.324E+3
650.5E+0	1.9615E+3
651E+0	2.136E+3
651.5E+0	2.0015E+3
652E+0	2.1535E+3
652.5E+0	2.2215E+3
653E+0	2.2255E+3
653.5E+0	2.0955E+3
654E+0	1.9695E+3
654.5E+0	1.8645E+3
655E+0	1.9625E+3
655.5E+0	1.772E+3
656E+0	2.088E+3
656.5E+0	1.989E+3
657E+0	2.2075E+3
657.5E+0	2.061E+3
658E+0	2.098E+3
658.5E+0	2.3E+3
659E+0	2.1075E+3
659.5E+0	1.785E+3
660E+0	2.1135E+3
660.5E+0	2.1445E+3
661E+0	1.946E+3
661.5E+0	2.293E+3
662E+0	2.123E+3
662.5E+0	1.885E+3
663E+0	1.883E+3
663.5E+0	1.961E+3
664E+0	1.9155E+3
664.5E+0	1.8135E+3
665E+0	1.94E+3
665.5E+0	1.904E+3
666E+0	2.264E+3
666.5E+0	1.9255E+3
667E+0	1.8735E+3
667.5E+0	2.133E+3
668E+0	1.841E+3
668.5E+0	1.898E+3
669E+0	1.7515E+3
669.5E+0	2.1185E+3
670E+0	1.639E+3
670.5E+0	2.023E+3
671E+0	1.883E+3
671.5E+0	1.7425E+3
672E+0	2.042E+3
672.5E+0	2.0065E+3
673E+0	1.757E+3
673.5E+0	2.003E+3
674E+0	2.032E+3
674.5E+0	1.92E+3
675E+0	1.8505E+3
675.5E+0	1.962E+3
676E+0	1.8925E+3
676.5E+0	1.8685E+3
677E+0	1.6805E+3
677.5E+0	1.7745E+3
678E+0	1.7975E+3
678.5E+0	2.143E+3
679E+0	1.7355E+3
679.5E+0	1.62E+3
680E+0	1.709E+3
680.5E+0	1.726E+3
681E+0	1.5725E+3
681.5E+0	1.806E+3
682E+0	1.6775E+3
682.5E+0	1.706E+3
683E+0	1.9E+3
683.5E+0	1.727E+3
684E+0	1.767E+3
684.5E+0	1.4135E+3
685E+0	1.734E+3
685.5E+0	1.531E+3
686E+0	1.5825E+3
686.5E+0	1.475E+3
687E+0	1.4215E+3
687.5E+0	1.5345E+3
688E+0	1.644E+3
688.5E+0	1.522E+3
689E+0	1.6685E+3
689.5E+0	1.7385E+3
690E+0	1.6335E+3
690.5E+0	1.658E+3
691E+0	1.683E+3
691.5E+0	1.59E+3
692E+0	1.4805E+3
692.5E+0	1.5645E+3
693E+0	1.5495E+3
693.5E+0	1.5715E+3
694E+0	1.4765E+3
694.5E+0	1.5615E+3
695E+0	1.451E+3
695.5E+0	1.3585E+3
696E+0	1.4865E+3
696.5E+0	1.48E+3
697E+0	1.436E+3
697.5E+0	1.311E+3
698E+0	1.6835E+3
698.5E+0	1.445E+3
699E+0	1.39E+3
699.5E+0	1.418E+3
700E+0	1.527E+3
