#2020-11-05
#13:21
#Balayage par: dphy-morrislab
#ScanTask Size: 345

#Instrument: Monospec50@Monospec50.lvclass Function:Position (nm); Parameters:*BeforeWait(ms):0*AfterWait(ms):0
#Instrument: SR400@SR400.lvclass Function:Read_Count (Arb); Parameters:*BeforeWait(ms):0*AfterWait(ms):0; NbPeriod:2; Dwell(s)1.000000E-2; T Preset(s)1.000000E+0; Mode:A,B for T Preset

#Monospec50.Position(nm)       	SR400.Compte moy(ph)          
565E+0	467.5E+0
565.5E+0	532E+0
566E+0	561.5E+0
566.5E+0	582E+0
567E+0	669E+0
567.5E+0	526.5E+0
568E+0	555E+0
568.5E+0	488E+0
569E+0	450.5E+0
569.5E+0	611.5E+0
570E+0	477.5E+0
570.5E+0	675.5E+0
571E+0	683.5E+0
571.5E+0	609E+0
572E+0	469E+0
572.5E+0	704E+0
573E+0	584.5E+0
573.5E+0	513E+0
574E+0	739.5E+0
574.5E+0	456E+0
575E+0	651E+0
575.5E+0	427.5E+0
576E+0	467.5E+0
576.5E+0	556.5E+0
577E+0	538E+0
577.5E+0	651.5E+0
578E+0	625.5E+0
578.5E+0	459.5E+0
579E+0	363E+0
579.5E+0	594E+0
580E+0	538.5E+0
580.5E+0	538E+0
581E+0	507.5E+0
581.5E+0	811.5E+0
582E+0	579E+0
582.5E+0	596E+0
583E+0	551.5E+0
583.5E+0	520.5E+0
584E+0	508E+0
584.5E+0	723E+0
585E+0	708.5E+0
585.5E+0	563E+0
586E+0	673E+0
586.5E+0	843E+0
587E+0	673.5E+0
587.5E+0	525E+0
588E+0	625E+0
588.5E+0	704.5E+0
589E+0	485.5E+0
589.5E+0	711.5E+0
590E+0	703.5E+0
590.5E+0	645.5E+0
591E+0	554E+0
591.5E+0	644E+0
592E+0	689E+0
592.5E+0	514.5E+0
593E+0	567.5E+0
593.5E+0	593.5E+0
594E+0	667.5E+0
594.5E+0	467.5E+0
595E+0	489E+0
595.5E+0	378.5E+0
596E+0	531E+0
596.5E+0	514E+0
597E+0	483.5E+0
597.5E+0	693.5E+0
598E+0	467.5E+0
598.5E+0	644E+0
599E+0	738.5E+0
599.5E+0	505E+0
600E+0	544E+0
600.5E+0	539.5E+0
601E+0	706.5E+0
601.5E+0	459.5E+0
602E+0	528.5E+0
602.5E+0	561.5E+0
603E+0	423E+0
603.5E+0	549E+0
604E+0	470E+0
604.5E+0	619E+0
605E+0	672E+0
605.5E+0	621.5E+0
606E+0	598.5E+0
606.5E+0	646.5E+0
607E+0	602E+0
607.5E+0	793.5E+0
608E+0	581.5E+0
608.5E+0	897.5E+0
609E+0	544E+0
609.5E+0	812.5E+0
610E+0	967E+0
610.5E+0	1.429E+3
611E+0	1.199E+3
611.5E+0	1.222E+3
612E+0	1.089E+3
612.5E+0	1.0615E+3
613E+0	951.5E+0
613.5E+0	863.5E+0
614E+0	739.5E+0
614.5E+0	964.5E+0
615E+0	899.5E+0
615.5E+0	787E+0
616E+0	900E+0
616.5E+0	808.5E+0
617E+0	781E+0
617.5E+0	840E+0
618E+0	852E+0
618.5E+0	757.5E+0
619E+0	658E+0
619.5E+0	685E+0
620E+0	844E+0
620.5E+0	757.5E+0
621E+0	855E+0
621.5E+0	970E+0
622E+0	1.001E+3
622.5E+0	831.5E+0
623E+0	662.5E+0
623.5E+0	748.5E+0
624E+0	697.5E+0
624.5E+0	844.5E+0
625E+0	772E+0
625.5E+0	845.5E+0
626E+0	870E+0
626.5E+0	719E+0
627E+0	928E+0
627.5E+0	860.5E+0
628E+0	851.5E+0
628.5E+0	827E+0
629E+0	884E+0
629.5E+0	713E+0
630E+0	870E+0
630.5E+0	1.1335E+3
631E+0	909E+0
631.5E+0	1.001E+3
632E+0	895E+0
632.5E+0	996E+0
633E+0	842.5E+0
633.5E+0	968E+0
634E+0	1.052E+3
634.5E+0	798.5E+0
635E+0	880E+0
635.5E+0	845E+0
636E+0	982.5E+0
636.5E+0	806E+0
637E+0	971.5E+0
637.5E+0	978E+0
638E+0	731E+0
638.5E+0	767.5E+0
639E+0	1.0275E+3
639.5E+0	796.5E+0
640E+0	744E+0
640.5E+0	686E+0
641E+0	1.11E+3
641.5E+0	843E+0
642E+0	925.5E+0
642.5E+0	761.5E+0
643E+0	921E+0
643.5E+0	879E+0
644E+0	942.5E+0
644.5E+0	788E+0
645E+0	1.009E+3
645.5E+0	895.5E+0
646E+0	846E+0
646.5E+0	818.5E+0
647E+0	852.5E+0
647.5E+0	1.039E+3
648E+0	936E+0
648.5E+0	1.012E+3
649E+0	975E+0
649.5E+0	994.5E+0
650E+0	988.5E+0
650.5E+0	803E+0
651E+0	862.5E+0
651.5E+0	904E+0
652E+0	799E+0
652.5E+0	858E+0
653E+0	882.5E+0
653.5E+0	991E+0
654E+0	926E+0
654.5E+0	961.5E+0
655E+0	1.0155E+3
655.5E+0	1.1215E+3
656E+0	815E+0
656.5E+0	654E+0
657E+0	854.5E+0
657.5E+0	990E+0
658E+0	622E+0
658.5E+0	895E+0
659E+0	1.0065E+3
659.5E+0	1.0365E+3
660E+0	922.5E+0
660.5E+0	818E+0
661E+0	979E+0
661.5E+0	847E+0
662E+0	855E+0
662.5E+0	955E+0
663E+0	942.5E+0
663.5E+0	863E+0
664E+0	820.5E+0
664.5E+0	880.5E+0
665E+0	707E+0
665.5E+0	1.0105E+3
666E+0	834.5E+0
666.5E+0	832.5E+0
667E+0	899E+0
667.5E+0	726E+0
668E+0	749E+0
668.5E+0	811E+0
669E+0	972E+0
669.5E+0	860.5E+0
670E+0	994.5E+0
670.5E+0	732E+0
671E+0	918.5E+0
671.5E+0	631.5E+0
672E+0	912.5E+0
672.5E+0	865.5E+0
673E+0	662E+0
673.5E+0	760E+0
674E+0	713.5E+0
674.5E+0	801.5E+0
675E+0	756E+0
675.5E+0	743.5E+0
676E+0	685E+0
676.5E+0	710.5E+0
677E+0	784E+0
677.5E+0	758E+0
678E+0	692E+0
678.5E+0	861.5E+0
679E+0	945E+0
679.5E+0	700E+0
680E+0	839.5E+0
680.5E+0	699E+0
681E+0	945.5E+0
681.5E+0	646.5E+0
682E+0	821E+0
682.5E+0	765.5E+0
683E+0	589.5E+0
683.5E+0	673.5E+0
684E+0	521.5E+0
684.5E+0	732E+0
685E+0	571E+0
685.5E+0	726.5E+0
686E+0	632E+0
686.5E+0	705E+0
687E+0	659E+0
687.5E+0	858E+0
688E+0	624.5E+0
688.5E+0	591E+0
689E+0	619.5E+0
689.5E+0	598E+0
690E+0	647.5E+0
690.5E+0	772E+0
691E+0	701.5E+0
691.5E+0	675E+0
692E+0	628E+0
692.5E+0	634.5E+0
693E+0	677.5E+0
693.5E+0	525.5E+0
694E+0	633E+0
694.5E+0	575E+0
695E+0	531.5E+0
695.5E+0	630.5E+0
696E+0	438.5E+0
696.5E+0	542E+0
697E+0	519.5E+0
697.5E+0	563E+0
698E+0	735.5E+0
698.5E+0	512.5E+0
699E+0	552E+0
699.5E+0	490E+0
700E+0	415E+0
