#2021-02-10
#15:59
#Balayage par: lalg1702
#ScanTask Size: 101


#Ind Point(Point)              	Temps Abs(ms)                 	Random Number(Arb)            	Crb 1 Dat(Arb)                
73E+0	3.695835597612E+9	3.695835597612E+9	629.7862880452E-3	421.8507197266E-3
74E+0	3.695835597631E+9	3.695835597631E+9	350.3936596206E-3	445.7953101338E-3
75E+0	3.695835597639E+9	3.695835597639E+9	889.7470855123E-3	465.2856611625E-3
76E+0	3.695835597659E+9	3.695835597659E+9	839.3233071187E-3	480.1270316678E-3
77E+0	3.695835597667E+9	3.695835597667E+9	492.8705713202E-3	490.1711315816E-3
78E+0	3.695835597684E+9	3.695835597684E+9	740.9010036638E-3	495.3176035777E-3
79E+0	3.695835597689E+9	3.695835597689E+9	598.483434789E-3	495.5150258091E-3
80E+0	3.695835597705E+9	3.695835597705E+9	275.5825321551E-3	490.7614256981E-3
81E+0	3.695835597714E+9	3.695835597714E+9	864.3318066013E-3	481.1042996456E-3
82E+0	3.695835597733E+9	3.695835597733E+9	864.6134724523E-3	466.6401384631E-3
83E+0	3.695835597741E+9	3.695835597741E+9	316.0494954769E-3	447.5134632677E-3
84E+0	3.695835597754E+9	3.695835597754E+9	116.6396488014E-3	423.9153814756E-3
85E+0	3.695835597761E+9	3.695835597761E+9	289.0980597072E-3	396.0816773197E-3
86E+0	3.695835597778E+9	3.695835597778E+9	563.396586516E-3	364.2904559711E-3
87E+0	3.695835597796E+9	3.695835597796E+9	672.0482059875E-3	328.8593648049E-3
88E+0	3.695835597805E+9	3.695835597805E+9	347.8257437048E-3	290.1424195721E-3
89E+0	3.695835597831E+9	3.695835597831E+9	490.3242226772E-3	248.5264671911E-3
90E+0	3.695835597838E+9	3.695835597838E+9	478.3024869075E-3	204.427320502E-3
91E+0	3.695835597858E+9	3.695835597858E+9	779.2679806919E-3	158.2856036011E-3
92E+0	3.695835597882E+9	3.695835597882E+9	840.0724633038E-3	110.5623492712E-3
93E+0	3.695835597901E+9	3.695835597901E+9	578.0084845668E-3	61.73439249454E-3
94E+0	3.695835597909E+9	3.695835597909E+9	755.9054375272E-3	12.28960607471E-3
95E+0	3.695835597925E+9	3.695835597925E+9	638.6236624295E-3	-37.27797402662E-3
96E+0	3.695835597931E+9	3.695835597931E+9	620.3212577577E-3	-86.47308493393E-3
97E+0	3.695835597955E+9	3.695835597955E+9	303.7431788109E-3	-134.8041853608E-3
98E+0	3.695835597964E+9	3.695835597965E+9	855.9715346905E-3	-181.7883669278E-3
99E+0	3.695835597987E+9	3.695835597987E+9	255.904216983E-3	-226.9561792238E-3
100E+0	3.695835598015E+9	3.695835598015E+9	787.67872927E-3	0E+0
