#2018-10-10
#21:48
#Balayage par: Administrateur
#ScanTask Size: 141,81


#Y Axis.Position(Units)        	X Axis.Position(Units)        	LeafMagnetometer.X(nT)        	LeafMagnetometer.Y(nT)        	LeafMagnetometer.Z(nT)        	LeafMagnetometer.Total(nT)    
525E+0	400E+0	13.131877197265625E+3	-5.1618880004882812E+3	-57.05691845703125E+3	58.775705833145177E+3
530E+0	400E+0	13.100806274414062E+3	-5.195520263671875E+3	-57.091587890625E+3	58.80539423116605E+3
535E+0	400E+0	13.08253125E+3	-5.2030575561523437E+3	-57.10795849609375E+3	58.817886299561411E+3
540E+0	400E+0	13.08649267578125E+3	-5.1828433227539062E+3	-57.1075830078125E+3	58.816617868407076E+3
545E+0	400E+0	13.053255249023437E+3	-5.2205479125976562E+3	-57.13087109375E+3	58.8351792806671E+3
550E+0	400E+0	13.020064697265625E+3	-5.2357105102539062E+3	-57.1630234375E+3	58.860396654427764E+3
555E+0	400E+0	12.990689697265625E+3	-5.2330833740234375E+3	-57.2139326171875E+3	58.903121039731341E+3
560E+0	400E+0	12.919102294921875E+3	-5.2553239135742187E+3	-57.24959033203125E+3	58.923998306838599E+3
565E+0	400E+0	12.924060180664062E+3	-5.2938543090820312E+3	-57.2663857421875E+3	58.944850985206649E+3
570E+0	400E+0	12.89836669921875E+3	-5.2974544067382812E+3	-57.27824755859375E+3	58.951072114423543E+3
575E+0	400E+0	12.878625244140625E+3	-5.3159888916015625E+3	-57.30198046875E+3	58.97148412758467E+3
580E+0	400E+0	12.883370361328125E+3	-5.3189800415039062E+3	-57.30138818359375E+3	58.972216336535901E+3
585E+0	400E+0	12.857032470703125E+3	-5.3326687622070312E+3	-57.32650244140625E+3	58.992108385400541E+3
590E+0	400E+0	12.833833251953125E+3	-5.3445967407226562E+3	-57.3520556640625E+3	59.012969595725502E+3
595E+0	400E+0	12.80212744140625E+3	-5.3578096923828125E+3	-57.37580322265625E+3	59.030363783743851E+3
600E+0	400E+0	12.751947387695312E+3	-5.38318212890625E+3	-57.424015625E+3	59.068678035233264E+3
605E+0	400E+0	12.75262353515625E+3	-5.380771240234375E+3	-57.4177548828125E+3	59.062517930784481E+3
610E+0	400E+0	12.730261352539062E+3	-5.398621337890625E+3	-57.4468818359375E+3	59.087641261937788E+3
615E+0	400E+0	12.709053588867187E+3	-5.4028427124023437E+3	-57.464623046875E+3	59.100711141591688E+3
620E+0	400E+0	12.682679321289062E+3	-5.41614453125E+3	-57.49075634765625E+3	59.121674197986889E+3
625E+0	400E+0	12.644136840820312E+3	-5.43528759765625E+3	-57.53227978515625E+3	59.155557854233884E+3
630E+0	400E+0	12.625951293945312E+3	-5.4431803588867187E+3	-57.55319970703125E+3	59.172747291905587E+3
635E+0	400E+0	12.628293212890625E+3	-5.4429705810546875E+3	-57.5545654296875E+3	59.174555875612292E+3
640E+0	400E+0	12.608414428710937E+3	-5.455726806640625E+3	-57.57115771484375E+3	59.187630886324317E+3
645E+0	400E+0	12.590775024414062E+3	-5.461009765625E+3	-57.5909970703125E+3	59.203661998683936E+3
650E+0	400E+0	12.579552734375E+3	-5.4718921508789062E+3	-57.61211279296875E+3	59.222822624789056E+3
655E+0	400E+0	12.557398559570312E+3	-5.4803976440429687E+3	-57.63757958984375E+3	59.243684081984669E+3
660E+0	400E+0	12.55394921875E+3	-5.488684326171875E+3	-57.65627294921875E+3	59.261906437734346E+3
665E+0	400E+0	12.5496962890625E+3	-5.4908645629882812E+3	-57.66820849609375E+3	59.272819753505864E+3
670E+0	400E+0	12.54265966796875E+3	-5.4955264282226562E+3	-57.6795732421875E+3	59.28281888443631E+3
675E+0	400E+0	12.542239990234375E+3	-5.5033573608398437E+3	-57.6910634765625E+3	59.294636882998042E+3
680E+0	400E+0	12.538556518554687E+3	-5.5030675659179687E+3	-57.69992236328125E+3	59.302449436003175E+3
685E+0	400E+0	12.537972412109375E+3	-5.5055667114257812E+3	-57.70461181640625E+3	59.307122272353103E+3
690E+0	400E+0	12.541036499023437E+3	-5.505885009765625E+3	-57.708451171875E+3	59.311533880081421E+3
695E+0	400E+0	12.529360961914062E+3	-5.505036376953125E+3	-57.717482421875E+3	59.317774358258503E+3
700E+0	400E+0	12.526658203125E+3	-5.5073552856445312E+3	-57.72428125E+3	59.324034991685345E+3
705E+0	400E+0	12.530154174804687E+3	-5.50873486328125E+3	-57.73502978515625E+3	59.335360024562469E+3
710E+0	400E+0	12.527207763671875E+3	-5.50559033203125E+3	-57.7398408203125E+3	59.339127439638585E+3
715E+0	400E+0	12.533774047851562E+3	-5.5039351196289062E+3	-57.746544921875E+3	59.346883527981015E+3
720E+0	400E+0	12.53520556640625E+3	-5.5012706909179687E+3	-57.747044921875E+3	59.347426263059897E+3
725E+0	400E+0	12.531634399414062E+3	-5.4992478637695312E+3	-57.74612744140625E+3	59.345591948689602E+3
730E+0	400E+0	12.53965966796875E+3	-5.4968823852539062E+3	-57.7465546875E+3	59.347482801889586E+3
735E+0	400E+0	12.544750366210937E+3	-5.4870764770507812E+3	-57.7465966796875E+3	59.347692799334341E+3
740E+0	400E+0	12.555344604492187E+3	-5.4798984375E+3	-57.74230029296875E+3	59.345089393350907E+3
745E+0	400E+0	12.568390502929687E+3	-5.4740073852539062E+3	-57.73873291015625E+3	59.343836150248069E+3
750E+0	400E+0	12.581347534179687E+3	-5.4602355346679687E+3	-57.7284794921875E+3	59.335336530702152E+3
755E+0	400E+0	12.5834560546875E+3	-5.4407319946289062E+3	-57.72231298828125E+3	59.327993341582041E+3
760E+0	400E+0	12.5982138671875E+3	-5.4334189453125E+3	-57.70995458984375E+3	59.318430177418326E+3
765E+0	400E+0	12.599836547851562E+3	-5.42136083984375E+3	-57.705556640625E+3	59.31339307687719E+3
770E+0	400E+0	12.606713256835937E+3	-5.4217680053710937E+3	-57.6999267578125E+3	59.309415427786029E+3
775E+0	400E+0	12.618385009765625E+3	-5.4055357055664062E+3	-57.68921044921875E+3	59.299990338103598E+3
780E+0	400E+0	12.6305400390625E+3	-5.3887503051757812E+3	-57.6738037109375E+3	59.286062144884025E+3
785E+0	400E+0	12.644586181640625E+3	-5.3761950073242187E+3	-57.66005029296875E+3	59.274537766479327E+3
790E+0	400E+0	12.664486206054687E+3	-5.3564031982421875E+3	-57.63340869140625E+3	59.251080715553275E+3
795E+0	400E+0	12.70185595703125E+3	-5.3231908569335937E+3	-57.59815576171875E+3	59.221799141588832E+3
800E+0	400E+0	12.720122924804687E+3	-5.2994554443359375E+3	-57.57106396484375E+3	59.197242050843102E+3
805E+0	400E+0	12.740539428710937E+3	-5.276422119140625E+3	-57.545845703125E+3	59.175051748844366E+3
810E+0	400E+0	12.740203369140625E+3	-5.2776670532226562E+3	-57.5478330078125E+3	59.177023544432362E+3
815E+0	400E+0	12.765222412109375E+3	-5.25408154296875E+3	-57.5202353515625E+3	59.153480156522557E+3
820E+0	400E+0	12.7850439453125E+3	-5.226611572265625E+3	-57.4871142578125E+3	59.123121356571406E+3
825E+0	400E+0	12.807820678710937E+3	-5.1972291259765625E+3	-57.4537744140625E+3	59.093045034705639E+3
830E+0	400E+0	12.820938598632812E+3	-5.167840576171875E+3	-57.41970947265625E+3	59.060193486453063E+3
835E+0	400E+0	12.856470947265625E+3	-5.1090103149414062E+3	-57.35431982421875E+3	58.999231063813167E+3
840E+0	400E+0	12.8845283203125E+3	-5.0738129272460937E+3	-57.30842529296875E+3	58.957702088378406E+3
845E+0	400E+0	12.899450439453125E+3	-5.0418729248046875E+3	-57.2715400390625E+3	58.922372501076839E+3
850E+0	400E+0	12.907790405273437E+3	-5.0397702026367187E+3	-57.2684072265625E+3	58.920974391474199E+3
855E+0	400E+0	12.921389404296875E+3	-5.0017933349609375E+3	-57.2212578125E+3	58.874892903508698E+3
860E+0	400E+0	12.947579345703125E+3	-4.9626972045898437E+3	-57.1700673828125E+3	58.827589628163223E+3
865E+0	400E+0	12.967904663085937E+3	-4.9240436401367187E+3	-57.12190625E+3	58.782015959280194E+3
870E+0	400E+0	12.991502319335937E+3	-4.8748819580078125E+3	-57.0621904296875E+3	58.725101971183416E+3
875E+0	400E+0	13.027586669921875E+3	-4.7973732299804687E+3	-56.97100341796875E+3	58.638114873422586E+3
880E+0	400E+0	13.045804931640625E+3	-4.7497320556640625E+3	-56.90883349609375E+3	58.577886487136107E+3
885E+0	400E+0	13.06542529296875E+3	-4.6984195556640625E+3	-56.85467919921875E+3	58.525510852007588E+3
890E+0	400E+0	13.071169311523437E+3	-4.7024515380859375E+3	-56.85051708984375E+3	58.523074124373917E+3
895E+0	400E+0	13.08371484375E+3	-4.646960205078125E+3	-56.78789306640625E+3	58.46061183568788E+3
900E+0	400E+0	13.099048950195312E+3	-4.59832373046875E+3	-56.7279404296875E+3	58.401963887868012E+3
905E+0	400E+0	13.116037841796875E+3	-4.5429916076660156E+3	-56.6650146484375E+3	58.340326126084168E+3
910E+0	400E+0	13.136066284179687E+3	-4.4716180114746094E+3	-56.57665673828125E+3	58.253500334588214E+3
915E+0	400E+0	13.168325439453125E+3	-4.3704443664550781E+3	-56.46241357421875E+3	58.142155582545907E+3
920E+0	400E+0	13.180095825195312E+3	-4.3093497619628906E+3	-56.38859521484375E+3	58.068576219081107E+3
925E+0	400E+0	13.195055053710937E+3	-4.2405872192382812E+3	-56.3055791015625E+3	57.986297646330706E+3
930E+0	400E+0	13.194215209960937E+3	-4.2421864624023437E+3	-56.3077509765625E+3	57.988333083288344E+3
935E+0	400E+0	13.208489013671875E+3	-4.1736963500976562E+3	-56.22933349609375E+3	57.910468885198774E+3
940E+0	400E+0	13.221771484375E+3	-4.1117825927734375E+3	-56.15165234375E+3	57.83364510597218E+3
945E+0	400E+0	13.233561767578125E+3	-4.0376685791015625E+3	-56.07230078125E+3	57.754075926052341E+3
950E+0	400E+0	13.238363525390625E+3	-3.96293994140625E+3	-55.98202880859375E+3	57.662356202247101E+3
955E+0	400E+0	13.264048950195312E+3	-3.8174019775390625E+3	-55.813197265625E+3	57.494530225058625E+3
960E+0	400E+0	13.270890258789062E+3	-3.7438056640625E+3	-55.72595458984375E+3	57.406577857497075E+3
965E+0	400E+0	13.282068115234375E+3	-3.6581672058105469E+3	-55.641025390625E+3	57.321198166567439E+3
970E+0	400E+0	13.278909423828125E+3	-3.6601130065917969E+3	-55.63837451171875E+3	57.318017357449309E+3
975E+0	400E+0	13.292033203125E+3	-3.5785627136230469E+3	-55.5374775390625E+3	57.217970675186771E+3
980E+0	400E+0	13.298926147460937E+3	-3.4951990356445312E+3	-55.44591748046875E+3	57.125545920483732E+3
985E+0	400E+0	13.292578369140625E+3	-3.402047119140625E+3	-55.348646484375E+3	57.024027842098549E+3
990E+0	400E+0	13.295433349609375E+3	-3.3078740234375E+3	-55.23879541015625E+3	56.912526293393777E+3
995E+0	400E+0	13.29055322265625E+3	-3.1472792663574219E+3	-55.06807568359375E+3	56.736563788556319E+3
1E+3	400E+0	13.27939990234375E+3	-3.03683349609375E+3	-54.9489013671875E+3	56.612251472471034E+3
300E+0	405E+0	13.292641479492187E+3	-3.4140408020019531E+3	-55.35406689453125E+3	57.030026696629466E+3
305E+0	405E+0	14.235755981445312E+3	-3.8394800720214844E+3	-55.870412109375E+3	57.783229625164036E+3
310E+0	405E+0	14.204346801757812E+3	-3.8808114929199219E+3	-55.88963427734375E+3	57.796848750004785E+3
315E+0	405E+0	14.178406616210937E+3	-3.9243814392089844E+3	-55.9086484375E+3	57.811808704184885E+3
320E+0	405E+0	14.156509399414062E+3	-3.9695345764160156E+3	-55.93134228515625E+3	57.831473710624603E+3
325E+0	405E+0	14.129807739257812E+3	-4.0091632995605469E+3	-55.9520283203125E+3	57.847685326778788E+3
330E+0	405E+0	14.073968627929687E+3	-4.0881244812011719E+3	-55.99426708984375E+3	57.880460540557484E+3
335E+0	405E+0	14.045202270507812E+3	-4.127166259765625E+3	-56.0212021484375E+3	57.902302601119692E+3
340E+0	405E+0	14.047225219726562E+3	-4.12739111328125E+3	-56.02285888671875E+3	57.904411825236784E+3
345E+0	405E+0	14.019829467773437E+3	-4.1655360107421875E+3	-56.04848779296875E+3	57.925302354665378E+3
350E+0	405E+0	13.99120751953125E+3	-4.2076792602539062E+3	-56.06898974609375E+3	57.941266853825218E+3
355E+0	405E+0	13.969518188476562E+3	-4.2443961181640625E+3	-56.0990947265625E+3	57.967845615951548E+3
360E+0	405E+0	13.941373901367187E+3	-4.2808767395019531E+3	-56.123541015625E+3	57.98741216520383E+3
365E+0	405E+0	13.919177490234375E+3	-4.3192472839355469E+3	-56.14777783203125E+3	58.008385315176201E+3
370E+0	405E+0	13.874941528320312E+3	-4.3745772094726562E+3	-56.1956708984375E+3	58.048295870313814E+3
375E+0	405E+0	13.842323974609375E+3	-4.4204012451171875E+3	-56.228388671875E+3	58.075656018319176E+3
380E+0	405E+0	13.841490478515625E+3	-4.4209184875488281E+3	-56.2309716796875E+3	58.077999403846938E+3
385E+0	405E+0	13.822038452148437E+3	-4.4528363647460937E+3	-56.25286279296875E+3	58.096999946775068E+3
390E+0	405E+0	13.797564331054687E+3	-4.4894808044433594E+3	-56.281556640625E+3	58.121787932391147E+3
395E+0	405E+0	13.780416259765625E+3	-4.5199336242675781E+3	-56.30981005859375E+3	58.147439974448571E+3
400E+0	405E+0	13.748881713867187E+3	-4.5476270141601562E+3	-56.33607177734375E+3	58.167568295301578E+3
405E+0	405E+0	13.723638916015625E+3	-4.5782060241699219E+3	-56.36301025390625E+3	58.190098097452093E+3
410E+0	405E+0	13.700827270507812E+3	-4.607500244140625E+3	-56.38489794921875E+3	58.208237431900379E+3
415E+0	405E+0	13.667827392578125E+3	-4.6441503295898437E+3	-56.420109375E+3	58.237503773185592E+3
420E+0	405E+0	13.6287587890625E+3	-4.696301025390625E+3	-56.4706611328125E+3	58.281508183723592E+3
425E+0	405E+0	13.607068115234375E+3	-4.7279130249023437E+3	-56.49543505859375E+3	58.303001077503046E+3
430E+0	405E+0	13.601831787109375E+3	-4.7227190551757812E+3	-56.49585595703125E+3	58.301766420739696E+3
435E+0	405E+0	13.581931518554687E+3	-4.748915771484375E+3	-56.519107421875E+3	58.321787311171058E+3
440E+0	405E+0	13.562894653320312E+3	-4.7775587768554687E+3	-56.54631494140625E+3	58.346064573080424E+3
445E+0	405E+0	13.538418579101562E+3	-4.8034967651367187E+3	-56.57570654296875E+3	58.370996977088784E+3
450E+0	405E+0	13.517308959960937E+3	-4.8281776123046875E+3	-56.59677197265625E+3	58.3885592588301E+3
455E+0	405E+0	13.494849609375E+3	-4.8499907836914062E+3	-56.621294921875E+3	58.408943931966023E+3
460E+0	405E+0	13.443515502929687E+3	-4.8950633544921875E+3	-56.6656943359375E+3	58.443912875443442E+3
465E+0	405E+0	13.4405126953125E+3	-4.8963336181640625E+3	-56.6668291015625E+3	58.444429059874674E+3
470E+0	405E+0	13.420734252929687E+3	-4.9203742065429687E+3	-56.69148828125E+3	58.46581469603967E+3
475E+0	405E+0	13.392306030273437E+3	-4.9449424438476562E+3	-56.71477099609375E+3	58.483946317974092E+3
480E+0	405E+0	13.370895141601562E+3	-4.9663563842773437E+3	-56.736080078125E+3	58.501526282549021E+3
485E+0	405E+0	13.340220947265625E+3	-4.9842552490234375E+3	-56.76491015625E+3	58.5240090706224E+3
490E+0	405E+0	13.32004931640625E+3	-5.0103530883789062E+3	-56.78988134765625E+3	58.54586536347487E+3
495E+0	405E+0	13.29190478515625E+3	-5.030336181640625E+3	-56.8145185546875E+3	58.565082423244341E+3
500E+0	405E+0	13.26208154296875E+3	-5.0519149169921875E+3	-56.84487744140625E+3	58.589633539377064E+3
505E+0	405E+0	13.219749389648437E+3	-5.0874942626953125E+3	-56.8893095703125E+3	58.626259146212731E+3
510E+0	405E+0	13.219596313476562E+3	-5.086908447265625E+3	-56.89000439453125E+3	58.626847240462499E+3
515E+0	405E+0	13.186842041015625E+3	-5.10811962890625E+3	-56.91413427734375E+3	58.644733566780007E+3
520E+0	405E+0	13.160677734375E+3	-5.1224328002929687E+3	-56.93756494140625E+3	58.662845422942919E+3
525E+0	405E+0	13.13112890625E+3	-5.13997265625E+3	-56.96248291015625E+3	58.681944784411287E+3
530E+0	405E+0	13.104904052734375E+3	-5.1601614990234375E+3	-56.9913955078125E+3	58.705923061464935E+3
535E+0	405E+0	13.080097900390625E+3	-5.1778847045898437E+3	-57.017271484375E+3	58.72707292967075E+3
540E+0	405E+0	13.055964477539062E+3	-5.1953123779296875E+3	-57.0449794921875E+3	58.750144978957003E+3
545E+0	405E+0	13.027482055664062E+3	-5.2129605102539062E+3	-57.071716796875E+3	58.771348698642687E+3
550E+0	405E+0	13.000064208984375E+3	-5.2276561279296875E+3	-57.09974365234375E+3	58.79380204579702E+3
555E+0	405E+0	12.979476928710937E+3	-5.2423125610351562E+3	-57.1214130859375E+3	58.811605491764574E+3
560E+0	405E+0	12.95463134765625E+3	-5.2595108032226562E+3	-57.15306298828125E+3	58.838406178734294E+3
565E+0	405E+0	12.933563720703125E+3	-5.2731057739257812E+3	-57.1742421875E+3	58.855560845750406E+3
570E+0	405E+0	12.912806518554687E+3	-5.29062451171875E+3	-57.20437060546875E+3	58.881845090347815E+3
575E+0	405E+0	12.886084106445312E+3	-5.3015189819335937E+3	-57.22864697265625E+3	58.900558681803624E+3
580E+0	405E+0	12.859839721679687E+3	-5.3152965087890625E+3	-57.25394677734375E+3	58.920647913454617E+3
585E+0	405E+0	12.83728466796875E+3	-5.3289744873046875E+3	-57.2801533203125E+3	58.942431351730258E+3
590E+0	405E+0	12.8158095703125E+3	-5.3448079223632812E+3	-57.3064677734375E+3	58.964765849593226E+3
595E+0	405E+0	12.786231811523437E+3	-5.3589120483398437E+3	-57.3350107421875E+3	58.987367613892224E+3
600E+0	405E+0	12.755452758789062E+3	-5.371016357421875E+3	-57.35912841796875E+3	59.005249189699971E+3
605E+0	405E+0	12.738053588867187E+3	-5.3797720947265625E+3	-57.38483154296875E+3	59.027274564868072E+3
610E+0	405E+0	12.714450561523437E+3	-5.3920205078125E+3	-57.40613232421875E+3	59.044014473858398E+3
615E+0	405E+0	12.68952294921875E+3	-5.4041591796875E+3	-57.43386669921875E+3	59.066728112319579E+3
620E+0	405E+0	12.66728369140625E+3	-5.4143260498046875E+3	-57.4539755859375E+3	59.082439186877462E+3
625E+0	405E+0	12.643772827148437E+3	-5.4245935668945312E+3	-57.4783857421875E+3	59.102085079614531E+3
630E+0	405E+0	12.630770874023437E+3	-5.4335149536132812E+3	-57.50208203125E+3	59.123170620158642E+3
635E+0	405E+0	12.61259814453125E+3	-5.4430209350585937E+3	-57.51983154296875E+3	59.137428060142447E+3
640E+0	405E+0	12.585796508789062E+3	-5.4533291625976562E+3	-57.5445673828125E+3	59.156731495461994E+3
645E+0	405E+0	12.576298217773437E+3	-5.4688069458007812E+3	-57.5585595703125E+3	59.16975062542392E+3
650E+0	405E+0	12.575581420898437E+3	-5.4776908569335937E+3	-57.5792138671875E+3	59.190510250302985E+3
655E+0	405E+0	12.5644853515625E+3	-5.47580419921875E+3	-57.59968994140625E+3	59.207899480321648E+3
660E+0	405E+0	12.558602783203125E+3	-5.4874996948242187E+3	-57.6139716796875E+3	59.221629243889169E+3
665E+0	405E+0	12.540977905273437E+3	-5.4961884765625E+3	-57.62733203125E+3	59.231697599925217E+3
670E+0	405E+0	12.534669799804687E+3	-5.5025040893554687E+3	-57.64086962890625E+3	59.244119997611618E+3
675E+0	405E+0	12.5349794921875E+3	-5.5060916137695312E+3	-57.65275439453125E+3	59.256081688644495E+3
680E+0	405E+0	12.527153930664062E+3	-5.51414501953125E+3	-57.66935302734375E+3	59.271326365554632E+3
685E+0	405E+0	12.526648803710937E+3	-5.5141539306640625E+3	-57.67945361328125E+3	59.281047595290387E+3
690E+0	405E+0	12.525489501953125E+3	-5.5197708740234375E+3	-57.68547314453125E+3	59.287181340651245E+3
695E+0	405E+0	12.517105102539062E+3	-5.5156776123046875E+3	-57.693955078125E+3	59.293283170713897E+3
700E+0	405E+0	12.517407592773437E+3	-5.5211193237304687E+3	-57.70248193359375E+3	59.302150451087269E+3
705E+0	405E+0	12.51075E+3	-5.5179093627929687E+3	-57.713001953125E+3	59.310683376722758E+3
710E+0	405E+0	12.51335400390625E+3	-5.5172677612304687E+3	-57.72034912109375E+3	59.318322140309989E+3
715E+0	405E+0	12.513786010742187E+3	-5.514691162109375E+3	-57.7240078125E+3	59.321733671232512E+3
720E+0	405E+0	12.521508056640625E+3	-5.5119459838867187E+3	-57.72656103515625E+3	59.325592929225298E+3
725E+0	405E+0	12.526565673828125E+3	-5.508798583984375E+3	-57.7270322265625E+3	59.326826760270662E+3
730E+0	405E+0	12.52975048828125E+3	-5.50581689453125E+3	-57.72766845703125E+3	59.327841508162892E+3
735E+0	405E+0	12.543564819335937E+3	-5.4985128173828125E+3	-57.72639208984375E+3	59.328840858127172E+3
740E+0	405E+0	12.549041870117187E+3	-5.49279443359375E+3	-57.72422119140625E+3	59.327357059643851E+3
745E+0	405E+0	12.552186767578125E+3	-5.4830131225585937E+3	-57.7230185546875E+3	59.325947975215888E+3
750E+0	405E+0	12.56598388671875E+3	-5.4732098388671875E+3	-57.71947216796875E+3	59.324512620730093E+3
755E+0	405E+0	12.571785766601562E+3	-5.4665216674804687E+3	-57.70950146484375E+3	59.315424693777415E+3
760E+0	405E+0	12.586183227539062E+3	-5.4563428955078125E+3	-57.70344873046875E+3	59.311653560971259E+3
765E+0	405E+0	12.594495971679687E+3	-5.4434977416992187E+3	-57.69683349609375E+3	59.305800796701478E+3
770E+0	405E+0	12.603537231445312E+3	-5.4287921752929687E+3	-57.68968701171875E+3	59.299421010140257E+3
775E+0	405E+0	12.62248681640625E+3	-5.416963623046875E+3	-57.67390234375E+3	59.287014455869532E+3
780E+0	405E+0	12.637022338867187E+3	-5.40105126953125E+3	-57.65706103515625E+3	59.272276393112217E+3
785E+0	405E+0	12.645753295898437E+3	-5.385484375E+3	-57.6464599609375E+3	59.262410206947075E+3
790E+0	405E+0	12.670350219726562E+3	-5.3696534423828125E+3	-57.6265361328125E+3	59.246847754088871E+3
795E+0	405E+0	12.687921142578125E+3	-5.3493037719726562E+3	-57.6075458984375E+3	59.230297303496438E+3
800E+0	405E+0	12.706113891601562E+3	-5.3239202270507812E+3	-57.58250439453125E+3	59.207555802331626E+3
805E+0	405E+0	12.728641845703125E+3	-5.3085100708007812E+3	-57.5600849609375E+3	59.189208644456587E+3
