#2020-11-30
#16:02
#Balayage par: Administrateur
#ScanTask Size: 401

#Instrument: Triax320@Triax320.lvclass Function:Position (nm); Parameters:*BeforeWait(ms):0*AfterWait(ms):0; Grating#: 0; Line Density(Grv/mm): 1800; Blaze: 400nm; Input Slit(mm): 0.050; Output Slit(mm): 0.100;
#Instrument: SR530@SR530.lvclass Function:Read Mag & Phase (V,°); Parameters:*BeforeWait(ms):1000*AfterWait(ms):0BandFilter: On; LineFilter1x: On; LineFilter2x: On; Expand Ch1: Off; Expand Ch2: Off; Sensitivity: 5 mV; Pre Time: 1 s; Post Time: 0.1 s; Dynamic Res.: Low; Reference Trigger: Symmetric; Channels Settings: R, Teta; Frequency: 320.000000; 

#Triax320.Position(nm)         	SR530.Mag(V)                  	SR530.Phase(°)                
366.956E+0	0E+0	0E+0
367.0009333333E+0	0E+0	0E+0
367.0009333333E+0	0E+0	0E+0
367.0009333333E+0	0E+0	0E+0
367.0009333333E+0	0E+0	0E+0
367.0009333333E+0	0E+0	0E+0
367.0457333333E+0	0E+0	0E+0
367.0457333333E+0	0E+0	0E+0
367.0457333333E+0	0E+0	0E+0
367.0457333333E+0	0E+0	0E+0
367.0906666667E+0	0E+0	0E+0
367.0906666667E+0	0E+0	0E+0
367.0906666667E+0	0E+0	0E+0
367.0906666667E+0	0E+0	0E+0
367.0906666667E+0	0E+0	0E+0
367.1355333333E+0	0E+0	0E+0
367.1355333333E+0	0E+0	0E+0
367.1355333333E+0	0E+0	0E+0
367.1355333333E+0	0E+0	0E+0
367.1804E+0	0E+0	0E+0
367.1804E+0	0E+0	0E+0
367.1804E+0	0E+0	0E+0
367.1804E+0	0E+0	0E+0
367.1804E+0	0E+0	0E+0
367.2252666667E+0	0E+0	0E+0
367.2252666667E+0	0E+0	0E+0
367.2252666667E+0	0E+0	0E+0
367.2252666667E+0	0E+0	0E+0
367.2701333333E+0	0E+0	0E+0
367.2701333333E+0	0E+0	0E+0
367.2701333333E+0	0E+0	0E+0
367.2701333333E+0	0E+0	0E+0
367.2701333333E+0	0E+0	0E+0
367.3150666667E+0	0E+0	0E+0
367.3150666667E+0	0E+0	0E+0
367.3150666667E+0	0E+0	0E+0
367.3150666667E+0	0E+0	0E+0
367.3599333333E+0	0E+0	0E+0
367.3599333333E+0	0E+0	0E+0
367.3599333333E+0	0E+0	0E+0
367.3599333333E+0	0E+0	0E+0
367.3599333333E+0	0E+0	0E+0
367.4048E+0	0E+0	0E+0
367.4048E+0	0E+0	0E+0
367.4048E+0	0E+0	0E+0
367.4048E+0	0E+0	0E+0
367.4496E+0	0E+0	0E+0
367.4496E+0	0E+0	0E+0
367.4496E+0	0E+0	0E+0
367.4496E+0	0E+0	0E+0
367.4496E+0	0E+0	0E+0
367.4945333333E+0	0E+0	0E+0
367.4945333333E+0	0E+0	0E+0
367.4945333333E+0	0E+0	0E+0
367.4945333333E+0	0E+0	0E+0
367.5394666667E+0	0E+0	0E+0
367.5394666667E+0	0E+0	0E+0
367.5394666667E+0	0E+0	0E+0
367.5394666667E+0	0E+0	0E+0
367.5394666667E+0	0E+0	0E+0
367.5842666667E+0	0E+0	0E+0
367.5842666667E+0	0E+0	0E+0
367.5842666667E+0	0E+0	0E+0
367.5842666667E+0	0E+0	0E+0
367.6292E+0	0E+0	0E+0
367.6292E+0	0E+0	0E+0
367.6292E+0	0E+0	0E+0
367.6292E+0	0E+0	0E+0
367.6292E+0	0E+0	0E+0
367.674E+0	0E+0	0E+0
367.674E+0	0E+0	0E+0
367.674E+0	0E+0	0E+0
367.674E+0	0E+0	0E+0
367.7188666667E+0	0E+0	0E+0
367.7188666667E+0	0E+0	0E+0
367.7188666667E+0	0E+0	0E+0
367.7188666667E+0	0E+0	0E+0
367.7188666667E+0	0E+0	0E+0
367.7637333333E+0	0E+0	0E+0
367.7637333333E+0	0E+0	0E+0
367.7637333333E+0	0E+0	0E+0
367.7637333333E+0	0E+0	0E+0
367.8086E+0	0E+0	0E+0
367.8086E+0	0E+0	0E+0
367.8086E+0	0E+0	0E+0
367.8086E+0	0E+0	0E+0
367.8086E+0	0E+0	0E+0
367.8534666667E+0	0E+0	0E+0
367.8534666667E+0	0E+0	0E+0
367.8534666667E+0	0E+0	0E+0
367.8534666667E+0	0E+0	0E+0
367.8982666667E+0	0E+0	0E+0
367.8982666667E+0	0E+0	0E+0
367.8982666667E+0	0E+0	0E+0
367.8982666667E+0	0E+0	0E+0
367.8982666667E+0	0E+0	0E+0
367.9432E+0	0E+0	0E+0
367.9432E+0	0E+0	0E+0
367.9432E+0	0E+0	0E+0
367.9432E+0	0E+0	0E+0
367.988E+0	0E+0	0E+0
367.988E+0	0E+0	0E+0
367.988E+0	0E+0	0E+0
367.988E+0	0E+0	0E+0
