#2020-11-30
#13:39
#Balayage par: Administrateur
#ScanTask Size: 2751

#Instrument: Triax320@Triax320.lvclass Function:Position (nm); Parameters:*BeforeWait(ms):0*AfterWait(ms):0; Grating#: 0; Line Density(Grv/mm): 1800; Blaze: 400nm; Input Slit(mm): 0.050; Output Slit(mm): 0.100;
#Instrument: SR530@SR530.lvclass Function:Read Mag & Phase (V,°); Parameters:*BeforeWait(ms):1000*AfterWait(ms):0BandFilter: On; LineFilter1x: On; LineFilter2x: On; Expand Ch1: Off; Expand Ch2: Off; Sensitivity: 10 mV; Pre Time: 300 ms; Post Time: 0.1 s; Dynamic Res.: Low; Reference Trigger: Symmetric; Channels Settings: R, Teta; Frequency: 320.000000; 

#Triax320.Position(nm)         	SR530.Mag(V)                  	SR530.Phase(°)                
333.5149333333E+0	0E+0	0E+0
333.6057333333E+0	0E+0	0E+0
333.6964E+0	0E+0	0E+0
333.7872E+0	0E+0	0E+0
333.8778666667E+0	0E+0	0E+0
334.014E+0	0E+0	0E+0
334.1046666667E+0	0E+0	0E+0
334.1954666667E+0	0E+0	0E+0
334.2861333333E+0	33E-6	0E+0
334.4222666667E+0	35E-6	0E+0
334.5129333333E+0	13E-6	0E+0
334.6036E+0	0E+0	0E+0
334.6944E+0	0E+0	0E+0
334.7851333333E+0	0E+0	0E+0
334.9212E+0	0E+0	0E+0
335.0118666667E+0	0E+0	0E+0
335.1026E+0	0E+0	0E+0
335.1932666667E+0	0E+0	0E+0
335.284E+0	0E+0	0E+0
335.42E+0	0E+0	0E+0
335.5108E+0	0E+0	0E+0
335.6013333333E+0	0E+0	0E+0
335.6921333333E+0	0E+0	0E+0
335.7828E+0	0E+0	0E+0
335.9188E+0	0E+0	0E+0
336.0094666667E+0	0E+0	0E+0
336.1001333333E+0	0E+0	0E+0
336.1908E+0	0E+0	0E+0
336.2814666667E+0	0E+0	0E+0
336.4174666667E+0	0E+0	0E+0
336.5082E+0	0E+0	0E+0
336.5988E+0	0E+0	0E+0
336.6894666667E+0	0E+0	0E+0
336.7801333333E+0	0E+0	0E+0
336.916E+0	0E+0	0E+0
337.0067333333E+0	0E+0	0E+0
337.0973333333E+0	0E+0	0E+0
337.188E+0	0E+0	0E+0
337.2786666667E+0	0E+0	0E+0
337.4146E+0	0E+0	0E+0
337.5053333333E+0	0E+0	0E+0
337.5959333333E+0	0E+0	0E+0
337.6865333333E+0	0E+0	0E+0
337.8224666667E+0	0E+0	0E+0
337.9130666667E+0	0E+0	0E+0
338.0037333333E+0	0E+0	0E+0
338.0942666667E+0	0E+0	0E+0
338.1849333333E+0	0E+0	0E+0
338.3208666667E+0	0E+0	0E+0
338.4114666667E+0	0E+0	0E+0
338.5021333333E+0	0E+0	0E+0
338.5926666667E+0	0E+0	0E+0
338.6833333333E+0	0E+0	0E+0
338.8192E+0	0E+0	0E+0
338.9097333333E+0	0E+0	0E+0
339.0003333333E+0	0E+0	0E+0
339.0909333333E+0	0E+0	0E+0
339.1815333333E+0	0E+0	0E+0
339.3174666667E+0	0E+0	0E+0
339.408E+0	0E+0	0E+0
339.4985333333E+0	0E+0	0E+0
339.5892E+0	0E+0	0E+0
339.6797333333E+0	0E+0	0E+0
339.8156E+0	0E+0	0E+0
339.9061333333E+0	0E+0	0E+0
339.9966666667E+0	0E+0	0E+0
340.0872666667E+0	0E+0	0E+0
340.1778666667E+0	0E+0	0E+0
340.3136E+0	0E+0	0E+0
340.4042E+0	0E+0	0E+0
340.4948E+0	0E+0	0E+0
340.5853333333E+0	0E+0	0E+0
340.7210666667E+0	0E+0	0E+0
340.8116666667E+0	0E+0	0E+0
340.9022E+0	0E+0	0E+0
340.9926666667E+0	0E+0	0E+0
341.0832E+0	0E+0	0E+0
341.2190666667E+0	0E+0	0E+0
341.3095333333E+0	0E+0	0E+0
341.4001333333E+0	0E+0	0E+0
341.4906666667E+0	0E+0	0E+0
341.5811333333E+0	0E+0	0E+0
341.7169333333E+0	0E+0	0E+0
341.8074666667E+0	0E+0	0E+0
341.8979333333E+0	0E+0	0E+0
341.9884E+0	0E+0	0E+0
342.0789333333E+0	0E+0	0E+0
342.2146666667E+0	0E+0	0E+0
342.3052E+0	0E+0	0E+0
342.3957333333E+0	0E+0	0E+0
342.4862E+0	0E+0	0E+0
342.6218666667E+0	0E+0	0E+0
342.7124E+0	0E+0	0E+0
342.8028666667E+0	0E+0	0E+0
342.8933333333E+0	0E+0	0E+0
342.9838666667E+0	0E+0	0E+0
343.1196E+0	0E+0	0E+0
343.21E+0	0E+0	0E+0
343.3005333333E+0	0E+0	0E+0
343.3909333333E+0	0E+0	0E+0
343.4814666667E+0	0E+0	0E+0
343.6171333333E+0	0E+0	0E+0
343.7075333333E+0	0E+0	0E+0
343.798E+0	0E+0	0E+0
343.8885333333E+0	0E+0	0E+0
343.9789333333E+0	0E+0	0E+0
344.1146E+0	0E+0	0E+0
344.2050666667E+0	0E+0	0E+0
344.2954666667E+0	0E+0	0E+0
344.3859333333E+0	0E+0	0E+0
344.5216E+0	0E+0	0E+0
344.612E+0	0E+0	0E+0
344.7024E+0	0E+0	0E+0
344.7928E+0	0E+0	0E+0
344.8832E+0	0E+0	0E+0
345.0188666667E+0	0E+0	0E+0
345.1093333333E+0	0E+0	0E+0
345.1997333333E+0	0E+0	0E+0
345.2902E+0	0E+0	0E+0
345.3806E+0	0E+0	0E+0
345.5161333333E+0	0E+0	0E+0
345.6066E+0	0E+0	0E+0
345.6969333333E+0	0E+0	0E+0
345.7873333333E+0	0E+0	0E+0
345.8777333333E+0	0E+0	0E+0
346.0133333333E+0	0E+0	0E+0
346.1037333333E+0	0E+0	0E+0
346.1941333333E+0	0E+0	0E+0
346.2844666667E+0	0E+0	0E+0
346.4201333333E+0	0E+0	0E+0
346.5104E+0	0E+0	0E+0
346.6008E+0	0E+0	0E+0
346.6912E+0	0E+0	0E+0
346.7815333333E+0	0E+0	0E+0
346.9170666667E+0	0E+0	0E+0
347.0074666667E+0	0E+0	0E+0
347.0977333333E+0	0E+0	0E+0
347.1881333333E+0	0E+0	0E+0
347.2785333333E+0	0E+0	0E+0
347.414E+0	0E+0	0E+0
347.5044E+0	0E+0	0E+0
347.5946666667E+0	0E+0	0E+0
347.6850666667E+0	0E+0	0E+0
347.8206E+0	0E+0	0E+0
347.9109333333E+0	0E+0	0E+0
348.0012666667E+0	0E+0	0E+0
348.0915333333E+0	0E+0	0E+0
348.1819333333E+0	0E+0	0E+0
348.3174E+0	0E+0	0E+0
348.4077333333E+0	0E+0	0E+0
348.498E+0	0E+0	0E+0
348.5884E+0	0E+0	0E+0
348.6786666667E+0	0E+0	0E+0
348.8141333333E+0	0E+0	0E+0
348.9044E+0	0E+0	0E+0
348.9948E+0	0E+0	0E+0
349.0849333333E+0	0E+0	0E+0
349.2204E+0	0E+0	0E+0
349.3108E+0	0E+0	0E+0
349.4010666667E+0	0E+0	0E+0
349.4913333333E+0	0E+0	0E+0
349.5816E+0	0E+0	0E+0
349.717E+0	0E+0	0E+0
349.8073333333E+0	0E+0	0E+0
349.8976E+0	0E+0	0E+0
349.9878666667E+0	0E+0	0E+0
350.0781333333E+0	0E+0	0E+0
350.2135333333E+0	0E+0	0E+0
350.3038E+0	0E+0	0E+0
350.394E+0	0E+0	0E+0
350.4843333333E+0	0E+0	0E+0
350.6197333333E+0	0E+0	0E+0
350.71E+0	0E+0	0E+0
350.8001333333E+0	0E+0	0E+0
350.8904666667E+0	0E+0	0E+0
350.9806666667E+0	0E+0	0E+0
351.1161333333E+0	0E+0	0E+0
351.2064E+0	0E+0	0E+0
351.2965333333E+0	0E+0	0E+0
351.3868E+0	0E+0	0E+0
351.5221333333E+0	0E+0	0E+0
351.6123333333E+0	0E+0	0E+0
351.7026E+0	0E+0	0E+0
351.7928E+0	0E+0	0E+0
351.8829333333E+0	0E+0	0E+0
352.0183333333E+0	0E+0	0E+0
352.1085333333E+0	0E+0	0E+0
352.1986666667E+0	0E+0	0E+0
352.2889333333E+0	0E+0	0E+0
352.3791333333E+0	0E+0	0E+0
352.5144E+0	0E+0	0E+0
352.6046666667E+0	0E+0	0E+0
352.6948E+0	0E+0	0E+0
352.7849333333E+0	0E+0	0E+0
352.9202666667E+0	0E+0	0E+0
353.0104666667E+0	0E+0	0E+0
353.1006666667E+0	0E+0	0E+0
353.1908666667E+0	0E+0	0E+0
353.281E+0	0E+0	0E+0
353.4162666667E+0	0E+0	0E+0
353.5064666667E+0	0E+0	0E+0
353.5966666667E+0	0E+0	0E+0
353.6866666667E+0	0E+0	0E+0
353.822E+0	0E+0	0E+0
353.9122E+0	0E+0	0E+0
354.0023333333E+0	0E+0	0E+0
354.0924666667E+0	0E+0	0E+0
354.1826666667E+0	0E+0	0E+0
354.3178666667E+0	0E+0	0E+0
354.408E+0	0E+0	0E+0
354.498E+0	0E+0	0E+0
354.5882666667E+0	0E+0	0E+0
354.6784E+0	0E+0	0E+0
354.8136E+0	0E+0	0E+0
354.9037333333E+0	0E+0	0E+0
354.9938E+0	0E+0	0E+0
355.084E+0	0E+0	0E+0
355.2191333333E+0	0E+0	0E+0
355.3092E+0	0E+0	0E+0
355.3993333333E+0	0E+0	0E+0
355.4894666667E+0	0E+0	0E+0
355.5796E+0	0E+0	0E+0
355.7146666667E+0	0E+0	0E+0
355.8048E+0	0E+0	0E+0
355.8949333333E+0	0E+0	0E+0
355.9850666667E+0	0E+0	0E+0
356.1201333333E+0	0E+0	0E+0
356.2102666667E+0	0E+0	0E+0
356.3003333333E+0	0E+0	0E+0
356.3904666667E+0	0E+0	0E+0
356.4805333333E+0	0E+0	0E+0
356.6156E+0	0E+0	0E+0
356.7057333333E+0	0E+0	0E+0
356.7957333333E+0	0E+0	0E+0
356.8858666667E+0	0E+0	0E+0
357.0209333333E+0	0E+0	0E+0
357.1109333333E+0	0E+0	0E+0
357.201E+0	0E+0	0E+0
357.2911333333E+0	0E+0	0E+0
357.3812E+0	0E+0	0E+0
357.5162E+0	0E+0	0E+0
357.6062666667E+0	0E+0	0E+0
357.6963333333E+0	0E+0	0E+0
357.7863333333E+0	0E+0	0E+0
357.9213333333E+0	0E+0	0E+0
358.0114666667E+0	0E+0	0E+0
358.1014666667E+0	0E+0	0E+0
358.1914666667E+0	0E+0	0E+0
358.2814666667E+0	0E+0	0E+0
358.4165333333E+0	0E+0	0E+0
358.5065333333E+0	0E+0	0E+0
358.5966E+0	0E+0	0E+0
358.6866666667E+0	0E+0	0E+0
358.8216E+0	0E+0	0E+0
358.9116666667E+0	0E+0	0E+0
359.0016E+0	0E+0	0E+0
359.0916E+0	0E+0	0E+0
359.1816E+0	0E+0	0E+0
359.3166E+0	0E+0	0E+0
359.4066E+0	0E+0	0E+0
359.4966E+0	0E+0	0E+0
359.5866E+0	0E+0	0E+0
359.7216E+0	0E+0	0E+0
359.8115333333E+0	0E+0	0E+0
359.9015333333E+0	0E+0	0E+0
359.9914666667E+0	0E+0	0E+0
360.0814666667E+0	0E+0	0E+0
360.2164E+0	0E+0	0E+0
360.3064E+0	0E+0	0E+0
360.3963333333E+0	0E+0	0E+0
360.4862E+0	0E+0	0E+0
360.6212E+0	0E+0	0E+0
360.7112E+0	0E+0	0E+0
360.8011333333E+0	0E+0	0E+0
360.8910666667E+0	0E+0	0E+0
360.981E+0	0E+0	0E+0
361.1159333333E+0	0E+0	0E+0
361.2058666667E+0	0E+0	0E+0
361.2958E+0	0E+0	0E+0
361.3857333333E+0	0E+0	0E+0
361.5206666667E+0	0E+0	0E+0
361.6105333333E+0	0E+0	0E+0
361.7004666667E+0	0E+0	0E+0
361.7904E+0	0E+0	0E+0
361.8803333333E+0	0E+0	0E+0
362.0151333333E+0	0E+0	0E+0
362.1050666667E+0	0E+0	0E+0
362.1949333333E+0	0E+0	0E+0
362.2848E+0	0E+0	0E+0
362.4197333333E+0	0E+0	0E+0
362.5096E+0	0E+0	0E+0
362.5994666667E+0	0E+0	0E+0
362.6894666667E+0	0E+0	0E+0
362.7793333333E+0	0E+0	0E+0
362.9141333333E+0	0E+0	0E+0
363.004E+0	0E+0	0E+0
363.0938666667E+0	0E+0	0E+0
363.1837333333E+0	0E+0	0E+0
363.3186E+0	0E+0	0E+0
363.4084E+0	0E+0	0E+0
363.4982666667E+0	0E+0	0E+0
363.5881333333E+0	0E+0	0E+0
363.678E+0	0E+0	0E+0
363.8128E+0	0E+0	0E+0
363.9026666667E+0	0E+0	0E+0
363.9924666667E+0	0E+0	0E+0
364.0823333333E+0	0E+0	0E+0
364.2171333333E+0	0E+0	0E+0
364.3069333333E+0	0E+0	0E+0
364.3968E+0	0E+0	0E+0
364.4866E+0	0E+0	0E+0
364.6213333333E+0	0E+0	0E+0
364.7112E+0	0E+0	0E+0
364.8010666667E+0	0E+0	0E+0
364.8908666667E+0	0E+0	0E+0
364.9806666667E+0	0E+0	0E+0
365.1153333333E+0	33E-6	0E+0
365.2052E+0	573E-6	-73.95E+0
365.2950666667E+0	1.853E-3	-69.75E+0
365.3848666667E+0	750E-6	-72.05E+0
365.5195333333E+0	200E-6	-71.8E+0
365.6093333333E+0	95E-6	-74.75E+0
365.6992E+0	540E-6	-73.9E+0
365.7889333333E+0	600E-6	-70.05E+0
365.8788E+0	230E-6	-68.3E+0
366.0133333333E+0	45E-6	-63.6E+0
366.1032E+0	0E+0	0E+0
366.1929333333E+0	0E+0	0E+0
366.2826666667E+0	0E+0	0E+0
366.4174666667E+0	8E-6	0E+0
366.5072E+0	255E-6	-72.9E+0
366.597E+0	548E-6	-70.8E+0
366.6866666667E+0	198E-6	-67.7E+0
366.8213333333E+0	38E-6	0E+0
366.9112E+0	0E+0	0E+0
367.0009333333E+0	0E+0	0E+0
367.0906666667E+0	0E+0	0E+0
367.1804E+0	0E+0	0E+0
367.3150666667E+0	0E+0	0E+0
367.4048E+0	0E+0	0E+0
367.4945333333E+0	0E+0	0E+0
367.5842666667E+0	0E+0	0E+0
367.7188666667E+0	0E+0	0E+0
367.8086E+0	0E+0	0E+0
367.8982666667E+0	0E+0	0E+0
367.988E+0	0E+0	0E+0
368.0777333333E+0	0E+0	0E+0
368.2124E+0	0E+0	0E+0
368.302E+0	0E+0	0E+0
368.3918E+0	0E+0	0E+0
368.4814666667E+0	0E+0	0E+0
368.616E+0	0E+0	0E+0
368.7057333333E+0	0E+0	0E+0
368.7954666667E+0	0E+0	0E+0
368.8851333333E+0	0E+0	0E+0
369.0196666667E+0	0E+0	0E+0
369.1093333333E+0	0E+0	0E+0
369.1990666667E+0	0E+0	0E+0
369.2888E+0	0E+0	0E+0
369.3784E+0	0E+0	0E+0
369.5129333333E+0	0E+0	0E+0
369.6026666667E+0	0E+0	0E+0
369.6923333333E+0	0E+0	0E+0
369.782E+0	0E+0	0E+0
369.9165333333E+0	0E+0	0E+0
370.0061333333E+0	0E+0	0E+0
370.0958E+0	0E+0	0E+0
370.1854666667E+0	0E+0	0E+0
370.3199333333E+0	0E+0	0E+0
370.4096E+0	0E+0	0E+0
370.4993333333E+0	0E+0	0E+0
370.5888E+0	0E+0	0E+0
370.6785333333E+0	0E+0	0E+0
370.8129333333E+0	0E+0	0E+0
370.9026666667E+0	0E+0	0E+0
370.9922E+0	0E+0	0E+0
371.0818666667E+0	0E+0	0E+0
371.2162666667E+0	0E+0	0E+0
371.306E+0	0E+0	0E+0
371.3956E+0	0E+0	0E+0
371.4852E+0	0E+0	0E+0
371.6196E+0	0E+0	0E+0
371.7092E+0	0E+0	0E+0
371.7988E+0	0E+0	0E+0
371.8884E+0	0E+0	0E+0
371.9781333333E+0	0E+0	0E+0
372.1124666667E+0	0E+0	0E+0
372.202E+0	0E+0	0E+0
372.2916E+0	0E+0	0E+0
372.3812E+0	0E+0	0E+0
372.5156E+0	0E+0	0E+0
372.6052E+0	0E+0	0E+0
372.6948E+0	0E+0	0E+0
372.7842666667E+0	0E+0	0E+0
372.9186666667E+0	0E+0	0E+0
373.0082666667E+0	0E+0	0E+0
373.0978666667E+0	0E+0	0E+0
373.1873333333E+0	0E+0	0E+0
373.3217333333E+0	0E+0	0E+0
373.4113333333E+0	0E+0	0E+0
373.5008E+0	0E+0	0E+0
373.5903333333E+0	0E+0	0E+0
373.68E+0	0E+0	0E+0
373.8142E+0	0E+0	0E+0
373.9037333333E+0	0E+0	0E+0
373.9932666667E+0	0E+0	0E+0
374.0828E+0	0E+0	0E+0
374.2171333333E+0	0E+0	0E+0
374.3066666667E+0	0E+0	0E+0
374.3961333333E+0	0E+0	0E+0
374.4857333333E+0	0E+0	0E+0
374.62E+0	0E+0	0E+0
374.7094666667E+0	0E+0	0E+0
374.7990666667E+0	0E+0	0E+0
374.8885333333E+0	0E+0	0E+0
374.978E+0	0E+0	0E+0
375.1122666667E+0	0E+0	0E+0
375.2018E+0	0E+0	0E+0
375.2913333333E+0	0E+0	0E+0
375.3808E+0	0E+0	0E+0
375.5149333333E+0	0E+0	0E+0
375.6045333333E+0	0E+0	0E+0
375.694E+0	0E+0	0E+0
375.7834666667E+0	0E+0	0E+0
375.9176666667E+0	0E+0	0E+0
376.0071333333E+0	0E+0	0E+0
376.0966666667E+0	0E+0	0E+0
376.1861333333E+0	0E+0	0E+0
376.3202666667E+0	0E+0	0E+0
376.4097333333E+0	0E+0	0E+0
376.4992E+0	0E+0	0E+0
376.5886666667E+0	0E+0	0E+0
376.6781333333E+0	0E+0	0E+0
376.8122E+0	0E+0	0E+0
376.9017333333E+0	0E+0	0E+0
376.9912E+0	0E+0	0E+0
377.0806E+0	0E+0	0E+0
377.2148E+0	0E+0	0E+0
377.3041333333E+0	0E+0	0E+0
377.3936E+0	0E+0	0E+0
377.4830666667E+0	0E+0	0E+0
377.6172E+0	0E+0	0E+0
377.7066E+0	0E+0	0E+0
377.796E+0	0E+0	0E+0
377.8854666667E+0	0E+0	0E+0
378.0195333333E+0	0E+0	0E+0
378.1089333333E+0	0E+0	0E+0
378.1983333333E+0	0E+0	0E+0
