#2018-10-10
#18:15
#Balayage par: Administrateur
#ScanTask Size: 13,13


#Y Axis.Position(Units)        	X Axis.Position(Units)        	LeafMagnetometer.X(nT)        	LeafMagnetometer.Y(nT)        	LeafMagnetometer.Z(nT)        	LeafMagnetometer.Total(nT)    
800E+0	525E+0	13.246139770507812E+3	-5.65338232421875E+3	-58.331650390625E+3	60.083299243067624E+3
500E+0	550E+0	12.934408447265625E+3	-5.8250757446289062E+3	-58.56541845703125E+3	60.258933707628894E+3
525E+0	550E+0	12.724922973632812E+3	-5.6553563842773437E+3	-58.1372548828125E+3	59.781665174427842E+3
550E+0	550E+0	12.667479858398437E+3	-5.7859207763671875E+3	-58.29430078125E+3	59.934697256894018E+3
575E+0	550E+0	12.679075561523437E+3	-5.7718092041015625E+3	-58.29662451171875E+3	59.938047311102207E+3
600E+0	550E+0	12.628178833007812E+3	-5.876019287109375E+3	-58.44841552734375E+3	60.085074158889853E+3
625E+0	550E+0	12.564124633789062E+3	-5.9870294799804687E+3	-58.61156494140625E+3	60.241328825513592E+3
650E+0	550E+0	12.54246044921875E+3	-6.0556324462890625E+3	-58.74945458984375E+3	60.3778337445578E+3
675E+0	550E+0	12.612088256835937E+3	-6.0906887817382812E+3	-58.8209033203125E+3	60.465364552779662E+3
700E+0	550E+0	12.70460986328125E+3	-6.0948291625976562E+3	-58.83975732421875E+3	60.503484211096096E+3
725E+0	550E+0	12.814970092773437E+3	-6.072856201171875E+3	-58.824646484375E+3	60.509854189456149E+3
750E+0	550E+0	12.966819091796875E+3	-6.0210438842773437E+3	-58.75972216796875E+3	60.47393438007561E+3
775E+0	550E+0	13.139535766601562E+3	-5.9389979858398437E+3	-58.6472998046875E+3	60.393917461357734E+3
800E+0	550E+0	13.142760131835937E+3	-5.9427305297851562E+3	-58.64765625E+3	60.395332560360286E+3
500E+0	575E+0	13.35676171875E+3	-5.8307010498046875E+3	-58.48299169921875E+3	60.271561785592428E+3
525E+0	575E+0	12.67083740234375E+3	-5.7266396484375E+3	-58.20281884765625E+3	59.840731289669595E+3
550E+0	575E+0	12.614338745117187E+3	-5.8947086181640625E+3	-58.398345703125E+3	60.035292664296518E+3
575E+0	575E+0	12.584367797851562E+3	-6.0407146606445312E+3	-58.59253125E+3	60.232397627418002E+3
600E+0	575E+0	12.544192993164062E+3	-6.1445468139648437E+3	-58.7470615234375E+3	60.38484852095462E+3
625E+0	575E+0	12.5277041015625E+3	-6.2090028076171875E+3	-58.8602978515625E+3	60.498182562831404E+3
650E+0	575E+0	12.557429321289062E+3	-6.256671875E+3	-58.94852294921875E+3	60.595080944671019E+3
675E+0	575E+0	12.635502197265625E+3	-6.2880953979492187E+3	-58.99678076171875E+3	60.661491429714522E+3
700E+0	575E+0	12.63621484375E+3	-6.2872010498046875E+3	-58.99337939453125E+3	60.658239737044932E+3
725E+0	575E+0	12.740218994140625E+3	-6.2871875610351562E+3	-59.00273681640625E+3	60.689086947621246E+3
750E+0	575E+0	12.903160400390625E+3	-6.2591993408203125E+3	-58.97085693359375E+3	60.689634471513273E+3
775E+0	575E+0	13.133415405273437E+3	-6.17089111328125E+3	-58.85364599609375E+3	60.616158141744803E+3
800E+0	575E+0	13.434007446289062E+3	-6.0441463623046875E+3	-58.660142578125E+3	60.481545937004565E+3
500E+0	600E+0	13.211879028320312E+3	-6.1422691040039062E+3	-58.8101162109375E+3	60.588048166747561E+3
525E+0	600E+0	12.542021606445312E+3	-6.01122900390625E+3	-58.47200341796875E+3	60.103350203020513E+3
550E+0	600E+0	12.528373168945312E+3	-6.142455322265625E+3	-58.62023388671875E+3	60.257962884650566E+3
575E+0	600E+0	12.512950805664062E+3	-6.2481550903320312E+3	-58.77235498046875E+3	60.413603531891902E+3
600E+0	600E+0	12.521099487304687E+3	-6.2505501708984375E+3	-58.772328125E+3	60.415513330370297E+3
625E+0	600E+0	12.499806274414062E+3	-6.3459578857421875E+3	-58.9045146484375E+3	60.549637221771023E+3
650E+0	600E+0	12.510812866210937E+3	-6.4300541381835937E+3	-59.02643212890625E+3	60.679372004276913E+3
675E+0	600E+0	12.586362426757812E+3	-6.491309326171875E+3	-59.1265732421875E+3	60.798896438748896E+3
700E+0	600E+0	12.7283583984375E+3	-6.5094580688476562E+3	-59.1548505859375E+3	60.857876214022675E+3
725E+0	600E+0	12.91059326171875E+3	-6.4840070190429687E+3	-59.12330126953125E+3	60.862886739099609E+3
