#2018-10-10
#17:18
#Balayage par: Administrateur
#ScanTask Size: 9,9


#Y Axis.Position(Units)        	X Axis.Position(Units)        	LeafMagnetometer.X(nT)        	LeafMagnetometer.Y(nT)        	LeafMagnetometer.Z(nT)        	LeafMagnetometer.Total(nT)    
550E+0	600E+0	12.622467529296875E+3	-5.9766923828125E+3	-58.665302734375E+3	60.304774662929558E+3
575E+0	600E+0	12.604598388671875E+3	-6.1040473022460937E+3	-58.82283154296875E+3	60.46702701260327E+3
600E+0	600E+0	12.59442822265625E+3	-6.216054931640625E+3	-58.9764248046875E+3	60.625721162645044E+3
625E+0	600E+0	12.581081176757812E+3	-6.3164273681640625E+3	-59.1103525390625E+3	60.763601161232109E+3
650E+0	600E+0	12.581566040039062E+3	-6.3892909545898437E+3	-59.22397412109375E+3	60.881840392264545E+3
675E+0	600E+0	12.631291625976562E+3	-6.43967822265625E+3	-59.30476416015625E+3	60.976015276394937E+3
700E+0	600E+0	12.72275390625E+3	-6.465956787109375E+3	-59.35084716796875E+3	61.042613035405127E+3
500E+0	625E+0	12.601556518554687E+3	-6.4195262451171875E+3	-59.264208984375E+3	60.92828982531411E+3
525E+0	625E+0	12.528583984375E+3	-6.0309608154296875E+3	-58.65131591796875E+3	60.276988003690829E+3
550E+0	625E+0	12.520609497070312E+3	-6.1849989624023437E+3	-58.81526611328125E+3	60.450442187627712E+3
575E+0	625E+0	12.526871215820312E+3	-6.317543701171875E+3	-58.96478271484375E+3	60.610889770083275E+3
600E+0	625E+0	12.52602783203125E+3	-6.4362808227539062E+3	-59.11442578125E+3	60.768766597135436E+3
625E+0	625E+0	12.529864501953125E+3	-6.533459716796875E+3	-59.24600439453125E+3	60.907906876408357E+3
650E+0	625E+0	12.5527265625E+3	-6.6170103149414062E+3	-59.361724609375E+3	61.034177287178034E+3
675E+0	625E+0	12.62111865234375E+3	-6.6740864868164062E+3	-59.44436669921875E+3	61.134846133541068E+3
700E+0	625E+0	12.731814819335937E+3	-6.7021604614257812E+3	-59.48747998046875E+3	61.202768480457947E+3
500E+0	650E+0	12.575977905273437E+3	-6.6455392456054687E+3	-59.40257470703125E+3	61.081787516371805E+3
525E+0	650E+0	12.409401733398437E+3	-6.4003696899414062E+3	-58.93330810546875E+3	60.564785145063914E+3
550E+0	650E+0	12.405684692382812E+3	-6.39389697265625E+3	-58.9264189453125E+3	60.556637007484242E+3
575E+0	650E+0	12.427117553710937E+3	-6.5421102905273437E+3	-59.085408203125E+3	60.731527580135924E+3
600E+0	650E+0	12.4561591796875E+3	-6.6693809204101562E+3	-59.24256982421875E+3	60.904179583512698E+3
625E+0	650E+0	12.477413818359375E+3	-6.7756158447265625E+3	-59.36961083984375E+3	61.043804335664943E+3
650E+0	650E+0	12.517794799804687E+3	-6.858104736328125E+3	-59.480142578125E+3	61.168756397588841E+3
675E+0	650E+0	12.6032392578125E+3	-6.9240823974609375E+3	-59.55940478515625E+3	61.270774142259746E+3
700E+0	650E+0	12.73423388671875E+3	-6.9534935913085937E+3	-59.5987978515625E+3	61.339455682673215E+3
500E+0	675E+0	12.892946411132812E+3	-6.9623275146484375E+3	-59.6002099609375E+3	61.374975893257775E+3
525E+0	675E+0	12.284569458007812E+3	-6.6289065551757812E+3	-59.03955615234375E+3	60.667312397941328E+3
550E+0	675E+0	12.280007934570312E+3	-6.6266365356445312E+3	-59.03129150390625E+3	60.658097369391311E+3
575E+0	675E+0	12.318262817382812E+3	-6.7777947387695312E+3	-59.19105615234375E+3	60.837978852999913E+3
600E+0	675E+0	12.373790771484375E+3	-6.915739501953125E+3	-59.3396337890625E+3	61.009267290449723E+3
625E+0	675E+0	12.412655395507812E+3	-7.02861083984375E+3	-59.47278955078125E+3	61.159533185405526E+3
650E+0	675E+0	12.477026123046875E+3	-7.1193150634765625E+3	-59.58468505859375E+3	61.291892105717874E+3
675E+0	675E+0	12.58370654296875E+3	-7.1856041870117187E+3	-59.66364990234375E+3	61.398161495747714E+3
700E+0	675E+0	12.741763061523437E+3	-7.2208339233398437E+3	-59.70104736328125E+3	61.471199716629053E+3
500E+0	700E+0	12.519254028320312E+3	-7.1570213623046875E+3	-59.62543505859375E+3	61.344500873625657E+3
525E+0	700E+0	12.147679321289062E+3	-6.87482470703125E+3	-59.12637744140625E+3	60.751611109548648E+3
550E+0	700E+0	12.139907104492187E+3	-6.8692745971679687E+3	-59.12111376953125E+3	60.744307109694586E+3
575E+0	700E+0	12.208935913085937E+3	-7.0335729370117187E+3	-59.284521484375E+3	60.93590313194703E+3
600E+0	700E+0	12.281215698242187E+3	-7.173924560546875E+3	-59.42964697265625E+3	61.107912659229973E+3
625E+0	700E+0	12.343952392578125E+3	-7.2923173828125E+3	-59.55880224609375E+3	61.260121814321792E+3
650E+0	700E+0	12.426626708984375E+3	-7.3844397583007812E+3	-59.66617431640625E+3	61.392214001211905E+3
675E+0	700E+0	12.5497431640625E+3	-7.4567537231445312E+3	-59.7466650390625E+3	61.504176533541133E+3
700E+0	700E+0	12.729606323242187E+3	-7.4948570556640625E+3	-59.7809541015625E+3	61.579045417711488E+3
