#2020-11-05
#14:38
#Balayage par: dphy-morrislab
#ScanTask Size: 401

#Instrument: Monospec50@Monospec50.lvclass Function:Position (nm); Parameters:*BeforeWait(ms):0*AfterWait(ms):0
#Instrument: SR400@SR400.lvclass Function:Read_Count (Arb); Parameters:*BeforeWait(ms):0*AfterWait(ms):0; NbPeriod:2; Dwell(s)1.000000E-2; T Preset(s)1.000000E+0; Mode:A,B for T Preset

#Monospec50.Position(nm)       	SR400.Compte moy(ph)          
575E+0	164E+0
575.5E+0	71E+0
576E+0	136E+0
576.5E+0	162E+0
577E+0	145E+0
577.5E+0	182E+0
578E+0	230.5E+0
578.5E+0	207.5E+0
579E+0	203.5E+0
579.5E+0	121.5E+0
580E+0	153.5E+0
580.5E+0	153.5E+0
581E+0	128E+0
581.5E+0	250E+0
582E+0	289E+0
582.5E+0	228E+0
583E+0	229E+0
583.5E+0	195.5E+0
584E+0	221.5E+0
584.5E+0	200E+0
585E+0	403E+0
585.5E+0	279.5E+0
586E+0	292E+0
586.5E+0	175.5E+0
587E+0	296.5E+0
587.5E+0	243E+0
588E+0	212E+0
588.5E+0	223.5E+0
589E+0	216.5E+0
589.5E+0	200.5E+0
590E+0	149.5E+0
590.5E+0	218.5E+0
591E+0	148.5E+0
591.5E+0	201.5E+0
592E+0	165.5E+0
592.5E+0	210E+0
593E+0	163E+0
593.5E+0	181.5E+0
594E+0	132E+0
594.5E+0	86E+0
595E+0	125E+0
595.5E+0	157E+0
596E+0	103.5E+0
596.5E+0	136.5E+0
597E+0	97.5E+0
597.5E+0	103E+0
598E+0	97E+0
598.5E+0	83.5E+0
599E+0	261E+0
599.5E+0	155E+0
600E+0	224.5E+0
600.5E+0	158.5E+0
601E+0	94.5E+0
601.5E+0	82.5E+0
602E+0	125.5E+0
602.5E+0	181.5E+0
603E+0	89E+0
603.5E+0	150.5E+0
604E+0	110.5E+0
604.5E+0	121E+0
605E+0	120E+0
605.5E+0	113E+0
606E+0	218E+0
606.5E+0	226E+0
607E+0	87E+0
607.5E+0	208.5E+0
608E+0	141E+0
608.5E+0	149E+0
609E+0	232.5E+0
609.5E+0	380.5E+0
610E+0	743.5E+0
610.5E+0	675.5E+0
611E+0	853.5E+0
611.5E+0	707E+0
612E+0	919E+0
612.5E+0	577.5E+0
613E+0	377E+0
613.5E+0	356.5E+0
614E+0	430E+0
614.5E+0	319E+0
615E+0	298.5E+0
615.5E+0	325.5E+0
616E+0	401E+0
616.5E+0	258.5E+0
617E+0	228.5E+0
617.5E+0	202E+0
618E+0	155.5E+0
618.5E+0	331.5E+0
619E+0	220E+0
619.5E+0	238.5E+0
620E+0	231E+0
620.5E+0	338.5E+0
621E+0	255E+0
621.5E+0	260E+0
622E+0	261.5E+0
622.5E+0	289E+0
623E+0	256E+0
623.5E+0	284.5E+0
624E+0	293.5E+0
624.5E+0	234.5E+0
625E+0	289.5E+0
625.5E+0	225.5E+0
626E+0	181E+0
626.5E+0	251.5E+0
627E+0	189.5E+0
627.5E+0	152.5E+0
628E+0	137.5E+0
628.5E+0	190.5E+0
629E+0	190E+0
629.5E+0	203E+0
630E+0	270.5E+0
630.5E+0	152E+0
631E+0	167E+0
631.5E+0	284E+0
632E+0	175.5E+0
632.5E+0	174.5E+0
633E+0	127.5E+0
633.5E+0	108.5E+0
634E+0	160E+0
634.5E+0	122E+0
635E+0	181.5E+0
635.5E+0	160.5E+0
636E+0	149E+0
636.5E+0	238E+0
637E+0	152E+0
637.5E+0	138E+0
638E+0	279E+0
638.5E+0	142E+0
639E+0	251E+0
639.5E+0	263.5E+0
640E+0	235E+0
640.5E+0	249E+0
641E+0	164E+0
641.5E+0	269E+0
642E+0	100.5E+0
642.5E+0	147.5E+0
643E+0	164E+0
643.5E+0	198E+0
644E+0	191E+0
644.5E+0	180E+0
645E+0	136.5E+0
645.5E+0	192E+0
646E+0	240E+0
646.5E+0	200.5E+0
647E+0	107E+0
647.5E+0	167E+0
648E+0	264.5E+0
648.5E+0	203E+0
649E+0	149E+0
649.5E+0	96E+0
650E+0	91E+0
650.5E+0	180E+0
651E+0	173.5E+0
651.5E+0	179E+0
652E+0	223.5E+0
652.5E+0	208E+0
653E+0	144.5E+0
653.5E+0	162E+0
654E+0	205E+0
654.5E+0	187E+0
655E+0	135E+0
655.5E+0	160E+0
656E+0	166.5E+0
656.5E+0	135E+0
657E+0	101E+0
657.5E+0	116E+0
658E+0	258.5E+0
658.5E+0	155E+0
659E+0	110.5E+0
659.5E+0	166E+0
660E+0	139E+0
660.5E+0	91E+0
661E+0	201.5E+0
661.5E+0	162E+0
662E+0	281E+0
662.5E+0	186E+0
663E+0	95.5E+0
663.5E+0	126E+0
664E+0	232.5E+0
664.5E+0	104.5E+0
665E+0	90E+0
665.5E+0	93.5E+0
666E+0	171.5E+0
666.5E+0	301.5E+0
667E+0	115E+0
667.5E+0	179E+0
668E+0	106.5E+0
668.5E+0	122E+0
669E+0	70.5E+0
669.5E+0	135.5E+0
670E+0	101E+0
670.5E+0	88E+0
671E+0	224E+0
671.5E+0	158E+0
672E+0	146E+0
672.5E+0	97.5E+0
673E+0	105E+0
673.5E+0	77E+0
674E+0	148E+0
674.5E+0	105E+0
675E+0	79E+0
675.5E+0	188.5E+0
676E+0	79E+0
676.5E+0	100E+0
677E+0	137.5E+0
677.5E+0	94.5E+0
678E+0	79.5E+0
678.5E+0	142E+0
679E+0	86E+0
679.5E+0	124.5E+0
680E+0	108E+0
680.5E+0	85.5E+0
681E+0	90.5E+0
681.5E+0	75.5E+0
682E+0	56.5E+0
682.5E+0	57.5E+0
683E+0	116.5E+0
683.5E+0	72E+0
684E+0	65E+0
684.5E+0	150.5E+0
685E+0	131E+0
685.5E+0	109.5E+0
686E+0	127E+0
686.5E+0	96.5E+0
687E+0	62.5E+0
687.5E+0	43.5E+0
688E+0	93E+0
688.5E+0	123.5E+0
689E+0	63.5E+0
689.5E+0	79.5E+0
690E+0	65E+0
690.5E+0	64E+0
691E+0	60E+0
691.5E+0	114E+0
692E+0	83.5E+0
692.5E+0	203E+0
693E+0	127.5E+0
693.5E+0	149.5E+0
694E+0	136E+0
694.5E+0	100.5E+0
695E+0	101.5E+0
695.5E+0	152E+0
696E+0	64E+0
696.5E+0	86E+0
697E+0	99E+0
697.5E+0	59E+0
698E+0	67E+0
698.5E+0	64E+0
699E+0	37.5E+0
699.5E+0	33E+0
700E+0	18.5E+0
