#2020-11-05
#11:20
#Balayage par: dphy-morrislab
#ScanTask Size: 301

#Instrument: Monospec50@Monospec50.lvclass Function:Position (nm); Parameters:*BeforeWait(ms):0*AfterWait(ms):0
#Instrument: SR400@SR400.lvclass Function:Read_Count (Arb); Parameters:*BeforeWait(ms):0*AfterWait(ms):0; NbPeriod:1; Dwell(s)1.000000E-2; T Preset(s)1.000000E+0; Mode:A,B for T Preset

#Monospec50.Position(nm)       	SR400.Compte moy(ph)          
607E+0	8.221E+3
608E+0	8.657E+3
609E+0	8.903E+3
610E+0	9.558E+3
611E+0	10.14E+3
612E+0	10.581E+3
613E+0	10.988E+3
614E+0	11.598E+3
615E+0	12.379E+3
616E+0	12.337E+3
617E+0	12.595E+3
618E+0	13.088E+3
619E+0	13.725E+3
620E+0	14.847E+3
621E+0	14.349E+3
622E+0	15.093E+3
623E+0	14.34E+3
624E+0	16.082E+3
625E+0	15.74E+3
626E+0	16.303E+3
627E+0	15.815E+3
628E+0	16.514E+3
629E+0	16.025E+3
630E+0	15.334E+3
631E+0	16.325E+3
632E+0	16.764E+3
633E+0	16.599E+3
634E+0	17.557E+3
635E+0	17.365E+3
636E+0	17.34E+3
637E+0	17.539E+3
638E+0	18.165E+3
639E+0	18.515E+3
640E+0	17.14E+3
641E+0	17.097E+3
642E+0	17.99E+3
643E+0	17.581E+3
644E+0	17.364E+3
645E+0	17.93E+3
646E+0	17.078E+3
647E+0	18.562E+3
648E+0	18.485E+3
649E+0	18.012E+3
650E+0	17.826E+3
651E+0	17.967E+3
652E+0	17.313E+3
653E+0	19.385E+3
654E+0	17.279E+3
655E+0	18.305E+3
656E+0	18.38E+3
657E+0	17.878E+3
658E+0	17.204E+3
659E+0	18.608E+3
660E+0	18.987E+3
661E+0	17.873E+3
662E+0	16.858E+3
663E+0	18.61E+3
664E+0	17.626E+3
665E+0	18.241E+3
666E+0	18.375E+3
667E+0	17.241E+3
668E+0	17.747E+3
669E+0	17.78E+3
670E+0	17.333E+3
671E+0	18.447E+3
672E+0	17.039E+3
673E+0	18.075E+3
674E+0	17.48E+3
675E+0	17.471E+3
676E+0	15.911E+3
677E+0	17.082E+3
678E+0	17.148E+3
679E+0	17.063E+3
680E+0	17.132E+3
681E+0	16.666E+3
682E+0	16.584E+3
683E+0	17.335E+3
684E+0	15.779E+3
685E+0	16.494E+3
686E+0	15.13E+3
687E+0	15.545E+3
688E+0	14.789E+3
689E+0	15.264E+3
690E+0	15.997E+3
691E+0	15.552E+3
692E+0	15.384E+3
693E+0	14.794E+3
694E+0	14.963E+3
695E+0	15.757E+3
696E+0	14.059E+3
697E+0	14.126E+3
698E+0	14.792E+3
699E+0	14.531E+3
700E+0	13.902E+3
701E+0	13.008E+3
702E+0	14.137E+3
703E+0	13.155E+3
704E+0	12.804E+3
705E+0	12.858E+3
706E+0	11.986E+3
707E+0	13.105E+3
708E+0	12.557E+3
709E+0	12.32E+3
710E+0	11.922E+3
711E+0	12.28E+3
712E+0	10.618E+3
713E+0	11.269E+3
714E+0	10.893E+3
715E+0	11.441E+3
716E+0	10.867E+3
717E+0	11.474E+3
718E+0	10.852E+3
719E+0	11.413E+3
720E+0	10.465E+3
721E+0	9.763E+3
722E+0	10.411E+3
723E+0	10.219E+3
724E+0	9.572E+3
725E+0	9.173E+3
726E+0	10.323E+3
727E+0	9.341E+3
728E+0	8.577E+3
729E+0	9.388E+3
730E+0	9.052E+3
731E+0	8.038E+3
732E+0	8.006E+3
733E+0	8.431E+3
734E+0	8.521E+3
735E+0	7.654E+3
736E+0	8.156E+3
737E+0	7.989E+3
738E+0	6.75E+3
739E+0	6.745E+3
740E+0	7.636E+3
741E+0	7.403E+3
742E+0	7.044E+3
743E+0	6.817E+3
744E+0	6.274E+3
745E+0	6.792E+3
746E+0	6.115E+3
747E+0	6.422E+3
748E+0	6.068E+3
749E+0	6.244E+3
750E+0	7.174E+3
