#2020-11-05
#15:06
#Balayage par: dphy-morrislab
#ScanTask Size: 401

#Instrument: Monospec50@Monospec50.lvclass Function:Position (nm); Parameters:*BeforeWait(ms):0*AfterWait(ms):0
#Instrument: SR400@SR400.lvclass Function:Read_Count (Arb); Parameters:*BeforeWait(ms):0*AfterWait(ms):0; NbPeriod:2; Dwell(s)1.000000E-2; T Preset(s)1.000000E+0; Mode:A,B for T Preset

#Monospec50.Position(nm)       	SR400.Compte moy(ph)          
536E+0	125E+0
536.5E+0	140E+0
537E+0	160.5E+0
537.5E+0	96.5E+0
538E+0	137E+0
538.5E+0	131.5E+0
539E+0	94E+0
539.5E+0	215.5E+0
540E+0	374E+0
540.5E+0	413E+0
541E+0	441.5E+0
541.5E+0	569.5E+0
542E+0	621.5E+0
542.5E+0	745.5E+0
543E+0	843.5E+0
543.5E+0	773.5E+0
544E+0	567E+0
544.5E+0	696.5E+0
545E+0	572E+0
545.5E+0	711.5E+0
546E+0	482.5E+0
546.5E+0	416E+0
547E+0	359.5E+0
547.5E+0	275.5E+0
548E+0	247.5E+0
548.5E+0	242E+0
549E+0	188.5E+0
549.5E+0	149.5E+0
550E+0	221.5E+0
550.5E+0	178.5E+0
551E+0	138.5E+0
551.5E+0	197.5E+0
552E+0	143.5E+0
552.5E+0	106.5E+0
553E+0	166.5E+0
553.5E+0	182.5E+0
554E+0	135E+0
554.5E+0	92E+0
555E+0	99E+0
555.5E+0	122E+0
556E+0	169E+0
556.5E+0	93E+0
557E+0	134.5E+0
557.5E+0	140E+0
558E+0	88.5E+0
558.5E+0	207.5E+0
559E+0	212.5E+0
559.5E+0	59.5E+0
560E+0	148E+0
560.5E+0	89E+0
561E+0	102E+0
561.5E+0	118.5E+0
562E+0	161E+0
562.5E+0	160E+0
563E+0	99.5E+0
563.5E+0	74E+0
564E+0	115E+0
564.5E+0	93E+0
565E+0	119.5E+0
565.5E+0	60.5E+0
566E+0	92.5E+0
566.5E+0	91.5E+0
567E+0	89E+0
567.5E+0	78E+0
568E+0	60E+0
568.5E+0	248.5E+0
569E+0	110E+0
569.5E+0	108E+0
570E+0	73E+0
570.5E+0	108E+0
571E+0	59.5E+0
571.5E+0	96.5E+0
572E+0	141E+0
572.5E+0	52.5E+0
573E+0	130.5E+0
573.5E+0	60.5E+0
574E+0	88.5E+0
574.5E+0	56.5E+0
575E+0	170.5E+0
575.5E+0	75E+0
576E+0	90.5E+0
576.5E+0	141.5E+0
577E+0	169E+0
577.5E+0	154E+0
578E+0	85E+0
578.5E+0	109E+0
579E+0	117.5E+0
579.5E+0	112E+0
580E+0	106.5E+0
580.5E+0	287E+0
581E+0	114.5E+0
581.5E+0	94E+0
582E+0	112.5E+0
582.5E+0	104.5E+0
583E+0	197E+0
583.5E+0	316E+0
584E+0	212.5E+0
584.5E+0	156.5E+0
585E+0	201.5E+0
585.5E+0	195E+0
586E+0	278E+0
586.5E+0	472.5E+0
587E+0	363E+0
587.5E+0	353.5E+0
588E+0	280E+0
588.5E+0	250E+0
589E+0	202.5E+0
589.5E+0	128E+0
590E+0	135.5E+0
590.5E+0	123E+0
591E+0	200.5E+0
591.5E+0	197.5E+0
592E+0	191.5E+0
592.5E+0	161.5E+0
593E+0	119.5E+0
593.5E+0	240.5E+0
594E+0	179.5E+0
594.5E+0	246E+0
595E+0	171E+0
595.5E+0	132E+0
596E+0	194E+0
596.5E+0	222.5E+0
597E+0	206.5E+0
597.5E+0	140E+0
598E+0	261.5E+0
598.5E+0	318.5E+0
599E+0	94E+0
599.5E+0	210.5E+0
600E+0	124.5E+0
600.5E+0	70.5E+0
601E+0	72.5E+0
601.5E+0	254E+0
602E+0	42.5E+0
602.5E+0	41.5E+0
603E+0	84.5E+0
603.5E+0	92E+0
604E+0	69.5E+0
604.5E+0	95E+0
605E+0	46.5E+0
605.5E+0	41.5E+0
606E+0	156.5E+0
606.5E+0	121.5E+0
607E+0	149E+0
607.5E+0	208.5E+0
608E+0	153.5E+0
608.5E+0	167E+0
609E+0	187.5E+0
609.5E+0	346.5E+0
610E+0	414.5E+0
610.5E+0	586E+0
611E+0	581.5E+0
611.5E+0	618E+0
612E+0	730E+0
612.5E+0	716.5E+0
613E+0	458.5E+0
613.5E+0	379E+0
614E+0	307.5E+0
614.5E+0	242.5E+0
615E+0	282E+0
615.5E+0	261E+0
616E+0	145.5E+0
616.5E+0	172.5E+0
617E+0	267E+0
617.5E+0	201E+0
618E+0	160.5E+0
618.5E+0	132.5E+0
619E+0	136.5E+0
619.5E+0	218.5E+0
620E+0	261E+0
620.5E+0	185E+0
621E+0	198E+0
621.5E+0	172.5E+0
622E+0	153.5E+0
622.5E+0	389.5E+0
623E+0	266E+0
623.5E+0	262E+0
624E+0	111E+0
624.5E+0	191E+0
625E+0	105.5E+0
625.5E+0	226.5E+0
626E+0	170.5E+0
626.5E+0	152.5E+0
627E+0	192.5E+0
627.5E+0	117E+0
628E+0	106E+0
628.5E+0	202E+0
629E+0	210E+0
629.5E+0	128E+0
630E+0	192.5E+0
630.5E+0	152.5E+0
631E+0	118.5E+0
631.5E+0	297.5E+0
632E+0	149.5E+0
632.5E+0	186.5E+0
633E+0	126E+0
633.5E+0	156.5E+0
634E+0	145E+0
634.5E+0	46.5E+0
635E+0	115.5E+0
635.5E+0	64E+0
636E+0	82E+0
636.5E+0	79.5E+0
637E+0	104E+0
637.5E+0	109E+0
638E+0	120.5E+0
638.5E+0	71.5E+0
639E+0	164E+0
639.5E+0	100E+0
640E+0	146E+0
640.5E+0	128E+0
641E+0	119E+0
641.5E+0	152.5E+0
642E+0	239.5E+0
642.5E+0	138E+0
643E+0	64.5E+0
643.5E+0	221E+0
644E+0	204.5E+0
644.5E+0	106E+0
645E+0	158.5E+0
645.5E+0	145E+0
646E+0	125E+0
646.5E+0	122.5E+0
647E+0	131.5E+0
647.5E+0	106E+0
648E+0	190E+0
648.5E+0	78E+0
649E+0	146E+0
649.5E+0	136E+0
650E+0	216.5E+0
650.5E+0	221.5E+0
651E+0	154.5E+0
651.5E+0	117.5E+0
652E+0	150.5E+0
652.5E+0	93.5E+0
653E+0	185E+0
653.5E+0	154.5E+0
654E+0	135E+0
654.5E+0	98E+0
655E+0	123.5E+0
655.5E+0	89.5E+0
656E+0	128.5E+0
656.5E+0	119.5E+0
657E+0	107.5E+0
657.5E+0	79E+0
658E+0	88E+0
658.5E+0	79E+0
659E+0	151E+0
659.5E+0	87.5E+0
660E+0	53E+0
660.5E+0	70.5E+0
661E+0	101.5E+0
661.5E+0	71.5E+0
662E+0	65.5E+0
662.5E+0	102E+0
663E+0	115E+0
663.5E+0	50E+0
664E+0	89E+0
664.5E+0	81.5E+0
665E+0	97.5E+0
665.5E+0	101.5E+0
666E+0	101.5E+0
666.5E+0	49.5E+0
667E+0	95E+0
667.5E+0	37E+0
668E+0	73.5E+0
668.5E+0	89.5E+0
669E+0	166.5E+0
669.5E+0	103E+0
670E+0	89E+0
670.5E+0	35E+0
671E+0	43.5E+0
671.5E+0	72.5E+0
672E+0	45E+0
672.5E+0	40E+0
673E+0	59E+0
673.5E+0	63.5E+0
674E+0	20E+0
674.5E+0	66.5E+0
675E+0	74.5E+0
675.5E+0	30E+0
676E+0	27.5E+0
676.5E+0	61E+0
677E+0	34.5E+0
677.5E+0	37E+0
678E+0	75.5E+0
678.5E+0	42.5E+0
679E+0	29.5E+0
679.5E+0	63E+0
680E+0	15.5E+0
680.5E+0	111E+0
681E+0	67.5E+0
681.5E+0	78.5E+0
682E+0	43.5E+0
682.5E+0	16.5E+0
683E+0	13E+0
683.5E+0	94.5E+0
684E+0	73.5E+0
684.5E+0	82.5E+0
685E+0	63E+0
685.5E+0	51E+0
686E+0	59.5E+0
686.5E+0	46.5E+0
687E+0	42E+0
687.5E+0	57E+0
688E+0	28.5E+0
688.5E+0	52E+0
689E+0	48.5E+0
689.5E+0	82.5E+0
690E+0	53.5E+0
690.5E+0	34E+0
691E+0	11.5E+0
691.5E+0	40E+0
692E+0	55.5E+0
692.5E+0	30.5E+0
693E+0	67.5E+0
693.5E+0	61E+0
694E+0	33E+0
694.5E+0	22E+0
695E+0	65.5E+0
695.5E+0	43.5E+0
696E+0	34E+0
696.5E+0	39.5E+0
697E+0	67.5E+0
697.5E+0	20E+0
698E+0	69.5E+0
698.5E+0	57.5E+0
699E+0	117.5E+0
699.5E+0	32E+0
700E+0	18.5E+0
