#2020-11-27
#16:51
#Balayage par: Administrateur
#ScanTask Size: 601

#Instrument: Triax320@Triax320.lvclass Function:Position (nm); Parameters:*BeforeWait(ms):0*AfterWait(ms):0
#Instrument: SR530@SR530.lvclass Function:Read Mag & Phase (V,°); Parameters:*BeforeWait(ms):1000*AfterWait(ms):0BandFilter: On; LineFilter1x: On; LineFilter2x: On; Expand Ch1: Off; Expand Ch2: Off; Sensitivity: 50 µV; Pre Time: 300 ms; Post Time: 1 s; Dynamic Res.: Low; Reference Trigger: Negative; Channels Settings: R, Teta; Frequency: 321.000000; 

#Triax320.Position(nm)         	SR530.Mag(V)                  	SR530.Phase(°)                
455.0148E+0	150E-9	0E+0
455.976E+0	110E-9	0E+0
457.0056E+0	0E+0	0E+0
457.9664E+0	0E+0	0E+0
458.9956E+0	100E-9	0E+0
460.0247E+0	110E-9	0E+0
460.985E+0	320E-9	150E+0
462.0136E+0	0E+0	0E+0
462.9736E+0	260E-9	134.4E+0
464.0019E+0	600E-9	180E+0
465.03E+0	0E+0	0E+0
465.9894E+0	330E-9	90E+0
467.017E+0	0E+0	0E+0
467.976E+0	12.96E-6	115.65E+0
469.0034E+0	40.82E-6	116E+0
470.0305E+0	47.46E-6	116.1E+0
470.989E+0	34.76E-6	116.8E+0
472.0158E+0	8.23E-6	117.8E+0
472.9738E+0	970E-9	141.05E+0
474.0002E+0	260E-9	151.75E+0
475.0264E+0	360E-9	180E+0
475.9839E+0	310E-9	180E+0
477.0097E+0	230E-9	180E+0
477.9668E+0	150E-9	0E+0
478.9922E+0	0E+0	0E+0
480.0174E+0	0E+0	0E+0
480.974E+0	330E-9	180E+0
481.9987E+0	300E-9	154.25E+0
483.0232E+0	400E-9	113.2E+0
483.9794E+0	400E-9	71.8E+0
485.0034E+0	260E-9	90E+0
486.0274E+0	150E-9	0E+0
486.9828E+0	310E-9	180E+0
488.0064E+0	260E-9	110.5E+0
489.0297E+0	350E-9	180E+0
489.9847E+0	720E-9	132.25E+0
491.0076E+0	70E-9	0E+0
492.0303E+0	550E-9	97.85E+0
492.9846E+0	280E-9	97.85E+0
494.0069E+0	400E-9	143.55E+0
495.029E+0	230E-9	83.6E+0
495.9828E+0	170E-9	0E+0
497.0044E+0	150E-9	0E+0
498.026E+0	110E-9	0E+0
498.9791E+0	210E-9	0E+0
500E+0	1.32E-6	104.9E+0
501.021E+0	51.18E-6	121.55E+0
501.9736E+0	51.18E-6	132.1E+0
502.994E+0	28.5E-6	115.05E+0
504.0142E+0	4.3E-6	115.45E+0
504.9662E+0	980E-9	110.8E+0
505.986E+0	370E-9	90E+0
507.0056E+0	870E-9	107.45E+0
508.025E+0	500E-9	114.5E+0
508.9762E+0	700E-9	156.4E+0
509.995E+0	830E-9	125.6E+0
511.0137E+0	870E-9	105.55E+0
512.0322E+0	460E-9	90E+0
512.9826E+0	1.05E-6	107.75E+0
514.0008E+0	730E-9	99.8E+0
515.0186E+0	900E-9	112.7E+0
515.9684E+0	850E-9	107.75E+0
516.9858E+0	1.15E-6	101.95E+0
518.0031E+0	1.01E-6	91.4E+0
519.02E+0	1.21E-6	116.95E+0
519.969E+0	1.3E-6	128.7E+0
520.9856E+0	1.36E-6	112.5E+0
522.0019E+0	980E-9	92.1E+0
523.018E+0	1.42E-6	105.15E+0
524.0338E+0	1.12E-6	121.15E+0
524.9818E+0	1.33E-6	90E+0
525.9972E+0	1.38E-6	126.4E+0
527.0124E+0	1.48E-6	109.3E+0
528.0275E+0	1.62E-6	121.3E+0
528.9746E+0	1.85E-6	116.05E+0
529.9892E+0	1.58E-6	94.5E+0
531.0035E+0	1.95E-6	97.7E+0
532.0176E+0	2.02E-6	102.55E+0
533.0314E+0	2.41E-6	110.95E+0
533.9776E+0	2.21E-6	113.1E+0
534.991E+0	2.31E-6	121.25E+0
536.0042E+0	2.83E-6	109E+0
537.0172E+0	2.38E-6	107.9E+0
538.03E+0	2.73E-6	121.2E+0
538.9749E+0	3.12E-6	116.65E+0
539.9872E+0	3.55E-6	110.05E+0
540.9992E+0	3.67E-6	112.3E+0
542.0112E+0	4.17E-6	115.25E+0
543.0227E+0	4.55E-6	112.05E+0
543.9668E+0	5.26E-6	111.8E+0
544.9779E+0	7.11E-6	110.4E+0
545.9887E+0	9.5E-6	116.35E+0
546.9994E+0	51.18E-6	135E+0
548.01E+0	51.18E-6	135E+0
549.02E+0	51.18E-6	135E+0
550.03E+0	51.18E-6	135E+0
550.9726E+0	51.18E-6	135E+0
551.982E+0	51.18E-6	132.15E+0
552.9914E+0	9.86E-6	120.3E+0
554.0004E+0	6.05E-6	116.3E+0
555.0092E+0	5.5E-6	114E+0
556.0178E+0	5.28E-6	114.65E+0
557.0262E+0	4.8E-6	114.45E+0
557.9672E+0	3.97E-6	113.65E+0
558.9749E+0	3.3E-6	114.45E+0
559.9826E+0	3.06E-6	106.75E+0
560.9899E+0	3.1E-6	114.65E+0
561.9972E+0	2.71E-6	112E+0
563.004E+0	2.86E-6	113.65E+0
564.0107E+0	2.52E-6	107.3E+0
565.0172E+0	2.88E-6	107.4E+0
566.0234E+0	2.45E-6	103.55E+0
567.0293E+0	2.47E-6	109.8E+0
567.968E+0	3.11E-6	109.7E+0
568.9734E+0	2.95E-6	116.95E+0
569.9787E+0	2.9E-6	110.55E+0
570.9836E+0	2.85E-6	104.5E+0
571.9884E+0	2.26E-6	106.8E+0
572.993E+0	2.27E-6	103.6E+0
573.9972E+0	2.48E-6	102.2E+0
575.0012E+0	2.28E-6	106.2E+0
576.005E+0	2.55E-6	113.6E+0
577.0084E+0	2.2E-6	112.35E+0
578.0118E+0	2.5E-6	113.75E+0
579.0148E+0	2.42E-6	113.4E+0
580.0176E+0	2.23E-6	103.75E+0
581.02E+0	2.51E-6	114.5E+0
582.0222E+0	1.73E-6	112.4E+0
583.0244E+0	2.18E-6	102.55E+0
584.0262E+0	2.47E-6	115.45E+0
585.0277E+0	10.32E-6	119.05E+0
586.029E+0	13.01E-6	117.5E+0
587.03E+0	12.08E-6	117.45E+0
588.0308E+0	4.77E-6	117.1E+0
589.0312E+0	2.6E-6	107.05E+0
590.0315E+0	2.75E-6	115.75E+0
591.0316E+0	2.6E-6	115.95E+0
592.0314E+0	4.31E-6	109.15E+0
593.0308E+0	4.63E-6	110E+0
594.03E+0	3.31E-6	108.9E+0
595.029E+0	2.95E-6	108.45E+0
596.0279E+0	2.91E-6	118.6E+0
597.0264E+0	11.22E-6	116.75E+0
598.0246E+0	13.92E-6	119.35E+0
599.0225E+0	14.16E-6	116.35E+0
600.0202E+0	6.53E-6	114.7E+0
601.0178E+0	4.78E-6	114.6E+0
602.015E+0	5.07E-6	116.15E+0
603.012E+0	6.01E-6	109.8E+0
604.0087E+0	7.07E-6	113.55E+0
605.005E+0	9.21E-6	112.55E+0
606.0012E+0	51.18E-6	135E+0
606.9972E+0	51.18E-6	135E+0
607.9928E+0	51.18E-6	135E+0
608.9882E+0	51.18E-6	121E+0
609.9834E+0	16.66E-6	115.95E+0
610.9782E+0	51.18E-6	135E+0
611.9729E+0	51.18E-6	135E+0
612.9672E+0	51.18E-6	135E+0
614.0275E+0	51.18E-6	136.5E+0
615.0213E+0	11.17E-6	122.5E+0
616.0149E+0	8.38E-6	116.6E+0
617.0082E+0	8.25E-6	111.4E+0
618.0012E+0	5.03E-6	110.8E+0
618.994E+0	3.67E-6	107.25E+0
619.9864E+0	3.57E-6	110.05E+0
620.9787E+0	3.67E-6	110.85E+0
621.9706E+0	3.31E-6	112.05E+0
623.0283E+0	16.35E-6	109.3E+0
624.0199E+0	20.75E-6	111.15E+0
625.0109E+0	12.22E-6	110.95E+0
626.0018E+0	7.03E-6	112.45E+0
626.9924E+0	5.75E-6	107.55E+0
627.9828E+0	9.88E-6	112.3E+0
628.9728E+0	24.78E-6	110.6E+0
630.0285E+0	26.31E-6	110.65E+0
631.018E+0	21.67E-6	112.05E+0
632.0074E+0	8.43E-6	110.5E+0
632.9962E+0	3.82E-6	110.55E+0
633.985E+0	3.71E-6	106.8E+0
634.9734E+0	3.4E-6	108.6E+0
636.0274E+0	3.93E-6	108.45E+0
637.0152E+0	4.1E-6	115.4E+0
638.0029E+0	7.83E-6	107.2E+0
638.9902E+0	10.93E-6	111.05E+0
639.9772E+0	15.13E-6	110.8E+0
641.0298E+0	13.15E-6	112.95E+0
642.0162E+0	9.43E-6	114E+0
643.0024E+0	4.88E-6	114.55E+0
643.9883E+0	4.63E-6	108.7E+0
644.974E+0	7.65E-6	111.35E+0
646.025E+0	9.06E-6	113.95E+0
647.01E+0	7.46E-6	115.4E+0
647.9949E+0	6.87E-6	115.05E+0
648.9794E+0	7.93E-6	116.45E+0
650.0292E+0	32.13E-6	118.25E+0
651.0132E+0	50.51E-6	117.65E+0
651.9968E+0	51.18E-6	135E+0
652.9802E+0	51.18E-6	129.85E+0
654.0288E+0	51.18E-6	92.3E+0
655.0116E+0	51.18E-6	82.9E+0
655.9943E+0	50.38E-6	93.7E+0
656.9765E+0	17.93E-6	112.05E+0
658.024E+0	12.68E-6	114.85E+0
659.0056E+0	10.03E-6	115.7E+0
659.987E+0	8.23E-6	114.75E+0
660.968E+0	7.53E-6	115.1E+0
662.0142E+0	5.8E-6	114.5E+0
662.9947E+0	5.43E-6	113.8E+0
663.975E+0	4.65E-6	114.95E+0
665.0202E+0	4.33E-6	112.5E+0
665.9999E+0	3.73E-6	116.1E+0
666.9792E+0	4.06E-6	110.2E+0
668.0234E+0	3.43E-6	110.2E+0
669.0022E+0	3.41E-6	110.35E+0
669.9808E+0	3.3E-6	116.3E+0
671.0242E+0	3.03E-6	111.6E+0
672.0022E+0	3.21E-6	102.2E+0
672.9797E+0	2.65E-6	114.2E+0
674.0221E+0	2.38E-6	115.9E+0
674.999E+0	2.47E-6	114.9E+0
675.9758E+0	4.12E-6	110E+0
677.0173E+0	4.82E-6	113.95E+0
677.9934E+0	3.41E-6	116.2E+0
678.9693E+0	3.21E-6	112.1E+0
680.0098E+0	2.4E-6	111.4E+0
680.985E+0	1.68E-6	107.7E+0
682.025E+0	2.31E-6	107.85E+0
682.9995E+0	2.3E-6	119.3E+0
683.9739E+0	2.37E-6	103.7E+0
685.013E+0	2.1E-6	111.65E+0
685.9866E+0	1.46E-6	102.35E+0
687.025E+0	2E-6	105.25E+0
687.998E+0	1.97E-6	113.5E+0
688.9707E+0	2.32E-6	108.1E+0
690.0082E+0	2.51E-6	120.85E+0
690.9804E+0	1.86E-6	112.65E+0
692.017E+0	1.71E-6	113.7E+0
692.9887E+0	1.31E-6	110.65E+0
694.0247E+0	1.35E-6	122.5E+0
694.9957E+0	1.42E-6	101.65E+0
696.031E+0	1.17E-6	137.35E+0
697.0014E+0	1.13E-6	96.95E+0
697.9714E+0	920E-9	90E+0
699.0059E+0	1E-6	111.75E+0
699.9754E+0	1.1E-6	101.15E+0
701.009E+0	860E-9	90E+0
701.978E+0	750E-9	96.7E+0
703.011E+0	760E-9	129.75E+0
703.9791E+0	450E-9	115.65E+0
705.0117E+0	950E-9	139.85E+0
705.9793E+0	1.15E-6	131.5E+0
707.011E+0	920E-9	145.4E+0
707.9778E+0	870E-9	122.45E+0
709.009E+0	780E-9	111.8E+0
709.9754E+0	680E-9	95.15E+0
711.0058E+0	500E-9	120E+0
711.9714E+0	620E-9	91.15E+0
713.0012E+0	720E-9	95.95E+0
714.0306E+0	710E-9	117.15E+0
714.9952E+0	970E-9	104.1E+0
716.024E+0	870E-9	131.05E+0
716.9882E+0	420E-9	101.9E+0
718.0162E+0	230E-9	90E+0
718.9798E+0	500E-9	128.7E+0
720.007E+0	360E-9	127.35E+0
720.9698E+0	280E-9	121.55E+0
721.9966E+0	620E-9	129.8E+0
723.023E+0	500E-9	150E+0
723.9847E+0	730E-9	90E+0
725.0106E+0	750E-9	96.7E+0
725.9715E+0	220E-9	99.1E+0
726.9966E+0	760E-9	109.5E+0
728.0212E+0	210E-9	107.1E+0
728.9815E+0	460E-9	129.7E+0
730.0054E+0	450E-9	125.7E+0
731.0288E+0	280E-9	90E+0
731.9882E+0	400E-9	90E+0
733.0112E+0	660E-9	90E+0
733.9698E+0	320E-9	96.65E+0
734.9919E+0	400E-9	90E+0
736.0138E+0	510E-9	105.55E+0
736.9714E+0	25.26E-6	120.2E+0
737.9925E+0	32.97E-6	120.8E+0
739.0132E+0	12.47E-6	119.5E+0
739.9699E+0	2.52E-6	113.15E+0
740.9899E+0	630E-9	148.7E+0
742.0098E+0	200E-9	180E+0
743.029E+0	200E-9	-180E+0
743.9844E+0	180E-9	0E+0
745.003E+0	160E-9	0E+0
746.0214E+0	370E-9	90E+0
746.9757E+0	0E+0	0E+0
747.9931E+0	130E-9	0E+0
749.0102E+0	480E-9	90E+0
750.0273E+0	110E-9	0E+0
750.9802E+0	30E-9	0E+0
751.9963E+0	400E-9	90E+0
753.0122E+0	770E-9	90E+0
754.0275E+0	400E-9	90E+0
754.9791E+0	350E-9	127.35E+0
755.9938E+0	250E-9	97.5E+0
757.0082E+0	70E-9	0E+0
758.0222E+0	260E-9	90E+0
758.9724E+0	860E-9	137.05E+0
759.9855E+0	450E-9	148.15E+0
760.9985E+0	650E-9	146.1E+0
762.011E+0	410E-9	96.75E+0
763.0231E+0	70E-9	0E+0
763.9715E+0	420E-9	141.9E+0
764.983E+0	180E-9	0E+0
765.9941E+0	0E+0	0E+0
767.0047E+0	110E-9	0E+0
768.015E+0	410E-9	90E+0
769.025E+0	120E-9	0E+0
769.9714E+0	110E-9	0E+0
770.9806E+0	310E-9	106.25E+0
771.9894E+0	250E-9	160.5E+0
772.9978E+0	0E+0	0E+0
774.0059E+0	130E-9	0E+0
775.0135E+0	280E-9	117.3E+0
776.0208E+0	210E-9	126.05E+0
777.0278E+0	300E-9	153.9E+0
777.9714E+0	620E-9	147.95E+0
778.9775E+0	580E-9	113.35E+0
779.9834E+0	560E-9	104.5E+0
780.9888E+0	0E+0	0E+0
781.9939E+0	30E-9	0E+0
782.9987E+0	430E-9	95.1E+0
784.003E+0	510E-9	120.8E+0
785.0067E+0	180E-9	115.95E+0
786.0102E+0	410E-9	95.4E+0
787.0134E+0	360E-9	126.45E+0
788.0162E+0	210E-9	-142.3E+0
789.0186E+0	400E-9	118.95E+0
790.0206E+0	250E-9	144.6E+0
791.0222E+0	170E-9	0E+0
792.0234E+0	110E-9	0E+0
793.0242E+0	110E-9	0E+0
794.0247E+0	0E+0	0E+0
795.0247E+0	520E-9	130.05E+0
796.0245E+0	110E-9	0E+0
797.0238E+0	170E-9	0E+0
798.0226E+0	200E-9	75.5E+0
799.021E+0	470E-9	129.85E+0
800.019E+0	360E-9	146.75E+0
801.017E+0	110E-9	0E+0
802.0142E+0	430E-9	94.95E+0
803.0112E+0	370E-9	151.1E+0
804.0078E+0	470E-9	143.5E+0
805.0038E+0	210E-9	120E+0
805.9998E+0	460E-9	90E+0
806.995E+0	230E-9	144.6E+0
807.9899E+0	150E-9	0E+0
808.9846E+0	410E-9	117.95E+0
809.9787E+0	210E-9	173.25E+0
810.9726E+0	450E-9	129.7E+0
812.0281E+0	410E-9	118.05E+0
813.021E+0	820E-9	116.5E+0
814.0137E+0	830E-9	94.25E+0
815.0058E+0	1.18E-6	116.9E+0
815.9975E+0	1.51E-6	108E+0
816.989E+0	2.53E-6	106.35E+0
817.98E+0	51.18E-6	135E+0
818.9706E+0	51.18E-6	135E+0
820.0227E+0	51.18E-6	135E+0
821.0126E+0	51.18E-6	135.85E+0
822.0019E+0	5.7E-6	129.65E+0
822.9907E+0	1.87E-6	119.15E+0
823.9794E+0	900E-9	97.2E+0
825.0294E+0	710E-9	132.25E+0
826.017E+0	810E-9	96.2E+0
827.0043E+0	720E-9	113.4E+0
827.9914E+0	360E-9	95.75E+0
828.9778E+0	160E-9	0E+0
830.0255E+0	70E-9	0E+0
831.0114E+0	150E-9	0E+0
831.9966E+0	260E-9	160.5E+0
832.9815E+0	570E-9	117.15E+0
834.0274E+0	880E-9	123.85E+0
835.0114E+0	370E-9	140.7E+0
835.9953E+0	210E-9	0E+0
836.9785E+0	170E-9	0E+0
838.0227E+0	430E-9	90E+0
839.0051E+0	550E-9	137E+0
839.9871E+0	310E-9	133.8E+0
841.0299E+0	600E-9	118.6E+0
842.011E+0	170E-9	0E+0
842.9918E+0	330E-9	180E+0
843.9722E+0	370E-9	180E+0
845.0132E+0	300E-9	141.3E+0
845.9928E+0	170E-9	0E+0
846.9718E+0	200E-9	163.9E+0
848.0116E+0	150E-9	0E+0
848.9899E+0	310E-9	97.2E+0
850.0288E+0	0E+0	0E+0
851.0059E+0	210E-9	69.3E+0
851.9831E+0	150E-9	0E+0
853.0204E+0	270E-9	163.4E+0
853.9966E+0	260E-9	124.45E+0
854.9722E+0	170E-9	0E+0
856.0084E+0	160E-9	0E+0
856.9832E+0	380E-9	174.45E+0
858.0186E+0	0E+0	0E+0
858.9926E+0	300E-9	90E+0
860.0268E+0	110E-9	0E+0
860.9999E+0	160E-9	0E+0
861.9726E+0	160E-9	0E+0
863.0055E+0	420E-9	150E+0
863.9774E+0	760E-9	133.9E+0
865.0096E+0	51.18E-6	162.4E+0
865.9804E+0	51.18E-6	135E+0
867.0116E+0	51.18E-6	119.45E+0
867.9816E+0	51.18E-6	161.95E+0
869.0118E+0	51.18E-6	135E+0
869.9811E+0	51.18E-6	126.5E+0
871.0104E+0	12.71E-6	120E+0
871.9784E+0	1.11E-6	117.05E+0
873.007E+0	210E-9	114.3E+0
873.9743E+0	460E-9	118.2E+0
875.0018E+0	160E-9	0E+0
876.0286E+0	0E+0	0E+0
876.9948E+0	0E+0	0E+0
878.0208E+0	0E+0	0E+0
878.9859E+0	400E-9	79.2E+0
880.011E+0	0E+0	0E+0
880.9754E+0	180E-9	100.8E+0
881.9994E+0	150E-9	0E+0
883.0234E+0	360E-9	90E+0
883.9863E+0	220E-9	126.05E+0
885.009E+0	600E-9	43.45E+0
885.971E+0	430E-9	110.05E+0
886.9928E+0	210E-9	180E+0
888.014E+0	0E+0	0E+0
888.9747E+0	450E-9	165.1E+0
889.9952E+0	100E-9	0E+0
891.015E+0	370E-9	-168.45E+0
891.9743E+0	70E-9	0E+0
892.9931E+0	60E-9	0E+0
894.0116E+0	260E-9	24.15E+0
895.0294E+0	0E+0	0E+0
895.987E+0	150E-9	0E+0
897.0039E+0	100E-9	0E+0
898.0203E+0	160E-9	0E+0
898.9766E+0	70E-9	0E+0
899.9922E+0	380E-9	180E+0
901.0071E+0	60E-9	0E+0
902.0214E+0	60E-9	0E+0
902.9759E+0	160E-9	0E+0
903.9894E+0	320E-9	90E+0
905.0024E+0	0E+0	0E+0
906.015E+0	160E-9	0E+0
907.0272E+0	320E-9	180E+0
907.979E+0	210E-9	180E+0
908.9902E+0	260E-9	180E+0
910.0007E+0	560E-9	90E+0
911.011E+0	110E-9	0E+0
912.0203E+0	350E-9	102.4E+0
913.0294E+0	30E-9	0E+0
913.9786E+0	220E-9	-160.5E+0
914.9868E+0	0E+0	0E+0
915.9943E+0	120E-9	0E+0
917.0014E+0	0E+0	0E+0
918.0079E+0	330E-9	-105.05E+0
919.014E+0	80E-9	0E+0
920.0196E+0	180E-9	0E+0
921.0247E+0	100E-9	0E+0
922.0294E+0	70E-9	0E+0
922.9742E+0	80E-9	0E+0
923.9778E+0	450E-9	-90E+0
924.981E+0	0E+0	0E+0
925.9834E+0	200E-9	55.75E+0
926.9855E+0	280E-9	90E+0
927.987E+0	130E-9	0E+0
928.9879E+0	330E-9	90E+0
929.9883E+0	120E-9	0E+0
930.9884E+0	70E-9	0E+0
931.9879E+0	30E-9	0E+0
932.987E+0	150E-9	0E+0
933.9854E+0	150E-9	0E+0
934.9834E+0	250E-9	-134.4E+0
935.9808E+0	150E-9	0E+0
936.9778E+0	3.1E-6	104.2E+0
937.9739E+0	4.2E-6	115.85E+0
939.0284E+0	9.35E-6	114.5E+0
940.0238E+0	8.78E-6	116.55E+0
941.0186E+0	4.31E-6	114.55E+0
942.013E+0	1.01E-6	96.45E+0
943.0066E+0	30E-9	0E+0
943.9999E+0	170E-9	0E+0
944.9926E+0	80E-9	0E+0
945.985E+0	0E+0	0E+0
946.9766E+0	230E-9	180E+0
948.026E+0	70E-9	0E+0
949.0166E+0	0E+0	0E+0
950.0068E+0	410E-9	-90E+0
950.9964E+0	0E+0	0E+0
951.9856E+0	120E-9	0E+0
952.9742E+0	0E+0	0E+0
954.0202E+0	130E-9	0E+0
955.0075E+0	270E-9	90E+0
955.9946E+0	110E-9	0E+0
956.981E+0	110E-9	0E+0
958.0247E+0	80E-9	0E+0
959.0102E+0	110E-9	0E+0
959.995E+0	130E-9	0E+0
960.9791E+0	0E+0	0E+0
962.0207E+0	200E-9	90E+0
963.0039E+0	100E-9	0E+0
963.9866E+0	180E-9	0E+0
965.0266E+0	110E-9	0E+0
966.0079E+0	450E-9	-94.8E+0
966.989E+0	110E-9	0E+0
968.027E+0	330E-9	180E+0
969.0071E+0	70E-9	0E+0
969.9864E+0	250E-9	-90E+0
971.023E+0	70E-9	0E+0
972.0011E+0	170E-9	0E+0
972.979E+0	170E-9	0E+0
974.0136E+0	120E-9	0E+0
974.9903E+0	330E-9	-90E+0
976.0238E+0	150E-9	0E+0
976.9994E+0	80E-9	0E+0
977.9744E+0	0E+0	0E+0
979.0062E+0	0E+0	0E+0
979.9799E+0	350E-9	-90E+0
981.0106E+0	110E-9	0E+0
981.9834E+0	200E-9	34.25E+0
983.0128E+0	150E-9	0E+0
983.9844E+0	170E-9	0E+0
985.0128E+0	200E-9	-154.05E+0
985.9834E+0	110E-9	0E+0
987.0106E+0	160E-9	0E+0
987.9799E+0	0E+0	0E+0
989.0058E+0	0E+0	0E+0
989.9742E+0	320E-9	-180E+0
990.9988E+0	150E-9	0E+0
992.023E+0	160E-9	0E+0
992.9894E+0	350E-9	167.6E+0
994.0124E+0	0E+0	0E+0
994.9778E+0	200E-9	0E+0
995.9996E+0	0E+0	0E+0
997.0206E+0	0E+0	0E+0
997.9844E+0	0E+0	0E+0
999.0043E+0	60E-9	0E+0
1.0000235E+3	160E-9	0E+0
