#2020-11-05
#13:46
#Balayage par: dphy-morrislab
#ScanTask Size: 401

#Instrument: Monospec50@Monospec50.lvclass Function:Position (nm); Parameters:*BeforeWait(ms):0*AfterWait(ms):0
#Instrument: SR400@SR400.lvclass Function:Read_Count (Arb); Parameters:*BeforeWait(ms):0*AfterWait(ms):0; NbPeriod:2; Dwell(s)1.000000E-2; T Preset(s)1.000000E+0; Mode:A,B for T Preset

#Monospec50.Position(nm)       	SR400.Compte moy(ph)          
601E+0	519E+0
601.5E+0	360.5E+0
602E+0	408.5E+0
602.5E+0	344E+0
603E+0	349.5E+0
603.5E+0	367.5E+0
604E+0	479.5E+0
604.5E+0	267.5E+0
605E+0	425.5E+0
605.5E+0	422.5E+0
606E+0	459E+0
606.5E+0	372.5E+0
607E+0	513E+0
607.5E+0	420E+0
608E+0	626E+0
608.5E+0	622.5E+0
609E+0	772.5E+0
609.5E+0	570.5E+0
610E+0	820E+0
610.5E+0	1.116E+3
611E+0	970.5E+0
611.5E+0	985E+0
612E+0	1.022E+3
612.5E+0	895E+0
613E+0	1.076E+3
613.5E+0	645E+0
614E+0	734.5E+0
614.5E+0	700.5E+0
615E+0	726.5E+0
615.5E+0	647.5E+0
616E+0	700E+0
616.5E+0	773E+0
617E+0	471E+0
617.5E+0	604E+0
618E+0	616.5E+0
618.5E+0	763E+0
619E+0	708E+0
619.5E+0	599.5E+0
620E+0	556.5E+0
620.5E+0	634E+0
621E+0	676E+0
621.5E+0	570.5E+0
622E+0	570.5E+0
622.5E+0	625.5E+0
623E+0	566E+0
623.5E+0	530E+0
624E+0	457.5E+0
624.5E+0	647.5E+0
625E+0	756.5E+0
625.5E+0	662.5E+0
626E+0	628.5E+0
626.5E+0	605.5E+0
627E+0	516E+0
627.5E+0	448.5E+0
628E+0	469E+0
628.5E+0	433E+0
629E+0	549.5E+0
629.5E+0	638E+0
630E+0	632.5E+0
630.5E+0	573.5E+0
631E+0	463.5E+0
631.5E+0	474E+0
632E+0	584E+0
632.5E+0	413.5E+0
633E+0	533.5E+0
633.5E+0	593.5E+0
634E+0	431.5E+0
634.5E+0	527E+0
635E+0	471E+0
635.5E+0	442.5E+0
636E+0	313E+0
636.5E+0	524.5E+0
637E+0	278.5E+0
637.5E+0	498E+0
638E+0	578.5E+0
638.5E+0	358.5E+0
639E+0	359E+0
639.5E+0	446E+0
640E+0	507.5E+0
640.5E+0	419E+0
641E+0	526E+0
641.5E+0	571E+0
642E+0	464.5E+0
642.5E+0	322.5E+0
643E+0	437E+0
643.5E+0	390.5E+0
644E+0	466.5E+0
644.5E+0	408.5E+0
645E+0	377.5E+0
645.5E+0	431E+0
646E+0	469.5E+0
646.5E+0	348.5E+0
647E+0	440.5E+0
647.5E+0	438E+0
648E+0	515.5E+0
648.5E+0	566E+0
649E+0	331E+0
649.5E+0	463.5E+0
650E+0	483.5E+0
650.5E+0	395.5E+0
651E+0	369E+0
651.5E+0	510.5E+0
652E+0	518.5E+0
652.5E+0	443.5E+0
653E+0	573E+0
653.5E+0	484E+0
654E+0	470.5E+0
654.5E+0	332.5E+0
655E+0	407.5E+0
655.5E+0	432E+0
656E+0	412E+0
656.5E+0	242E+0
657E+0	403.5E+0
657.5E+0	391E+0
658E+0	331E+0
658.5E+0	327.5E+0
659E+0	302.5E+0
659.5E+0	344E+0
660E+0	395E+0
660.5E+0	385.5E+0
661E+0	351E+0
661.5E+0	268.5E+0
662E+0	516.5E+0
662.5E+0	357E+0
663E+0	329.5E+0
663.5E+0	331E+0
664E+0	386E+0
664.5E+0	279E+0
665E+0	469E+0
665.5E+0	377E+0
666E+0	363.5E+0
666.5E+0	258.5E+0
667E+0	342.5E+0
667.5E+0	380E+0
668E+0	342E+0
668.5E+0	386.5E+0
669E+0	373E+0
669.5E+0	362E+0
670E+0	238.5E+0
670.5E+0	290.5E+0
671E+0	231E+0
671.5E+0	344E+0
672E+0	341.5E+0
672.5E+0	274E+0
673E+0	287E+0
673.5E+0	251E+0
674E+0	345.5E+0
674.5E+0	293E+0
675E+0	176E+0
675.5E+0	350E+0
676E+0	244.5E+0
676.5E+0	204.5E+0
677E+0	223E+0
677.5E+0	327.5E+0
678E+0	274E+0
678.5E+0	321.5E+0
679E+0	237E+0
679.5E+0	370E+0
680E+0	226.5E+0
680.5E+0	256E+0
681E+0	290E+0
681.5E+0	301E+0
682E+0	181E+0
682.5E+0	283.5E+0
683E+0	256E+0
683.5E+0	287E+0
684E+0	237E+0
684.5E+0	248E+0
685E+0	169E+0
685.5E+0	263.5E+0
686E+0	259E+0
686.5E+0	202.5E+0
687E+0	243E+0
687.5E+0	253.5E+0
688E+0	252.5E+0
688.5E+0	202.5E+0
689E+0	197.5E+0
689.5E+0	200.5E+0
690E+0	262E+0
690.5E+0	232E+0
691E+0	253E+0
691.5E+0	320E+0
692E+0	177.5E+0
692.5E+0	292.5E+0
693E+0	218E+0
693.5E+0	333.5E+0
694E+0	270.5E+0
694.5E+0	232E+0
695E+0	234E+0
695.5E+0	143.5E+0
696E+0	265E+0
696.5E+0	261.5E+0
697E+0	111E+0
697.5E+0	303E+0
698E+0	231E+0
698.5E+0	273E+0
699E+0	139E+0
699.5E+0	256E+0
700E+0	314E+0
