#2020-11-05
#11:41
#Balayage par: dphy-morrislab
#ScanTask Size: 233

#Instrument: Monospec50@Monospec50.lvclass Function:Position (nm); Parameters:*BeforeWait(ms):0*AfterWait(ms):0
#Instrument: SR400@SR400.lvclass Function:Read_Count (Arb); Parameters:*BeforeWait(ms):0*AfterWait(ms):0; NbPeriod:1; Dwell(s)1.000000E-2; T Preset(s)1.000000E+0; Mode:A,B for T Preset

#Monospec50.Position(nm)       	SR400.Compte moy(ph)          
662E+0	2.058E+3
663E+0	2.746E+3
664E+0	2.276E+3
665E+0	2.171E+3
666E+0	1.879E+3
667E+0	1.956E+3
668E+0	2.396E+3
669E+0	2.35E+3
670E+0	1.983E+3
671E+0	2.073E+3
672E+0	1.792E+3
673E+0	1.976E+3
674E+0	2.079E+3
675E+0	2.715E+3
676E+0	2.238E+3
677E+0	1.706E+3
678E+0	2.03E+3
679E+0	1.984E+3
680E+0	1.888E+3
681E+0	1.708E+3
682E+0	1.936E+3
683E+0	1.75E+3
684E+0	1.843E+3
685E+0	1.94E+3
686E+0	2.355E+3
687E+0	2.02E+3
688E+0	1.885E+3
689E+0	2.207E+3
690E+0	1.868E+3
691E+0	1.839E+3
692E+0	2.109E+3
693E+0	1.612E+3
694E+0	1.614E+3
695E+0	1.831E+3
696E+0	1.596E+3
697E+0	1.519E+3
698E+0	1.941E+3
699E+0	1.706E+3
700E+0	1.383E+3
701E+0	1.756E+3
702E+0	1.4E+3
703E+0	2.001E+3
704E+0	1.376E+3
705E+0	1.229E+3
706E+0	1.508E+3
707E+0	1.591E+3
708E+0	1.602E+3
709E+0	1.716E+3
710E+0	1.531E+3
711E+0	1.317E+3
712E+0	1.283E+3
713E+0	1.175E+3
714E+0	1.339E+3
715E+0	1.543E+3
716E+0	1.087E+3
717E+0	1.298E+3
718E+0	1.204E+3
719E+0	923E+0
720E+0	1.326E+3
721E+0	1.432E+3
722E+0	1.156E+3
723E+0	1.312E+3
724E+0	1.294E+3
725E+0	1.186E+3
726E+0	946E+0
727E+0	1.156E+3
728E+0	941E+0
729E+0	1.089E+3
730E+0	1.064E+3
731E+0	980E+0
732E+0	970E+0
733E+0	877E+0
734E+0	1.108E+3
735E+0	872E+0
736E+0	850E+0
737E+0	966E+0
738E+0	741E+0
739E+0	1.013E+3
740E+0	860E+0
741E+0	1.093E+3
742E+0	935E+0
743E+0	701E+0
744E+0	867E+0
745E+0	789E+0
746E+0	766E+0
747E+0	962E+0
748E+0	774E+0
749E+0	877E+0
750E+0	775E+0
