#2020-11-30
#12:28
#Balayage par: Administrateur
#ScanTask Size: 1451

#Instrument: Triax320@Triax320.lvclass Function:Position (nm); Parameters:*BeforeWait(ms):0*AfterWait(ms):0; Grating#: 0; Line Density(Grv/mm): 1800; Blaze: 400nm; Input Slit(mm): 0.150; Output Slit(mm): 0.300;
#Instrument: SR530@SR530.lvclass Function:Read Mag & Phase (V,°); Parameters:*BeforeWait(ms):1000*AfterWait(ms):0BandFilter: On; LineFilter1x: On; LineFilter2x: On; Expand Ch1: Off; Expand Ch2: Off; Sensitivity: 2 mV; Pre Time: 300 ms; Post Time: 0.1 s; Dynamic Res.: Low; Reference Trigger: Symmetric; Channels Settings: R, Teta; Frequency: 320.000000; 

#Triax320.Position(nm)         	SR530.Mag(V)                  	SR530.Phase(°)                
361.2058666667E+0	0E+0	0E+0
361.3857333333E+0	0E+0	0E+0
361.6105333333E+0	0E+0	0E+0
361.7904E+0	0E+0	0E+0
362.0151333333E+0	0E+0	0E+0
362.1949333333E+0	0E+0	0E+0
362.4197333333E+0	0E+0	0E+0
362.5994666667E+0	0E+0	0E+0
362.7793333333E+0	0E+0	0E+0
363.004E+0	0E+0	0E+0
363.1837333333E+0	0E+0	0E+0
363.4084E+0	0E+0	0E+0
363.5881333333E+0	0E+0	0E+0
363.8128E+0	0E+0	0E+0
363.9924666667E+0	0E+0	0E+0
364.2171333333E+0	0E+0	0E+0
364.3968E+0	0E+0	0E+0
364.6213333333E+0	0E+0	0E+0
364.8010666667E+0	0E+0	0E+0
364.9806666667E+0	31E-6	-90E+0
365.2052E+0	2.0475E-3	-54.75E+0
365.3848666667E+0	2.0475E-3	-57.05E+0
365.6093333333E+0	1.1645E-3	-74.7E+0
365.7889333333E+0	1.821E-3	-71.05E+0
366.0133333333E+0	220E-6	-76.6E+0
366.1929333333E+0	7.5E-6	0E+0
